TIMESTAMP,TREE35511_OPEN_PRICE_USD,TREE35511_HIGH_PRICE_USD,TREE35511_LOW_PRICE_USD,TREE35511_CLOSE_PRICE_USD,TREE35511_VOLUME_USD,TREE35511_DIVIDENDS_USD,TREE35511_STOCK_SPLITS_USD
2025-03-17 00:00:00+00:00,0.2358500063419342,0.24421000480651855,0.2358500063419342,0.24421000480651855,33033,0.0,0.0
2025-03-18 00:00:00+00:00,0.24421000480651855,0.2487269937992096,0.2421330064535141,0.2487269937992096,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.2487269937992096,0.2538140118122101,0.23480799794197083,0.24955099821090698,85893,0.0,0.0
2025-03-20 00:00:00+00:00,0.24955099821090698,0.24955099821090698,0.23678599298000336,0.24161699414253235,14011,0.0,0.0
2025-03-21 00:00:00+00:00,0.24161699414253235,0.24161699414253235,0.23174400627613068,0.23660999536514282,32392,0.0,0.0
2025-03-22 00:00:00+00:00,0.23660999536514282,0.24113400280475616,0.23660999536514282,0.24113400280475616,11277,0.0,0.0
2025-03-23 00:00:00+00:00,0.24113400280475616,0.24858899414539337,0.24113400280475616,0.2469470053911209,14679,0.0,0.0
2025-03-24 00:00:00+00:00,0.2469470053911209,0.2739950120449066,0.24612900614738464,0.25821900367736816,135130,0.0,0.0
2025-03-25 00:00:00+00:00,0.25821900367736816,0.25918200612068176,0.25507500767707825,0.25918200612068176,9394,0.0,0.0
2025-03-26 00:00:00+00:00,0.25918200612068176,0.26565200090408325,0.2556360065937042,0.2614170014858246,57696,0.0,0.0
2025-03-27 00:00:00+00:00,0.2614170014858246,0.2618870139122009,0.2595759928226471,0.2618870139122009,10487,0.0,0.0
2025-03-28 00:00:00+00:00,0.2618870139122009,0.2618870139122009,0.23959100246429443,0.24567799270153046,20082,0.0,0.0
2025-03-29 00:00:00+00:00,0.24567799270153046,0.24685899913311005,0.2353930026292801,0.23745299875736237,23410,0.0,0.0
2025-03-30 00:00:00+00:00,0.23745299875736237,0.24071800708770752,0.23656399548053741,0.23728500306606293,5766,0.0,0.0
2025-03-31 00:00:00+00:00,0.23728500306606293,0.24129299819469452,0.234484001994133,0.24088799953460693,22509,0.0,0.0
2025-04-01 00:00:00+00:00,0.24088799953460693,0.2641200125217438,0.24004699289798737,0.2626760005950928,18099,0.0,0.0
2025-04-02 00:00:00+00:00,0.2626760005950928,0.26541098952293396,0.2506200075149536,0.25151899456977844,21364,0.0,0.0
2025-04-03 00:00:00+00:00,0.25151899456977844,0.26131001114845276,0.24726800620555878,0.25684601068496704,29750,0.0,0.0
