TIMESTAMP,LABUBU33340_OPEN_PRICE_USD,LABUBU33340_HIGH_PRICE_USD,LABUBU33340_LOW_PRICE_USD,LABUBU33340_CLOSE_PRICE_USD,LABUBU33340_VOLUME_USD,LABUBU33340_DIVIDENDS_USD,LABUBU33340_STOCK_SPLITS_USD
2024-10-08 00:00:00+00:00,0.003389999968931079,0.004089000169187784,0.0016250000335276127,0.0018220000201836228,2218283,0.0,0.0
2024-10-09 00:00:00+00:00,0.001820000004954636,0.010352999903261662,0.0013599999947473407,0.008178000338375568,6966538,0.0,0.0
2024-10-10 00:00:00+00:00,0.008169000037014484,0.010030999779701233,0.004339999984949827,0.004803000018000603,4358045,0.0,0.0
2024-10-11 00:00:00+00:00,0.004813000094145536,0.008423999883234501,0.0044200001284480095,0.005477000027894974,2864783,0.0,0.0
2024-10-12 00:00:00+00:00,0.005477000027894974,0.009189999662339687,0.004695000126957893,0.00634300010278821,2988789,0.0,0.0
2024-10-13 00:00:00+00:00,0.00634300010278821,0.008206999860703945,0.002988999942317605,0.0038129999302327633,2874686,0.0,0.0
2024-10-14 00:00:00+00:00,0.0038129999302327633,0.006310999859124422,0.0024659999180585146,0.0028470000252127647,3070953,0.0,0.0
2024-10-15 00:00:00+00:00,0.0028470000252127647,0.0038560000248253345,0.001677999971434474,0.0017839999636635184,1465899,0.0,0.0
2024-10-16 00:00:00+00:00,0.0017419999931007624,0.004013000056147575,0.0015529999509453773,0.0021389999892562628,1389881,0.0,0.0
2024-10-17 00:00:00+00:00,0.0021389999892562628,0.003120000008493662,0.0017709999810904264,0.0018080000299960375,887060,0.0,0.0
2024-10-18 00:00:00+00:00,0.0018149999668821692,0.00241199997253716,0.0014769999543204904,0.0014979999978095293,737134,0.0,0.0
2024-10-19 00:00:00+00:00,0.0014979999978095293,0.001547000021673739,0.0006380000268109143,0.0007830000249668956,880753,0.0,0.0
2024-10-20 00:00:00+00:00,0.0007830000249668956,0.0022090000566095114,0.0006949999951757491,0.001711999997496605,687638,0.0,0.0
2024-10-21 00:00:00+00:00,0.001711999997496605,0.0017900000093504786,0.0007929999846965075,0.0009420000133104622,614731,0.0,0.0
2024-10-22 00:00:00+00:00,0.0009420000133104622,0.001006999984383583,0.0006510000093840063,0.0006859999848529696,337890,0.0,0.0
2024-10-23 00:00:00+00:00,0.0006880000000819564,0.0006939999875612557,0.0005050000036135316,0.0005319999763742089,319970,0.0,0.0
2024-10-24 00:00:00+00:00,0.0005319999763742089,0.0009619999909773469,0.0005290000117383897,0.0006649999995715916,324025,0.0,0.0
2024-10-25 00:00:00+00:00,0.0006639999919570982,0.0021569998934865,0.0005840000230818987,0.0009250000002793968,795764,0.0,0.0
2024-10-26 00:00:00+00:00,0.0009250000002793968,0.0018390000332146883,0.0008909999742172658,0.0013680000556632876,396111,0.0,0.0
2024-10-27 00:00:00+00:00,0.0013680000556632876,0.0017389999702572823,0.0009560000034980476,0.0009730000165291131,371736,0.0,0.0
2024-10-28 00:00:00+00:00,0.0009730000165291131,0.0011680000461637974,0.0008679999737069011,0.0009759999811649323,287311,0.0,0.0
2024-10-29 00:00:00+00:00,0.0009759999811649323,0.0017010000301524997,0.0009759999811649323,0.0011790000135079026,420430,0.0,0.0
2024-10-30 00:00:00+00:00,0.0011790000135079026,0.0014939999673515558,0.0010430000256747007,0.001462999964132905,281896,0.0,0.0
2024-10-31 00:00:00+00:00,0.001462999964132905,0.0017989999614655972,0.0011520000407472253,0.0016009999671950936,353903,0.0,0.0
2024-11-01 00:00:00+00:00,0.0016009999671950936,0.0020840000361204147,0.001370999962091446,0.001487000030465424,532649,0.0,0.0
2024-11-02 00:00:00+00:00,0.001487000030465424,0.0017419999931007624,0.001276999944821,0.001276999944821,205985,0.0,0.0
2024-11-03 00:00:00+00:00,0.0012779999524354935,0.0013180000241845846,0.000805000017862767,0.0008229999803006649,267759,0.0,0.0
2024-11-04 00:00:00+00:00,0.0008229999803006649,0.0008679999737069011,0.0006479999865405262,0.0007980000227689743,195089,0.0,0.0
2024-11-05 00:00:00+00:00,0.0007980000227689743,0.0009749999735504389,0.0006980000180192292,0.0008970000199042261,187427,0.0,0.0
2024-11-06 00:00:00+00:00,0.0008980000275187194,0.0012619999470189214,0.0007539999787695706,0.0011249999515712261,284514,0.0,0.0
2024-11-07 00:00:00+00:00,0.0011249999515712261,0.005367999896407127,0.0010450000409036875,0.0031900000758469105,3746951,0.0,0.0
2024-11-08 00:00:00+00:00,0.003192000091075897,0.004170000087469816,0.0019409999949857593,0.0035039999056607485,1153457,0.0,0.0
2024-11-09 00:00:00+00:00,0.0035039999056607485,0.008270000107586384,0.0024979999288916588,0.007052000146359205,3485752,0.0,0.0
2024-11-10 00:00:00+00:00,0.007052000146359205,0.009002000093460083,0.0034340000711381435,0.003737000050023198,2194941,0.0,0.0
2024-11-11 00:00:00+00:00,0.003737000050023198,0.005417999811470509,0.0030529999639838934,0.0032240001019090414,1639760,0.0,0.0
2024-11-12 00:00:00+00:00,0.003208999987691641,0.00722600007429719,0.0027230000123381615,0.004557999782264233,1742935,0.0,0.0
2024-11-13 00:00:00+00:00,0.004557999782264233,0.006306000053882599,0.0031799999997019768,0.004600999876856804,1753448,0.0,0.0
2024-11-14 00:00:00+00:00,0.004600999876856804,0.008073999546468258,0.00419399980455637,0.004873000085353851,2208293,0.0,0.0
2024-11-15 00:00:00+00:00,0.004873000085353851,0.013767999596893787,0.004288999829441309,0.010799000039696693,6017902,0.0,0.0
2024-11-16 00:00:00+00:00,0.010799000039696693,0.019130999222397804,0.00967899989336729,0.01525299996137619,4506605,0.0,0.0
2024-11-17 00:00:00+00:00,0.015176000073552132,0.02063800022006035,0.011788000352680683,0.012335999868810177,4777120,0.0,0.0
2024-11-18 00:00:00+00:00,0.012335999868810177,0.013559999875724316,0.00839800015091896,0.009266999550163746,2609514,0.0,0.0
2024-11-19 00:00:00+00:00,0.009266999550163746,0.009619999676942825,0.005005999933928251,0.005628000013530254,2205094,0.0,0.0
2024-11-20 00:00:00+00:00,0.005628000013530254,0.007344000041484833,0.004040000028908253,0.004900000058114529,1004410,0.0,0.0
2024-11-21 00:00:00+00:00,0.004900000058114529,0.005274000111967325,0.003326999954879284,0.0040480000898242,1061946,0.0,0.0
2024-11-22 00:00:00+00:00,0.004025000147521496,0.006949000060558319,0.003865000093355775,0.004902000073343515,892455,0.0,0.0
2024-11-23 00:00:00+00:00,0.004904000088572502,0.006438999902456999,0.00368899991735816,0.0038300000596791506,753284,0.0,0.0
2024-11-24 00:00:00+00:00,0.0038300000596791506,0.004449000116437674,0.003135999897494912,0.003567999927327037,594503,0.0,0.0
