,BTC,Lag
USDT,2.6476631789254907e-05,18
LTC,0.0013858917504089,15
XLM,0.002608805127868,28
DOGE,0.0056132928223497,30
XRP,0.0056197808399331,30
ETH,0.0117794289655907,29
XEM,0.0454057446232166,29
MIOTA,0.0487335593952903,9
XMR,0.052045702480004,9
