TIMESTAMP,TIT35758_OPEN_PRICE_USD,TIT35758_HIGH_PRICE_USD,TIT35758_LOW_PRICE_USD,TIT35758_CLOSE_PRICE_USD,TIT35758_VOLUME_USD,TIT35758_DIVIDENDS_USD,TIT35758_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,4.470612049102783,4.481118202209473,4.368584156036377,4.376927852630615,30055,0.0,0.0
2025-04-02 00:00:00+00:00,4.376927852630615,4.376927852630615,3.993696928024292,3.9945390224456787,27775,0.0,0.0
2025-04-03 00:00:00+00:00,3.9945390224456787,3.9965429306030273,3.8714730739593506,3.8723669052124023,24507,0.0,0.0
2025-04-04 00:00:00+00:00,3.8723669052124023,3.874089002609253,3.6773030757904053,3.6799440383911133,25805,0.0,0.0
2025-04-05 00:00:00+00:00,3.6799440383911133,3.6847081184387207,2.5002310276031494,2.5091700553894043,21160,0.0,0.0
2025-04-06 00:00:00+00:00,2.5091700553894043,2.5105690956115723,2.4992570877075195,2.5077009201049805,17525,0.0,0.0
2025-04-07 00:00:00+00:00,2.5077009201049805,2.50980806350708,1.9974260330200195,1.9994620084762573,14619,0.0,0.0
2025-04-08 00:00:00+00:00,1.9994620084762573,2.002638101577759,1.9985860586166382,1.999480962753296,13606,0.0,0.0
2025-04-09 00:00:00+00:00,1.999480962753296,2.0009689331054688,1.997607946395874,2.0001180171966553,13823,0.0,0.0
2025-04-10 00:00:00+00:00,2.0001180171966553,2.003371000289917,1.9985250234603882,1.9998420476913452,13760,0.0,0.0
2025-04-11 00:00:00+00:00,1.9998420476913452,2.002703905105591,1.9983090162277222,1.9999890327453613,13824,0.0,0.0
2025-04-12 00:00:00+00:00,1.9999890327453613,2.0007100105285645,1.998641014099121,1.999830961227417,14055,0.0,0.0
2025-04-13 00:00:00+00:00,1.999830961227417,2.0001509189605713,1.9792439937591553,1.9794069528579712,8252,0.0,0.0
2025-04-14 00:00:00+00:00,1.9794069528579712,1.9898990392684937,1.6415369510650635,1.6444530487060547,9773,0.0,0.0
2025-04-15 00:00:00+00:00,1.6444530487060547,1.7477329969406128,1.6193950176239014,1.6381959915161133,6622,0.0,0.0
2025-04-16 00:00:00+00:00,1.6381959915161133,1.6416579484939575,1.4429559707641602,1.443127989768982,5033,0.0,0.0
2025-04-17 00:00:00+00:00,1.443127989768982,1.4437329769134521,1.425827980041504,1.4261120557785034,2971,0.0,0.0
2025-04-18 00:00:00+00:00,1.4261120557785034,1.4261120557785034,1.405519962310791,1.416059970855713,4325,0.0,0.0
2025-04-19 00:00:00+00:00,1.416059970855713,1.4163429737091064,1.3880020380020142,1.3888330459594727,13848,0.0,0.0
2025-04-20 00:00:00+00:00,1.3888330459594727,1.3893810510635376,1.3768450021743774,1.378682017326355,13999,0.0,0.0
2025-04-21 00:00:00+00:00,1.378682017326355,1.3899619579315186,1.3768080472946167,1.385983943939209,13954,0.0,0.0
2025-04-22 00:00:00+00:00,1.385983943939209,1.3901840448379517,1.3769090175628662,1.3787510395050049,14438,0.0,0.0
2025-04-23 00:00:00+00:00,1.3787510395050049,1.3838269710540771,1.376531958580017,1.3773620128631592,14367,0.0,0.0
2025-04-24 00:00:00+00:00,1.3773620128631592,1.391003966331482,1.3760910034179688,1.3766419887542725,14615,0.0,0.0
2025-04-25 00:00:00+00:00,1.3766419887542725,1.3808130025863647,1.3760939836502075,1.3777400255203247,14702,0.0,0.0
2025-04-26 00:00:00+00:00,1.3777400255203247,1.3782689571380615,1.3764389753341675,1.3771189451217651,14520,0.0,0.0
2025-04-27 00:00:00+00:00,1.3771189451217651,1.3773640394210815,1.3619199991226196,1.3661079406738281,13895,0.0,0.0
2025-04-28 00:00:00+00:00,1.3661079406738281,1.374433994293213,1.3618149757385254,1.3703880310058594,14732,0.0,0.0
2025-04-29 00:00:00+00:00,1.3703880310058594,1.3746190071105957,1.3619639873504639,1.3653910160064697,14379,0.0,0.0
2025-04-30 00:00:00+00:00,1.3653910160064697,1.3739409446716309,1.359889030456543,1.3601380586624146,4984,0.0,0.0
2025-05-01 00:00:00+00:00,1.3601380586624146,1.3621009588241577,1.352607011795044,1.3530529737472534,11955,0.0,0.0
2025-05-02 00:00:00+00:00,1.3530529737472534,1.354009985923767,1.352607011795044,1.3532689809799194,14716,0.0,0.0
2025-05-03 00:00:00+00:00,1.3532689809799194,1.3543490171432495,1.3523149490356445,1.3532090187072754,14618,0.0,0.0
2025-05-04 00:00:00+00:00,1.3532090187072754,1.3539639711380005,1.3521100282669067,1.3528770208358765,14777,0.0,0.0
2025-05-05 00:00:00+00:00,1.3528770208358765,1.3533879518508911,1.3513669967651367,1.3523260354995728,10207,0.0,0.0
2025-05-06 00:00:00+00:00,1.3523260354995728,1.353922963142395,1.3512109518051147,1.3518190383911133,12203,0.0,0.0
2025-05-07 00:00:00+00:00,1.3518190383911133,1.3541120290756226,1.3513749837875366,1.353302001953125,18641,0.0,0.0
2025-05-08 00:00:00+00:00,1.353302001953125,1.3542250394821167,1.3515980243682861,1.353484034538269,17967,0.0,0.0
2025-05-09 00:00:00+00:00,1.353484034538269,1.3541330099105835,1.3512790203094482,1.3515889644622803,18415,0.0,0.0
2025-05-10 00:00:00+00:00,1.3515889644622803,1.3537479639053345,1.3511919975280762,1.3530629873275757,18164,0.0,0.0
2025-05-11 00:00:00+00:00,1.3530629873275757,1.353943943977356,1.3511439561843872,1.353289008140564,14994,0.0,0.0
2025-05-12 00:00:00+00:00,1.353289008140564,1.3536839485168457,1.240604043006897,1.240604043006897,8086,0.0,0.0
2025-05-13 00:00:00+00:00,1.240604043006897,1.242082953453064,0.9500929713249207,1.0013970136642456,8195,0.0,0.0
2025-05-14 00:00:00+00:00,1.0013970136642456,1.0217280387878418,0.9998369812965393,1.0052160024642944,9568,0.0,0.0
2025-05-15 00:00:00+00:00,1.0052160024642944,1.0058039426803589,1.0005589723587036,1.0014710426330566,8601,0.0,0.0
2025-05-16 00:00:00+00:00,1.0014710426330566,1.002897024154663,1.0012949705123901,1.0018119812011719,8329,0.0,0.0
2025-05-17 00:00:00+00:00,1.0018119812011719,1.003456950187683,1.0012929439544678,1.0013959407806396,10429,0.0,0.0
2025-05-18 00:00:00+00:00,1.0013959407806396,1.002213954925537,1.0010019540786743,1.001507043838501,10788,0.0,0.0
2025-05-19 00:00:00+00:00,1.001507043838501,1.0023789405822754,1.0005830526351929,1.0015490055084229,10943,0.0,0.0
2025-05-20 00:00:00+00:00,1.0015490055084229,1.0026040077209473,1.0009369850158691,1.002351999282837,10825,0.0,0.0
2025-05-21 00:00:00+00:00,1.002351999282837,1.0028150081634521,1.0016859769821167,1.0024269819259644,10969,0.0,0.0
2025-05-22 00:00:00+00:00,1.0024269819259644,1.0026780366897583,1.0010199546813965,1.002081036567688,10820,0.0,0.0
2025-05-23 00:00:00+00:00,1.002081036567688,1.002439022064209,1.0011080503463745,1.0021330118179321,10814,0.0,0.0
2025-05-24 00:00:00+00:00,1.0021330118179321,1.0026370286941528,1.0013569593429565,1.001871943473816,10936,0.0,0.0
2025-05-25 00:00:00+00:00,1.001871943473816,1.0029360055923462,1.0001330375671387,1.000480055809021,11162,0.0,0.0
2025-05-26 00:00:00+00:00,1.000480055809021,1.0049320459365845,1.000480055809021,1.0047320127487183,5181,0.0,0.0
2025-05-27 00:00:00+00:00,1.0047320127487183,1.0055689811706543,1.0026229619979858,1.0035090446472168,9556,0.0,0.0
2025-05-28 00:00:00+00:00,1.0035090446472168,1.0039960145950317,1.0025850534439087,1.003572940826416,6612,0.0,0.0
2025-05-29 00:00:00+00:00,1.003572940826416,1.021468997001648,1.0025739669799805,1.0192630290985107,3070,0.0,0.0
2025-05-30 00:00:00+00:00,1.0192630290985107,1.020982027053833,1.0026530027389526,1.0035200119018555,6843,0.0,0.0
2025-05-31 00:00:00+00:00,1.0035200119018555,1.0052779912948608,1.0029590129852295,1.003512978553772,12674,0.0,0.0
2025-06-01 00:00:00+00:00,1.0035128593444824,1.0052303075790405,1.0028603076934814,1.0032109022140503,13732,0.0,0.0
