TIMESTAMP,SYS_OPEN_PRICE_USD,SYS_HIGH_PRICE_USD,SYS_LOW_PRICE_USD,SYS_CLOSE_PRICE_USD,SYS_VOLUME_USD,SYS_DIVIDENDS_USD,SYS_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.2306949943304062,0.26561298966407776,0.22492900490760803,0.24107900261878967,3208930,0.0,0.0
2017-11-10 00:00:00+00:00,0.24060000479221344,0.2511900067329407,0.20623500645160675,0.2117539942264557,2539260,0.0,0.0
2017-11-11 00:00:00+00:00,0.21222899854183197,0.23270699381828308,0.2116979956626892,0.21848399937152863,1472390,0.0,0.0
2017-11-12 00:00:00+00:00,0.2173839956521988,0.2199459969997406,0.17333999276161194,0.19106100499629974,1613790,0.0,0.0
2017-11-13 00:00:00+00:00,0.1910559982061386,0.24856500327587128,0.18819600343704224,0.23063799738883972,4378710,0.0,0.0
2017-11-14 00:00:00+00:00,0.2289939969778061,0.23423099517822266,0.21799500286579132,0.22602300345897675,2009230,0.0,0.0
2017-11-15 00:00:00+00:00,0.22636599838733673,0.23782199621200562,0.21044400334358215,0.2168159931898117,2956400,0.0,0.0
2017-11-16 00:00:00+00:00,0.2187889963388443,0.22081899642944336,0.20091299712657928,0.20742300152778625,2772370,0.0,0.0
2017-11-17 00:00:00+00:00,0.2071010023355484,0.2088879942893982,0.19380900263786316,0.19483500719070435,1780180,0.0,0.0
2017-11-18 00:00:00+00:00,0.1952580064535141,0.21987800300121307,0.19207899272441864,0.21255099773406982,1896820,0.0,0.0
2017-11-19 00:00:00+00:00,0.21211999654769897,0.21963800489902496,0.19888199865818024,0.21087099611759186,1613410,0.0,0.0
2017-11-20 00:00:00+00:00,0.20712800323963165,0.21230700612068176,0.20128199458122253,0.20718899369239807,1268520,0.0,0.0
2017-11-21 00:00:00+00:00,0.20695200562477112,0.21658599376678467,0.19083699584007263,0.2149689942598343,1353680,0.0,0.0
2017-11-22 00:00:00+00:00,0.2143460065126419,0.23395399749279022,0.2026430070400238,0.2317200005054474,2987650,0.0,0.0
2017-11-23 00:00:00+00:00,0.2315180003643036,0.23824599385261536,0.21134699881076813,0.21844500303268433,1685120,0.0,0.0
2017-11-24 00:00:00+00:00,0.21663600206375122,0.22019299864768982,0.2085600048303604,0.21577000617980957,1075180,0.0,0.0
