TIMESTAMP,DAWN_OPEN_PRICE_USD,DAWN_HIGH_PRICE_USD,DAWN_LOW_PRICE_USD,DAWN_CLOSE_PRICE_USD,DAWN_VOLUME_USD,DAWN_DIVIDENDS_USD,DAWN_STOCK_SPLITS_USD
2020-05-27 00:00:00+00:00,0.10783199965953827,0.11350300163030624,0.1068039983510971,0.11315900087356567,115213,0.0,0.0
2020-05-28 00:00:00+00:00,0.11308400332927704,0.11682599782943726,0.11234000325202942,0.11631099879741669,112772,0.0,0.0
2020-05-29 00:00:00+00:00,0.11640100181102753,0.11884800344705582,0.11306100338697433,0.11559700220823288,106237,0.0,0.0
2020-05-30 00:00:00+00:00,0.11540000140666962,0.11730699986219406,0.11291500180959702,0.11579100042581558,112330,0.0,0.0
2020-05-31 00:00:00+00:00,0.11569199711084366,0.2303670048713684,0.04552000015974045,0.11186499893665314,99564,0.0,0.0
2020-06-01 00:00:00+00:00,0.11198700219392776,0.18854999542236328,0.04954700171947479,0.08864700049161911,82537,0.0,0.0
2020-06-02 00:00:00+00:00,0.08795200288295746,0.23840099573135376,0.08568699657917023,0.13341200351715088,90318,0.0,0.0
2020-06-03 00:00:00+00:00,0.13341200351715088,0.15071800351142883,0.11825300008058548,0.13271799683570862,34050,0.0,0.0
2020-06-04 00:00:00+00:00,0.13210399448871613,0.14300400018692017,0.1114329993724823,0.1353279948234558,131891,0.0,0.0
2020-06-05 00:00:00+00:00,0.1353279948234558,0.14257900416851044,0.10402999818325043,0.1351509988307953,155787,0.0,0.0
2020-06-06 00:00:00+00:00,0.1351429969072342,0.13534599542617798,0.12772400677204132,0.13064399361610413,129332,0.0,0.0
2020-06-07 00:00:00+00:00,0.13064399361610413,0.13112899661064148,0.12062700092792511,0.12612299621105194,141744,0.0,0.0
2020-06-08 00:00:00+00:00,0.12637700140476227,0.1289130002260208,0.12487500160932541,0.12670299410820007,141085,0.0,0.0
2020-06-09 00:00:00+00:00,0.12618599832057953,0.12777100503444672,0.12483499944210052,0.126692995429039,142848,0.0,0.0
2020-06-10 00:00:00+00:00,0.12707999348640442,0.1281599998474121,0.12544800341129303,0.1273149996995926,135981,0.0,0.0
2020-06-11 00:00:00+00:00,0.12714600563049316,0.12829899787902832,0.11345399916172028,0.11567100137472153,146251,0.0,0.0
2020-06-12 00:00:00+00:00,0.11500599980354309,0.11849500238895416,0.1142520010471344,0.11829899996519089,149336,0.0,0.0
2020-06-13 00:00:00+00:00,0.1179950013756752,0.11834999918937683,0.11618299782276154,0.1172029972076416,131486,0.0,0.0
2020-06-14 00:00:00+00:00,0.11757899820804596,0.11819099634885788,0.11608099937438965,0.11688700318336487,136797,0.0,0.0
2020-06-15 00:00:00+00:00,0.11702000349760056,0.11736399680376053,0.10935500264167786,0.11589200049638748,157094,0.0,0.0
2020-06-16 00:00:00+00:00,0.11614800244569778,0.11823999881744385,0.11321999877691269,0.11483100056648254,120915,0.0,0.0
2020-06-17 00:00:00+00:00,0.11484099924564362,0.11606500297784805,0.11133699864149094,0.11341000348329544,121072,0.0,0.0
