TIMESTAMP,BWB31503_OPEN_PRICE_USD,BWB31503_HIGH_PRICE_USD,BWB31503_LOW_PRICE_USD,BWB31503_CLOSE_PRICE_USD,BWB31503_VOLUME_USD,BWB31503_DIVIDENDS_USD,BWB31503_STOCK_SPLITS_USD
2024-06-06 00:00:00+00:00,0.7004370093345642,1.173882007598877,0.43737098574638367,0.5952789783477783,40338961,0.0,0.0
2024-06-07 00:00:00+00:00,0.5680930018424988,0.6590999960899353,0.5502480268478394,0.551671028137207,22447670,0.0,0.0
2024-06-08 00:00:00+00:00,0.5516629815101624,0.5731539726257324,0.5099470019340515,0.5112919807434082,13879331,0.0,0.0
2024-06-09 00:00:00+00:00,0.5112919807434082,0.5529289841651917,0.5000979900360107,0.5430809855461121,15958090,0.0,0.0
2024-06-10 00:00:00+00:00,0.5430809855461121,0.5446850061416626,0.5098869800567627,0.5131440162658691,12394100,0.0,0.0
2024-06-11 00:00:00+00:00,0.5131589770317078,0.5191760063171387,0.42510300874710083,0.4475499987602234,14400420,0.0,0.0
2024-06-12 00:00:00+00:00,0.44755101203918457,0.4541740119457245,0.40069499611854553,0.4069550037384033,9485488,0.0,0.0
2024-06-13 00:00:00+00:00,0.4068889915943146,0.42033201456069946,0.3832800090312958,0.4186750054359436,3892725,0.0,0.0
2024-06-14 00:00:00+00:00,0.4186919927597046,0.5087649822235107,0.41465699672698975,0.4660939872264862,5562882,0.0,0.0
2024-06-15 00:00:00+00:00,0.4661779999732971,0.4955050051212311,0.4531559944152832,0.4634380042552948,2885078,0.0,0.0
2024-06-16 00:00:00+00:00,0.4634470045566559,0.46720999479293823,0.4265330135822296,0.4307880103588104,2898277,0.0,0.0
2024-06-17 00:00:00+00:00,0.43077701330184937,0.4313650131225586,0.39294201135635376,0.4023680090904236,2135038,0.0,0.0
2024-06-18 00:00:00+00:00,0.40237799286842346,0.40245699882507324,0.36349400877952576,0.37637099623680115,2076952,0.0,0.0
2024-06-19 00:00:00+00:00,0.37637099623680115,0.4424459934234619,0.37406399846076965,0.4316209852695465,2840369,0.0,0.0
2024-06-20 00:00:00+00:00,0.4316209852695465,0.44741499423980713,0.4065380096435547,0.41012299060821533,1598109,0.0,0.0
2024-06-21 00:00:00+00:00,0.4100379943847656,0.6629539728164673,0.39180099964141846,0.5477340221405029,13527979,0.0,0.0
2024-06-22 00:00:00+00:00,0.5476030111312866,0.5943859815597534,0.5351889729499817,0.5426849722862244,2454132,0.0,0.0
2024-06-23 00:00:00+00:00,0.5426849722862244,0.5525670051574707,0.5020639896392822,0.5044059753417969,1079269,0.0,0.0
2024-06-24 00:00:00+00:00,0.5044059753417969,0.5396509766578674,0.48322200775146484,0.501787006855011,2422604,0.0,0.0
2024-06-25 00:00:00+00:00,0.501787006855011,0.5243160128593445,0.501787006855011,0.5103229880332947,1124359,0.0,0.0
2024-06-26 00:00:00+00:00,0.5103229880332947,0.5113189816474915,0.49082300066947937,0.5037109851837158,1256267,0.0,0.0
2024-06-27 00:00:00+00:00,0.5037109851837158,0.509177029132843,0.4600810110569,0.4922110140323639,1937985,0.0,0.0
2024-06-28 00:00:00+00:00,0.4922110140323639,0.5349040031433105,0.48965200781822205,0.5107979774475098,1779130,0.0,0.0
2024-06-29 00:00:00+00:00,0.5107979774475098,0.5185859799385071,0.49760499596595764,0.5003100037574768,711452,0.0,0.0
2024-06-30 00:00:00+00:00,0.5003100037574768,0.5129470229148865,0.4939830005168915,0.510083019733429,564170,0.0,0.0
2024-07-01 00:00:00+00:00,0.510083019733429,0.5205940008163452,0.5042539834976196,0.5083889961242676,1350106,0.0,0.0
2024-07-02 00:00:00+00:00,0.5083889961242676,0.5141069889068604,0.5032039880752563,0.5084360241889954,2814673,0.0,0.0
2024-07-03 00:00:00+00:00,0.5084360241889954,0.5111029744148254,0.47944799065589905,0.48488399386405945,3378552,0.0,0.0
2024-07-04 00:00:00+00:00,0.48488399386405945,0.48639100790023804,0.43020099401474,0.4348999857902527,1159977,0.0,0.0
2024-07-05 00:00:00+00:00,0.4348999857902527,0.440216988325119,0.39348098635673523,0.4308770000934601,2151202,0.0,0.0
2024-07-06 00:00:00+00:00,0.4308770000934601,0.4388970136642456,0.4175510108470917,0.4285390079021454,729463,0.0,0.0
2024-07-07 00:00:00+00:00,0.4285390079021454,0.4285390079021454,0.39875298738479614,0.3991129994392395,677824,0.0,0.0
2024-07-08 00:00:00+00:00,0.39910098910331726,0.4091170132160187,0.38383400440216064,0.4004240036010742,1292123,0.0,0.0
2024-07-09 00:00:00+00:00,0.4004240036010742,0.4382300078868866,0.3987930119037628,0.4193660020828247,4155251,0.0,0.0
2024-07-10 00:00:00+00:00,0.4193660020828247,0.4466579854488373,0.41575199365615845,0.44579899311065674,5549998,0.0,0.0
2024-07-11 00:00:00+00:00,0.4458009898662567,0.4481489956378937,0.413439005613327,0.41523900628089905,5062600,0.0,0.0
2024-07-12 00:00:00+00:00,0.415226012468338,0.4175339937210083,0.40349701046943665,0.41516101360321045,4700614,0.0,0.0
2024-07-13 00:00:00+00:00,0.41516101360321045,0.4212070107460022,0.41157200932502747,0.41596999764442444,4308487,0.0,0.0
2024-07-14 00:00:00+00:00,0.41596999764442444,0.4280959963798523,0.415132999420166,0.42512500286102295,4369775,0.0,0.0
2024-07-15 00:00:00+00:00,0.4251199960708618,0.44217100739479065,0.4163450002670288,0.44110599160194397,3653614,0.0,0.0
2024-07-16 00:00:00+00:00,0.44110599160194397,0.44465500116348267,0.4203589856624603,0.4265210032463074,973132,0.0,0.0
2024-07-17 00:00:00+00:00,0.4265210032463074,0.4343920052051544,0.4174410104751587,0.42026999592781067,4324822,0.0,0.0
2024-07-18 00:00:00+00:00,0.42026999592781067,0.42365899682044983,0.41104400157928467,0.4118350148200989,3964963,0.0,0.0
2024-07-19 00:00:00+00:00,0.4118350148200989,0.42416998744010925,0.4087100028991699,0.41480201482772827,4164558,0.0,0.0
2024-07-20 00:00:00+00:00,0.41480201482772827,0.4244360029697418,0.39816799759864807,0.40820300579071045,4591569,0.0,0.0
2024-07-21 00:00:00+00:00,0.40820300579071045,0.41725000739097595,0.3991580009460449,0.40892401337623596,4846826,0.0,0.0
2024-07-22 00:00:00+00:00,0.40985000133514404,0.41700199246406555,0.4029630124568939,0.4036389887332916,3341162,0.0,0.0
2024-07-23 00:00:00+00:00,0.4036389887332916,0.4132780134677887,0.3990429937839508,0.400532990694046,545585,0.0,0.0
2024-07-24 00:00:00+00:00,0.400532990694046,0.4021489918231964,0.39041000604629517,0.3977400064468384,2405833,0.0,0.0
2024-07-25 00:00:00+00:00,0.3977400064468384,0.3990519940853119,0.3747430145740509,0.3774699866771698,3886574,0.0,0.0
2024-07-26 00:00:00+00:00,0.3774789869785309,0.3964479863643646,0.3772220015525818,0.38621100783348083,4065062,0.0,0.0
2024-07-27 00:00:00+00:00,0.38621100783348083,0.3885189890861511,0.38037198781967163,0.38185301423072815,1666943,0.0,0.0
2024-07-28 00:00:00+00:00,0.38185301423072815,0.3858030140399933,0.37705400586128235,0.37714800238609314,2443171,0.0,0.0
2024-07-29 00:00:00+00:00,0.37714800238609314,0.3931019902229309,0.37580400705337524,0.3793860077857971,2584660,0.0,0.0
2024-07-30 00:00:00+00:00,0.3793860077857971,0.3899649977684021,0.37080898880958557,0.38685598969459534,2677544,0.0,0.0
2024-07-31 00:00:00+00:00,0.38685598969459534,0.38785699009895325,0.38005900382995605,0.38207799196243286,2545275,0.0,0.0
2024-08-01 00:00:00+00:00,0.38207098841667175,0.38216501474380493,0.3635309934616089,0.3712089955806732,2606253,0.0,0.0
2024-08-02 00:00:00+00:00,0.3712089955806732,0.3728260099887848,0.3496600091457367,0.35241198539733887,2748491,0.0,0.0
2024-08-03 00:00:00+00:00,0.35241198539733887,0.35349899530410767,0.3497680127620697,0.35061201453208923,2658387,0.0,0.0
2024-08-04 00:00:00+00:00,0.3506070077419281,0.3508009910583496,0.3329859972000122,0.3329859972000122,1921032,0.0,0.0
2024-08-05 00:00:00+00:00,0.3329859972000122,0.33325499296188354,0.2713319957256317,0.29492801427841187,5992368,0.0,0.0
2024-08-06 00:00:00+00:00,0.29492801427841187,0.3062880039215088,0.294840008020401,0.3030509948730469,3673158,0.0,0.0
2024-08-07 00:00:00+00:00,0.3030509948730469,0.31517699360847473,0.29626500606536865,0.3029229938983917,2955328,0.0,0.0
2024-08-08 00:00:00+00:00,0.3029229938983917,0.3327150046825409,0.3017660081386566,0.3281320035457611,2288957,0.0,0.0
2024-08-09 00:00:00+00:00,0.3281320035457611,0.3327920138835907,0.3138189911842346,0.3167150020599365,1580099,0.0,0.0
2024-08-10 00:00:00+00:00,0.3167150020599365,0.3186280131340027,0.3162429928779602,0.3170570135116577,2875549,0.0,0.0
2024-08-11 00:00:00+00:00,0.3170570135116577,0.3228760063648224,0.31656399369239807,0.32259801030158997,1127021,0.0,0.0
2024-08-12 00:00:00+00:00,0.32259801030158997,0.3426870107650757,0.32251301407814026,0.3409090042114258,2654655,0.0,0.0
2024-08-13 00:00:00+00:00,0.3409090042114258,0.3641839921474457,0.33646300435066223,0.3632189929485321,2650911,0.0,0.0
