TIMESTAMP,BTTY_OPEN_PRICE_USD,BTTY_HIGH_PRICE_USD,BTTY_LOW_PRICE_USD,BTTY_CLOSE_PRICE_USD,BTTY_VOLUME_USD,BTTY_DIVIDENDS_USD,BTTY_STOCK_SPLITS_USD
2023-01-05 00:00:00+00:00,0.0003929999948013574,0.0004619999963324517,0.00019099999917671084,0.00025099999038502574,107138,0.0,0.0
2023-01-06 00:00:00+00:00,0.00025099999038502574,0.00025599999935366213,0.00011000000085914508,0.00012099999730708078,31757,0.0,0.0
2023-01-07 00:00:00+00:00,0.00012099999730708078,0.00016199999663513154,0.00011899999663000926,0.00013299999409355223,8296,0.0,0.0
2023-01-08 00:00:00+00:00,0.00013299999409355223,0.00019999999494757503,0.00012700000661425292,0.00019500000053085387,15291,0.0,0.0
2023-01-09 00:00:00+00:00,0.00019500000053085387,0.00023700000019744039,0.00014200000441633165,0.00016399999731220305,19407,0.0,0.0
2023-01-10 00:00:00+00:00,0.00016399999731220305,0.00021600000036414713,0.0001449999981559813,0.00015900000289548188,8678,0.0,0.0
2023-01-11 00:00:00+00:00,0.00015900000289548188,0.00018400000408291817,7.000000186963007e-05,0.00013099999341648072,28578,0.0,0.0
2023-01-12 00:00:00+00:00,0.00013099999341648072,0.00013699999544769526,0.00010900000052060932,0.00010900000052060932,10654,0.0,0.0
2023-01-13 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,8.099999831756577e-05,8.600000001024455e-05,4118,0.0,0.0
2023-01-14 00:00:00+00:00,8.600000001024455e-05,0.0002899999963119626,8.600000001024455e-05,0.00017600000137463212,34893,0.0,0.0
2023-01-15 00:00:00+00:00,0.00017600000137463212,0.00029399999766610563,0.00017299999308306724,0.0002789999998640269,13818,0.0,0.0
2023-01-16 00:00:00+00:00,0.0002789999998640269,0.0003000000142492354,0.00011500000255182385,0.00015799999528098851,38582,0.0,0.0
2023-01-17 00:00:00+00:00,0.00015799999528098851,0.00023200000578071922,0.00015100000018719584,0.00020500000391621143,8914,0.0,0.0
2023-01-18 00:00:00+00:00,0.00020500000391621143,0.00022000000171829015,0.00019700000120792538,0.00020399999630171806,2578,0.0,0.0
