TIMESTAMP,ALF32066_OPEN_PRICE_USD,ALF32066_HIGH_PRICE_USD,ALF32066_LOW_PRICE_USD,ALF32066_CLOSE_PRICE_USD,ALF32066_VOLUME_USD,ALF32066_DIVIDENDS_USD,ALF32066_STOCK_SPLITS_USD
2024-07-18 00:00:00+00:00,1.4999999621068127e-05,2.300000051036477e-05,1.4000000192027073e-05,1.8999999156221747e-05,172125,0.0,0.0
2024-07-19 00:00:00+00:00,1.8999999156221747e-05,3.600000127335079e-05,1.8999999156221747e-05,3.099999958067201e-05,436906,0.0,0.0
2024-07-20 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,2.5999999706982635e-05,3.7000001611886546e-05,240679,0.0,0.0
2024-07-21 00:00:00+00:00,3.7000001611886546e-05,7.500000356230885e-05,3.600000127335079e-05,4.400000034365803e-05,1260026,0.0,0.0
2024-07-22 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,1.700000029813964e-05,2.700000004551839e-05,628741,0.0,0.0
2024-07-23 00:00:00+00:00,2.700000004551839e-05,3.899999865097925e-05,1.9999999494757503e-05,3.7000001611886546e-05,333857,0.0,0.0
2024-07-24 00:00:00+00:00,3.7000001611886546e-05,4.999999873689376e-05,3.400000059627928e-05,3.7999998312443495e-05,337033,0.0,0.0
2024-07-25 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,2.9000000722589903e-05,3.5000000934815034e-05,245966,0.0,0.0
2024-07-26 00:00:00+00:00,3.5000000934815034e-05,4.600000102072954e-05,3.5000000934815034e-05,4.099999932805076e-05,176874,0.0,0.0
2024-07-27 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.400000059627928e-05,3.600000127335079e-05,126626,0.0,0.0
2024-07-28 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.099999958067201e-05,3.400000059627928e-05,88810,0.0,0.0
2024-07-29 00:00:00+00:00,3.400000059627928e-05,3.899999865097925e-05,2.5999999706982635e-05,3.099999958067201e-05,155366,0.0,0.0
2024-07-30 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.499999936844688e-05,3.099999958067201e-05,157321,0.0,0.0
2024-07-31 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.2000000171829015e-05,2.4000000848900527e-05,102593,0.0,0.0
2024-08-01 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,1.8999999156221747e-05,2.4000000848900527e-05,42686,0.0,0.0
2024-08-02 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,1.8000000636675395e-05,2.099999983329326e-05,33483,0.0,0.0
2024-08-03 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.700000029813964e-05,1.8999999156221747e-05,20746,0.0,0.0
2024-08-04 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.5999999959603883e-05,14114,0.0,0.0
2024-08-05 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,9.999999747378752e-06,1.700000029813964e-05,29714,0.0,0.0
2024-08-06 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.700000029813964e-05,1.8999999156221747e-05,21840,0.0,0.0
2024-08-07 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,19742,0.0,0.0
2024-08-08 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.700000029813964e-05,2.300000051036477e-05,11912,0.0,0.0
2024-08-09 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.5999999706982635e-05,30061,0.0,0.0
2024-08-10 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,11264,0.0,0.0
