TIMESTAMP,KIMA_OPEN_PRICE_USD,KIMA_HIGH_PRICE_USD,KIMA_LOW_PRICE_USD,KIMA_CLOSE_PRICE_USD,KIMA_VOLUME_USD,KIMA_DIVIDENDS_USD,KIMA_STOCK_SPLITS_USD
2024-11-26 00:00:00+00:00,0.5371249914169312,0.9476690292358398,0.5103679895401001,0.9297260046005249,14369967,0.0,0.0
2024-11-27 00:00:00+00:00,0.9289379715919495,1.095507025718689,0.7110649943351746,0.7992269992828369,17113251,0.0,0.0
2024-11-28 00:00:00+00:00,0.8008689880371094,0.8470249772071838,0.6553270220756531,0.6921659708023071,7667372,0.0,0.0
2024-11-29 00:00:00+00:00,0.6921560168266296,0.754971981048584,0.6626309752464294,0.748212993144989,10702887,0.0,0.0
2024-11-30 00:00:00+00:00,0.7465839982032776,0.7839480042457581,0.6920549869537354,0.7257829904556274,5913275,0.0,0.0
2024-12-01 00:00:00+00:00,0.7257829904556274,0.7500290274620056,0.66600102186203,0.6901710033416748,7376804,0.0,0.0
2024-12-02 00:00:00+00:00,0.693107008934021,0.711670994758606,0.6586949825286865,0.7075819969177246,6443155,0.0,0.0
2024-12-03 00:00:00+00:00,0.7075440287590027,0.7991539835929871,0.6870329976081848,0.7435500025749207,2051122,0.0,0.0
2024-12-04 00:00:00+00:00,0.7435500025749207,0.7839310169219971,0.7117270231246948,0.780538022518158,780024,0.0,0.0
2024-12-05 00:00:00+00:00,0.780538022518158,0.8914250135421753,0.7469459772109985,0.8647170066833496,1735440,0.0,0.0
2024-12-06 00:00:00+00:00,0.8589590191841125,0.9445620179176331,0.8429250121116638,0.8746619820594788,1475939,0.0,0.0
2024-12-07 00:00:00+00:00,0.8746619820594788,0.8785179853439331,0.7718170285224915,0.7988010048866272,1223061,0.0,0.0
2024-12-08 00:00:00+00:00,0.798907995223999,0.8300549983978271,0.7826880216598511,0.8143360018730164,1396130,0.0,0.0
2024-12-09 00:00:00+00:00,0.8143640160560608,0.8719800114631653,0.6935700178146362,0.7063120007514954,3877967,0.0,0.0
2024-12-10 00:00:00+00:00,0.7064440250396729,0.7258309721946716,0.6587179899215698,0.6907039880752563,1302110,0.0,0.0
2024-12-11 00:00:00+00:00,0.6908149719238281,0.7261959910392761,0.6551219820976257,0.7207220196723938,1321693,0.0,0.0
2024-12-12 00:00:00+00:00,0.7207440137863159,0.7286720275878906,0.6768890023231506,0.681069016456604,1045999,0.0,0.0
2024-12-13 00:00:00+00:00,0.6811820268630981,0.7752590179443359,0.6760960221290588,0.7209050059318542,1389312,0.0,0.0
2024-12-14 00:00:00+00:00,0.7207630276679993,0.7295179963111877,0.6980249881744385,0.7016990184783936,1038497,0.0,0.0
2024-12-15 00:00:00+00:00,0.7018529772758484,0.7116870284080505,0.6863589882850647,0.6892279982566833,926846,0.0,0.0
2024-12-16 00:00:00+00:00,0.6894040107727051,0.7575479745864868,0.681128978729248,0.7104470133781433,1861608,0.0,0.0
2024-12-17 00:00:00+00:00,0.7102689743041992,0.8343650102615356,0.6901379823684692,0.8303560018539429,2442325,0.0,0.0
2024-12-18 00:00:00+00:00,0.830390989780426,0.9871259927749634,0.7318609952926636,0.7521079778671265,5151906,0.0,0.0
2024-12-19 00:00:00+00:00,0.7512670159339905,0.7815269827842712,0.6830289959907532,0.7164899706840515,1791810,0.0,0.0
2024-12-20 00:00:00+00:00,0.7165120244026184,0.7432519793510437,0.5909479856491089,0.5990570187568665,2171485,0.0,0.0
2024-12-21 00:00:00+00:00,0.5989559888839722,0.8382300138473511,0.5858960151672363,0.6869530081748962,2998590,0.0,0.0
2024-12-22 00:00:00+00:00,0.6864070296287537,0.7069129943847656,0.6405529975891113,0.6695219874382019,1556732,0.0,0.0
2024-12-23 00:00:00+00:00,0.6695070266723633,0.7007759809494019,0.6264370083808899,0.6827179789543152,1666136,0.0,0.0
2024-12-24 00:00:00+00:00,0.6826059818267822,0.6944850087165833,0.6287329792976379,0.650288999080658,1024842,0.0,0.0
2024-12-25 00:00:00+00:00,0.6503199934959412,0.6685619950294495,0.6119409799575806,0.6394619941711426,1277113,0.0,0.0
2024-12-26 00:00:00+00:00,0.6402480006217957,0.6549829840660095,0.6139479875564575,0.6253299713134766,1517306,0.0,0.0
2024-12-27 00:00:00+00:00,0.6252319812774658,0.640513002872467,0.5786870121955872,0.5818809866905212,1308412,0.0,0.0
2024-12-28 00:00:00+00:00,0.5820479989051819,0.6527379751205444,0.5296189785003662,0.6410160064697266,1983838,0.0,0.0
2024-12-29 00:00:00+00:00,0.640953004360199,0.6409879922866821,0.5329740047454834,0.5506870150566101,1705318,0.0,0.0
2024-12-30 00:00:00+00:00,0.5504000186920166,0.5659729838371277,0.539463996887207,0.5411919951438904,1343112,0.0,0.0
2024-12-31 00:00:00+00:00,0.5412279963493347,0.5774750113487244,0.5333899855613708,0.5674300193786621,1412545,0.0,0.0
2025-01-01 00:00:00+00:00,0.5673419833183289,0.6009489893913269,0.5596010088920593,0.5969529747962952,1313703,0.0,0.0
2025-01-02 00:00:00+00:00,0.5970309972763062,0.6999189853668213,0.5875160098075867,0.6699230074882507,1834046,0.0,0.0
2025-01-03 00:00:00+00:00,0.6700999736785889,0.6970229744911194,0.6449689865112305,0.6759750247001648,1588261,0.0,0.0
2025-01-04 00:00:00+00:00,0.6759390234947205,0.7400360107421875,0.6653029918670654,0.7122899889945984,1657439,0.0,0.0
2025-01-05 00:00:00+00:00,0.7121959924697876,0.7329949736595154,0.6352559924125671,0.6375929713249207,1397074,0.0,0.0
2025-01-06 00:00:00+00:00,0.6376699805259705,0.6954950094223022,0.6223570108413696,0.6338649988174438,1729367,0.0,0.0
2025-01-07 00:00:00+00:00,0.6339219808578491,0.7147169709205627,0.5722200274467468,0.5722219944000244,23508626,0.0,0.0
2025-01-08 00:00:00+00:00,0.5732719898223877,0.652010977268219,0.500128984451294,0.5272650122642517,39149608,0.0,0.0
2025-01-09 00:00:00+00:00,0.5287820100784302,0.5811579823493958,0.5032380223274231,0.5102670192718506,33613702,0.0,0.0
2025-01-10 00:00:00+00:00,0.5109459757804871,0.527400016784668,0.5026280283927917,0.5120360255241394,34503702,0.0,0.0
2025-01-11 00:00:00+00:00,0.5123419761657715,0.5244219899177551,0.4982990026473999,0.5023769736289978,28028516,0.0,0.0
2025-01-12 00:00:00+00:00,0.5025539994239807,0.5248889923095703,0.4980660080909729,0.524399995803833,25700676,0.0,0.0
2025-01-13 00:00:00+00:00,0.5233780145645142,0.53329998254776,0.4967530071735382,0.5046780109405518,34656471,0.0,0.0
2025-01-14 00:00:00+00:00,0.5049660205841064,0.5230439901351929,0.49884098768234253,0.5009080171585083,33736126,0.0,0.0
2025-01-15 00:00:00+00:00,0.5008140206336975,0.5238149762153625,0.4988589882850647,0.5200830101966858,30589787,0.0,0.0
