TIMESTAMP,SAGA30372_OPEN_PRICE_USD,SAGA30372_HIGH_PRICE_USD,SAGA30372_LOW_PRICE_USD,SAGA30372_CLOSE_PRICE_USD,SAGA30372_VOLUME_USD,SAGA30372_DIVIDENDS_USD,SAGA30372_STOCK_SPLITS_USD
2024-04-09 00:00:00+00:00,5.831256866455078,7.81997013092041,5.424884796142578,6.535030841827393,1644351610,0.0,0.0
2024-04-10 00:00:00+00:00,6.535030841827393,6.7110819816589355,5.628635883331299,6.121064186096191,455564519,0.0,0.0
2024-04-11 00:00:00+00:00,6.121064186096191,6.137062072753906,5.004403114318848,5.0988922119140625,309160414,0.0,0.0
2024-04-12 00:00:00+00:00,5.0988922119140625,5.328766822814941,3.551616907119751,4.115918159484863,324271491,0.0,0.0
2024-04-13 00:00:00+00:00,4.115918159484863,4.353343963623047,3.3525938987731934,3.8947789669036865,300209390,0.0,0.0
2024-04-14 00:00:00+00:00,3.8947789669036865,4.4952569007873535,3.6969990730285645,4.433135032653809,282766551,0.0,0.0
2024-04-15 00:00:00+00:00,4.434671878814697,4.44280481338501,3.805280923843384,3.989607095718384,173669741,0.0,0.0
2024-04-16 00:00:00+00:00,3.989607095718384,4.326634883880615,3.719446897506714,4.058504104614258,209163669,0.0,0.0
2024-04-17 00:00:00+00:00,4.027262210845947,4.087874889373779,3.333085060119629,3.4705100059509277,140401680,0.0,0.0
2024-04-18 00:00:00+00:00,3.4705100059509277,3.497572898864746,3.1068320274353027,3.387911081314087,132844089,0.0,0.0
2024-04-19 00:00:00+00:00,3.387911081314087,4.3685431480407715,3.042965888977051,4.313549041748047,268925025,0.0,0.0
2024-04-20 00:00:00+00:00,4.313549041748047,4.8701491355896,4.13297700881958,4.5547871589660645,232187196,0.0,0.0
2024-04-21 00:00:00+00:00,4.6249542236328125,4.636447906494141,4.24232816696167,4.310274124145508,121288950,0.0,0.0
2024-04-22 00:00:00+00:00,4.310274124145508,4.503555774688721,4.079586029052734,4.185132026672363,118532479,0.0,0.0
2024-04-23 00:00:00+00:00,4.185132026672363,4.427045822143555,4.055904865264893,4.070487022399902,121349407,0.0,0.0
2024-04-24 00:00:00+00:00,4.033565044403076,4.116239070892334,3.7721500396728516,3.8397650718688965,118556474,0.0,0.0
