TIMESTAMP,FWOG33532_OPEN_PRICE_USD,FWOG33532_HIGH_PRICE_USD,FWOG33532_LOW_PRICE_USD,FWOG33532_CLOSE_PRICE_USD,FWOG33532_VOLUME_USD,FWOG33532_DIVIDENDS_USD,FWOG33532_STOCK_SPLITS_USD
2025-02-07 00:00:00+00:00,,,,0.0,1338,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,618,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,11051,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1486,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,8718,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,2202,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4856,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,12970,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,731,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,2547,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,14967,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,2473,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3235,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3943,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,11652,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,8706,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,4414,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,8195,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,5424,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,4158,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,6938,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,886,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1897,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,10292,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1157,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,881,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,782,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,1007,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,236,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,729,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,309,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,1413,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,10238,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,1221,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,4229,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,4409,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,851,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,3761,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,238,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-06-01 00:00:00+00:00,3.484408594989219e-10,3.5691918864877437e-10,3.421264660463663e-10,3.4993985487119517e-10,1466,0.0,0.0
