TIMESTAMP,SSG_OPEN_PRICE_USD,SSG_HIGH_PRICE_USD,SSG_LOW_PRICE_USD,SSG_CLOSE_PRICE_USD,SSG_VOLUME_USD,SSG_DIVIDENDS_USD,SSG_STOCK_SPLITS_USD
2021-11-27 00:00:00+00:00,24.122722625732422,35.86164093017578,24.07278060913086,29.713821411132812,51719372,0.0,0.0
2021-11-28 00:00:00+00:00,29.71639633178711,31.00018882751465,23.800975799560547,27.701997756958008,60159708,0.0,0.0
2021-11-29 00:00:00+00:00,27.69756507873535,29.868785858154297,13.457582473754883,18.78455352783203,43737413,0.0,0.0
2021-11-30 00:00:00+00:00,18.78427505493164,23.985464096069336,13.253289222717285,15.193052291870117,48683066,0.0,0.0
2021-12-01 00:00:00+00:00,15.17314338684082,21.81451988220215,12.748595237731934,13.374313354492188,73937077,0.0,0.0
2021-12-02 00:00:00+00:00,13.35466480255127,13.398019790649414,4.7579522132873535,6.846768856048584,106737750,0.0,0.0
2021-12-03 00:00:00+00:00,6.843636989593506,17.109804153442383,6.843636989593506,12.122526168823242,102462122,0.0,0.0
2021-12-04 00:00:00+00:00,12.116414070129395,12.653982162475586,9.248029708862305,10.630963325500488,45374386,0.0,0.0
2021-12-05 00:00:00+00:00,10.635869026184082,14.907448768615723,10.524625778198242,14.907448768615723,49183515,0.0,0.0
2021-12-06 00:00:00+00:00,14.93625545501709,15.646254539489746,6.994959831237793,8.24306869506836,82622494,0.0,0.0
2021-12-07 00:00:00+00:00,8.252355575561523,8.308900833129883,5.196805000305176,5.805791854858398,36654478,0.0,0.0
2021-12-08 00:00:00+00:00,5.816259860992432,9.939830780029297,5.439878940582275,7.5496320724487305,35997070,0.0,0.0
2021-12-09 00:00:00+00:00,7.535359859466553,8.003610610961914,6.102388858795166,6.669312953948975,38023284,0.0,0.0
2021-12-10 00:00:00+00:00,6.656758785247803,8.553499221801758,2.651196002960205,3.0889511108398438,35687127,0.0,0.0
2021-12-11 00:00:00+00:00,3.0846779346466064,3.8390860557556152,2.7617650032043457,3.6683509349823,31996555,0.0,0.0
2021-12-12 00:00:00+00:00,3.667527914047241,4.744540214538574,3.53495192527771,4.313510894775391,17226332,0.0,0.0
2021-12-13 00:00:00+00:00,4.311960220336914,4.43501615524292,3.7399098873138428,3.799372911453247,8878586,0.0,0.0
2021-12-14 00:00:00+00:00,3.798203945159912,4.5156731605529785,3.7753639221191406,4.380813121795654,3946714,0.0,0.0
2021-12-15 00:00:00+00:00,4.379103183746338,5.433560848236084,4.022059917449951,5.280722141265869,9141261,0.0,0.0
2021-12-16 00:00:00+00:00,5.282364845275879,5.434237003326416,4.716132164001465,5.026094913482666,9788897,0.0,0.0
2021-12-17 00:00:00+00:00,5.02554988861084,11.02487564086914,4.402859210968018,9.116023063659668,26757883,0.0,0.0
2021-12-18 00:00:00+00:00,9.110530853271484,10.485125541687012,4.767858982086182,5.127719879150391,45799109,0.0,0.0
2021-12-19 00:00:00+00:00,5.128299236297607,6.953734874725342,5.045948028564453,6.192192077636719,28082862,0.0,0.0
2021-12-20 00:00:00+00:00,6.190033912658691,8.993672370910645,5.729462146759033,6.467957973480225,24622483,0.0,0.0
2021-12-21 00:00:00+00:00,6.466217994689941,6.956164836883545,5.329048156738281,5.5344390869140625,23483350,0.0,0.0
2021-12-22 00:00:00+00:00,5.535558223724365,5.535558223724365,4.117186069488525,4.960897922515869,10998365,0.0,0.0
2021-12-23 00:00:00+00:00,4.961856842041016,5.6263628005981445,4.229918003082275,4.403021812438965,8759089,0.0,0.0
2021-12-24 00:00:00+00:00,4.4064531326293945,4.515232086181641,2.9965438842773438,3.063694953918457,7779575,0.0,0.0
2021-12-25 00:00:00+00:00,3.056786060333252,3.456744909286499,2.3966898918151855,2.4981119632720947,8167604,0.0,0.0
2021-12-26 00:00:00+00:00,2.5002830028533936,2.6445059776306152,1.6392229795455933,2.27136492729187,8149366,0.0,0.0
2021-12-27 00:00:00+00:00,2.2682199478149414,2.2682199478149414,1.9244890213012695,2.1038460731506348,6987401,0.0,0.0
2021-12-28 00:00:00+00:00,2.1011180877685547,2.1015610694885254,1.824252963066101,1.8694870471954346,2186225,0.0,0.0
2021-12-29 00:00:00+00:00,1.8662790060043335,1.8694510459899902,1.1871529817581177,1.2756470441818237,1936616,0.0,0.0
2021-12-30 00:00:00+00:00,1.2766339778900146,1.9641870260238647,0.9196959733963013,1.0909990072250366,8317050,0.0,0.0
2021-12-31 00:00:00+00:00,1.0894750356674194,1.3991940021514893,1.0302319526672363,1.165619969367981,9386128,0.0,0.0
2022-01-01 00:00:00+00:00,1.1655089855194092,1.2454400062561035,1.1420609951019287,1.1646640300750732,3902661,0.0,0.0
2022-01-02 00:00:00+00:00,1.164654016494751,1.1850290298461914,0.8911179900169373,0.9786270260810852,1959402,0.0,0.0
2022-01-03 00:00:00+00:00,0.9786210060119629,0.9787009954452515,0.6460710167884827,0.6557949781417847,2899734,0.0,0.0
2022-01-04 00:00:00+00:00,0.6559749841690063,0.730929970741272,0.5002340078353882,0.5039690136909485,3390110,0.0,0.0
2022-01-05 00:00:00+00:00,0.5039690136909485,0.9754809737205505,0.4878700077533722,0.5730649828910828,9242218,0.0,0.0
2022-01-06 00:00:00+00:00,0.5730649828910828,0.6215919852256775,0.5235710144042969,0.5291900038719177,9733757,0.0,0.0
2022-01-07 00:00:00+00:00,0.5291900038719177,0.53261798620224,0.43508100509643555,0.4352400004863739,2108552,0.0,0.0
2022-01-08 00:00:00+00:00,0.4352400004863739,0.4379819929599762,0.2696160078048706,0.30466699600219727,2123319,0.0,0.0
2022-01-09 00:00:00+00:00,0.30466699600219727,0.34555700421333313,0.23543600738048553,0.23543600738048553,1835924,0.0,0.0
2022-01-10 00:00:00+00:00,0.23543600738048553,0.30637601017951965,0.19702599942684174,0.21233800053596497,1467191,0.0,0.0
2022-01-11 00:00:00+00:00,0.21233800053596497,0.25547298789024353,0.18999099731445312,0.21672099828720093,1506082,0.0,0.0
2022-01-12 00:00:00+00:00,0.2167239934206009,0.22171799838542938,0.19467200338840485,0.21966400742530823,575602,0.0,0.0
2022-01-13 00:00:00+00:00,0.21966299414634705,0.3026660084724426,0.19373300671577454,0.24900099635124207,1605931,0.0,0.0
2022-01-14 00:00:00+00:00,0.24900199472904205,0.25129398703575134,0.20234599709510803,0.21060100197792053,1631870,0.0,0.0
2022-01-15 00:00:00+00:00,0.21060100197792053,0.23097200691699982,0.20537500083446503,0.21887700259685516,335944,0.0,0.0
2022-01-16 00:00:00+00:00,0.21887700259685516,0.22023600339889526,0.17637899518013,0.18538899719715118,328281,0.0,0.0
2022-01-17 00:00:00+00:00,0.18538899719715118,0.18629300594329834,0.1736540049314499,0.18035699427127838,260935,0.0,0.0
2022-01-18 00:00:00+00:00,0.18035699427127838,0.18039900064468384,0.15028899908065796,0.15602099895477295,160891,0.0,0.0
2022-01-19 00:00:00+00:00,0.15602099895477295,0.18714499473571777,0.14863300323486328,0.15648800134658813,201911,0.0,0.0
2022-01-20 00:00:00+00:00,0.15648800134658813,0.1619729995727539,0.14163599908351898,0.14210300147533417,140145,0.0,0.0
