TIMESTAMP,RBT17972_OPEN_PRICE_USD,RBT17972_HIGH_PRICE_USD,RBT17972_LOW_PRICE_USD,RBT17972_CLOSE_PRICE_USD,RBT17972_VOLUME_USD,RBT17972_DIVIDENDS_USD,RBT17972_STOCK_SPLITS_USD
2022-02-10 00:00:00+00:00,155.77362060546875,155.8140106201172,155.59829711914062,155.73291015625,922461,0.0,0.0
2022-02-11 00:00:00+00:00,155.73362731933594,156.07765197753906,153.10366821289062,154.89178466796875,345918,0.0,0.0
2022-02-12 00:00:00+00:00,154.89141845703125,155.18496704101562,152.59249877929688,152.61166381835938,484925,0.0,0.0
2022-02-13 00:00:00+00:00,152.61106872558594,155.07513427734375,152.59507751464844,153.33981323242188,617404,0.0,0.0
2022-02-14 00:00:00+00:00,153.33799743652344,155.09417724609375,153.28651428222656,155.07945251464844,714092,0.0,0.0
2022-02-15 00:00:00+00:00,155.07957458496094,155.17691040039062,154.2919158935547,155.12063598632812,848732,0.0,0.0
2022-02-16 00:00:00+00:00,155.1230010986328,155.21368408203125,154.84844970703125,155.1715087890625,1022369,0.0,0.0
2022-02-17 00:00:00+00:00,155.17247009277344,155.1901092529297,151.03857421875,154.30935668945312,878236,0.0,0.0
2022-02-18 00:00:00+00:00,154.3077850341797,154.31704711914062,150.5357208251953,151.16439819335938,780401,0.0,0.0
2022-02-19 00:00:00+00:00,151.1624755859375,151.62094116210938,150.98681640625,151.23699951171875,702389,0.0,0.0
2022-02-20 00:00:00+00:00,151.2383575439453,151.2571563720703,150.52783203125,150.54141235351562,609122,0.0,0.0
2022-02-21 00:00:00+00:00,150.54055786132812,151.33221435546875,150.53001403808594,151.13587951660156,439383,0.0,0.0
2022-02-22 00:00:00+00:00,151.12928771972656,151.37474060058594,148.18943786621094,151.22633361816406,502517,0.0,0.0
2022-02-23 00:00:00+00:00,151.2275848388672,151.36045837402344,151.06602478027344,151.09524536132812,452302,0.0,0.0
2022-02-24 00:00:00+00:00,151.10781860351562,151.12538146972656,147.90081787109375,148.46188354492188,469474,0.0,0.0
2022-02-25 00:00:00+00:00,148.46263122558594,151.77325439453125,147.99400329589844,151.56008911132812,463598,0.0,0.0
2022-02-26 00:00:00+00:00,151.5619354248047,153.06959533691406,151.5341033935547,152.9498291015625,446357,0.0,0.0
2022-02-27 00:00:00+00:00,152.9492645263672,153.37290954589844,152.49244689941406,153.2130126953125,543913,0.0,0.0
2022-02-28 00:00:00+00:00,153.21533203125,155.03233337402344,152.1585693359375,154.35450744628906,691240,0.0,0.0
2022-03-01 00:00:00+00:00,154.3558349609375,156.05160522460938,154.2797088623047,155.63760375976562,517503,0.0,0.0
2022-03-02 00:00:00+00:00,155.63766479492188,155.89862060546875,155.11898803710938,155.53219604492188,530340,0.0,0.0
2022-03-03 00:00:00+00:00,155.5330810546875,155.77293395996094,155.38673400878906,155.44985961914062,394640,0.0,0.0
2022-03-04 00:00:00+00:00,155.4496307373047,155.6269073486328,154.2617645263672,154.85971069335938,312174,0.0,0.0
2022-03-05 00:00:00+00:00,154.8597412109375,155.0005340576172,153.81138610839844,153.91307067871094,428683,0.0,0.0
2022-03-06 00:00:00+00:00,153.9125518798828,154.33335876464844,153.81350708007812,154.13189697265625,410113,0.0,0.0
2022-03-07 00:00:00+00:00,154.13296508789062,154.6223602294922,152.9157257080078,153.6319580078125,432086,0.0,0.0
2022-03-08 00:00:00+00:00,153.62686157226562,154.60252380371094,153.0265350341797,153.9163055419922,225541,0.0,0.0
2022-03-09 00:00:00+00:00,153.9166717529297,154.7684326171875,153.59597778320312,154.392822265625,500681,0.0,0.0
2022-03-10 00:00:00+00:00,154.3914794921875,154.45091247558594,152.5489044189453,152.73171997070312,310262,0.0,0.0
2022-03-11 00:00:00+00:00,152.73397827148438,153.7601318359375,152.1202392578125,153.19509887695312,404593,0.0,0.0
2022-03-12 00:00:00+00:00,153.19737243652344,153.5804901123047,150.95291137695312,151.06837463378906,405059,0.0,0.0
2022-03-13 00:00:00+00:00,151.06546020507812,153.3083953857422,150.95347595214844,152.9904327392578,105551,0.0,0.0
2022-03-14 00:00:00+00:00,152.98916625976562,153.3678741455078,152.00379943847656,152.5771942138672,347259,0.0,0.0
2022-03-15 00:00:00+00:00,152.57675170898438,152.93687438964844,152.2772674560547,152.3710479736328,332138,0.0,0.0
2022-03-16 00:00:00+00:00,152.37083435058594,153.7472381591797,152.02931213378906,152.09213256835938,319755,0.0,0.0
