TIMESTAMP,WNEON_OPEN_PRICE_USD,WNEON_HIGH_PRICE_USD,WNEON_LOW_PRICE_USD,WNEON_CLOSE_PRICE_USD,WNEON_VOLUME_USD,WNEON_DIVIDENDS_USD,WNEON_STOCK_SPLITS_USD
2023-07-24 00:00:00+00:00,0.05992799997329712,0.08450700342655182,0.05598200112581253,0.08364500105381012,3,0.0,0.0
2023-07-25 00:00:00+00:00,0.08369000256061554,0.08418100327253342,0.08247700333595276,0.08292999863624573,0,0.0,0.0
2023-07-26 00:00:00+00:00,0.08292999863624573,0.11346899718046188,0.08292999863624573,0.10576699674129486,1,0.0,0.0
2023-07-27 00:00:00+00:00,0.10578399896621704,0.10711900144815445,0.07785999774932861,0.08055000007152557,2,0.0,0.0
2023-07-28 00:00:00+00:00,0.0805630013346672,0.08501899987459183,0.07884000241756439,0.08291099965572357,0,0.0,0.0
2023-07-29 00:00:00+00:00,0.08290500193834305,0.08331900089979172,0.0817440003156662,0.08263300359249115,0,0.0,0.0
2023-07-30 00:00:00+00:00,0.08263199776411057,0.08263199776411057,0.07345099747180939,0.0737610012292862,2,0.0,0.0
2023-07-31 00:00:00+00:00,0.07374999672174454,0.07447499781847,0.07032699882984161,0.07073500007390976,0,0.0,0.0
2023-08-01 00:00:00+00:00,0.07066600024700165,0.07072299718856812,0.06379999965429306,0.0641850009560585,2,0.0,0.0
2023-08-02 00:00:00+00:00,0.06421200186014175,0.06574700027704239,0.062217000871896744,0.06276699900627136,1,0.0,0.0
2023-08-03 00:00:00+00:00,0.06276699900627136,0.06276699900627136,0.06273999810218811,0.06273999810218811,0,0.0,0.0
2023-08-04 00:00:00+00:00,0.06273999810218811,0.06446000188589096,0.06164700165390968,0.06204700097441673,2,0.0,0.0
2023-08-05 00:00:00+00:00,0.06201900169253349,0.06236400082707405,0.06130500137805939,0.06205900013446808,0,0.0,0.0
2023-08-06 00:00:00+00:00,0.06205900013446808,0.06774900108575821,0.06205900013446808,0.06727299839258194,0,0.0,0.0
2023-08-07 00:00:00+00:00,0.06727399677038193,0.06837700307369232,0.0656139999628067,0.06758599728345871,0,0.0,0.0
2023-08-08 00:00:00+00:00,0.06757800281047821,0.0683479979634285,0.06736300140619278,0.06833700090646744,0,0.0,0.0
