TIMESTAMP,FDM_OPEN_PRICE_USD,FDM_HIGH_PRICE_USD,FDM_LOW_PRICE_USD,FDM_CLOSE_PRICE_USD,FDM_VOLUME_USD,FDM_DIVIDENDS_USD,FDM_STOCK_SPLITS_USD
2022-07-22 00:00:00+00:00,0.021282000467181206,0.02172200009226799,0.019610999152064323,0.02105100080370903,107450,0.0,0.0
2022-07-23 00:00:00+00:00,0.02098100073635578,0.022141000255942345,0.01950100064277649,0.02089099958539009,75210,0.0,0.0
2022-07-24 00:00:00+00:00,0.02088100090622902,0.022129999473690987,0.020008999854326248,0.02048099972307682,104304,0.0,0.0
2022-07-25 00:00:00+00:00,0.02048099972307682,0.020850999280810356,0.01999099925160408,0.020261000841856003,57231,0.0,0.0
2022-07-26 00:00:00+00:00,0.020200999453663826,0.020591000095009804,0.019990000873804092,0.020510999485850334,70620,0.0,0.0
2022-07-27 00:00:00+00:00,0.020501000806689262,0.02079099975526333,0.02042200043797493,0.02059599943459034,48445,0.0,0.0
2022-07-28 00:00:00+00:00,0.02059599943459034,0.03340499848127365,0.02056499943137169,0.03289699926972389,55194,0.0,0.0
2022-07-29 00:00:00+00:00,0.03289699926972389,0.033268000930547714,0.0240860003978014,0.024728000164031982,88869,0.0,0.0
2022-07-30 00:00:00+00:00,0.024658000096678734,0.025147000327706337,0.021756000816822052,0.023367000743746758,86233,0.0,0.0
2022-07-31 00:00:00+00:00,0.023427000269293785,0.023655999451875687,0.020284000784158707,0.02250700071454048,84088,0.0,0.0
2022-08-01 00:00:00+00:00,0.02249700017273426,0.022847000509500504,0.01951500028371811,0.020323999226093292,73057,0.0,0.0
2022-08-02 00:00:00+00:00,0.02014400064945221,0.020925000309944153,0.01948400028049946,0.02086300030350685,74335,0.0,0.0
2022-08-03 00:00:00+00:00,0.02086300030350685,0.021432999521493912,0.01755400002002716,0.018154000863432884,71737,0.0,0.0
2022-08-04 00:00:00+00:00,0.01756400056183338,0.018503999337553978,0.01724199950695038,0.01741199940443039,76943,0.0,0.0
2022-08-05 00:00:00+00:00,0.01742199994623661,0.017992999404668808,0.015951000154018402,0.016380999237298965,57698,0.0,0.0
