TIMESTAMP,HP36556_OPEN_PRICE_USD,HP36556_HIGH_PRICE_USD,HP36556_LOW_PRICE_USD,HP36556_CLOSE_PRICE_USD,HP36556_VOLUME_USD,HP36556_DIVIDENDS_USD,HP36556_STOCK_SPLITS_USD
2025-05-20 00:00:00+00:00,0.048576999455690384,0.049185000360012054,0.04810899868607521,0.04891199991106987,184695,0.0,0.0
2025-05-21 00:00:00+00:00,0.04891199991106987,0.05020099878311157,0.04837999865412712,0.04909500107169151,236476,0.0,0.0
2025-05-22 00:00:00+00:00,0.04909500107169151,0.0497249998152256,0.04868299886584282,0.04966900125145912,382382,0.0,0.0
2025-05-23 00:00:00+00:00,0.04966900125145912,0.05115799978375435,0.04872800037264824,0.04976100102066994,482842,0.0,0.0
2025-05-24 00:00:00+00:00,0.04976100102066994,0.04976100102066994,0.04869899898767471,0.04935099929571152,189969,0.0,0.0
2025-05-25 00:00:00+00:00,0.04935099929571152,0.04944600164890289,0.04732299968600273,0.04831000044941902,329856,0.0,0.0
2025-05-26 00:00:00+00:00,0.048294998705387115,0.049146998673677444,0.0475430004298687,0.04905100166797638,385973,0.0,0.0
2025-05-27 00:00:00+00:00,0.04905100166797638,0.0491579994559288,0.04782700166106224,0.04819300025701523,493753,0.0,0.0
2025-05-28 00:00:00+00:00,0.04819300025701523,0.04864799976348877,0.046626001596450806,0.047182999551296234,308116,0.0,0.0
2025-05-29 00:00:00+00:00,0.047182999551296234,0.04751000180840492,0.04640699923038483,0.04679499939084053,284049,0.0,0.0
2025-05-30 00:00:00+00:00,0.04699699953198433,0.04706199839711189,0.0445609986782074,0.044812001287937164,591403,0.0,0.0
2025-05-31 00:00:00+00:00,0.044812001287937164,0.04566600173711777,0.043570999056100845,0.044564999639987946,463444,0.0,0.0
2025-06-01 00:00:00+00:00,0.044202134013175964,0.045655153691768646,0.04301060736179352,0.04409532621502876,507798,0.0,0.0
