TIMESTAMP,ASV35226_OPEN_PRICE_USD,ASV35226_HIGH_PRICE_USD,ASV35226_LOW_PRICE_USD,ASV35226_CLOSE_PRICE_USD,ASV35226_VOLUME_USD,ASV35226_DIVIDENDS_USD,ASV35226_STOCK_SPLITS_USD
2025-03-21 00:00:00+00:00,0.053957000374794006,0.054361000657081604,0.04279400035738945,0.045591000467538834,66121,0.0,0.0
2025-03-22 00:00:00+00:00,0.045591000467538834,0.05100100114941597,0.044197000563144684,0.050287000834941864,1046,0.0,0.0
2025-03-23 00:00:00+00:00,0.050287000834941864,0.05269100144505501,0.05019399896264076,0.05247600004076958,5643,0.0,0.0
2025-03-24 00:00:00+00:00,0.05247600004076958,0.06193000078201294,0.05247600004076958,0.05944199860095978,15592,0.0,0.0
2025-03-25 00:00:00+00:00,0.05944199860095978,0.06159700080752373,0.05757499858736992,0.05916599929332733,724,0.0,0.0
2025-03-26 00:00:00+00:00,0.05916599929332733,0.05959700047969818,0.05484599992632866,0.05592900142073631,1673,0.0,0.0
2025-03-27 00:00:00+00:00,0.05592900142073631,0.05703900009393692,0.053665999323129654,0.0541750006377697,500,0.0,0.0
2025-03-28 00:00:00+00:00,0.0541750006377697,0.05419199913740158,0.0498649999499321,0.05028500035405159,1318,0.0,0.0
2025-03-29 00:00:00+00:00,0.05028500035405159,0.05056599900126457,0.04704400151968002,0.047568999230861664,6312,0.0,0.0
2025-03-30 00:00:00+00:00,0.047568999230861664,0.05023699998855591,0.046177998185157776,0.047641001641750336,17754,0.0,0.0
2025-03-31 00:00:00+00:00,0.047641001641750336,0.04843899980187416,0.04686399921774864,0.04747899994254112,6170,0.0,0.0
2025-04-01 00:00:00+00:00,0.04747899994254112,0.048516999930143356,0.045226000249385834,0.04539800062775612,9789,0.0,0.0
2025-04-02 00:00:00+00:00,0.04539800062775612,0.04623899981379509,0.04210599884390831,0.042114000767469406,11031,0.0,0.0
2025-04-03 00:00:00+00:00,0.042114000767469406,0.044477999210357666,0.04011800140142441,0.044397998601198196,18943,0.0,0.0
2025-04-04 00:00:00+00:00,0.044397998601198196,0.046918001025915146,0.04346799850463867,0.04608599841594696,8346,0.0,0.0
2025-04-05 00:00:00+00:00,0.04608599841594696,0.046107999980449677,0.04384100064635277,0.04525800049304962,4586,0.0,0.0
2025-04-06 00:00:00+00:00,0.04525800049304962,0.04573899880051613,0.04039200022816658,0.04069399833679199,8770,0.0,0.0
2025-04-07 00:00:00+00:00,0.04069399833679199,0.044693998992443085,0.035482000559568405,0.044119998812675476,16229,0.0,0.0
2025-04-08 00:00:00+00:00,0.044119998812675476,0.04629699885845184,0.04061499983072281,0.04121699929237366,9165,0.0,0.0
2025-04-09 00:00:00+00:00,0.04121699929237366,0.045719001442193985,0.040157999843358994,0.04565199837088585,760,0.0,0.0
2025-04-10 00:00:00+00:00,0.04565199837088585,0.04565199837088585,0.04081299901008606,0.04250200092792511,7603,0.0,0.0
2025-04-11 00:00:00+00:00,0.04250200092792511,0.04901200160384178,0.04249599948525429,0.04787300154566765,18193,0.0,0.0
2025-04-12 00:00:00+00:00,0.04787300154566765,0.049017999321222305,0.046532999724149704,0.04791799932718277,8408,0.0,0.0
2025-04-13 00:00:00+00:00,0.04791799932718277,0.04836500063538551,0.04426899924874306,0.04507200047373772,11424,0.0,0.0
2025-04-14 00:00:00+00:00,0.04507200047373772,0.047338999807834625,0.0442579984664917,0.044842999428510666,7752,0.0,0.0
2025-04-15 00:00:00+00:00,0.044842999428510666,0.04674400016665459,0.04215199872851372,0.04225999861955643,13255,0.0,0.0
2025-04-16 00:00:00+00:00,0.04225999861955643,0.04427099972963333,0.04014600068330765,0.04307899996638298,2707,0.0,0.0
2025-04-17 00:00:00+00:00,0.04307899996638298,0.044248998165130615,0.040539998561143875,0.042125001549720764,12097,0.0,0.0
2025-04-18 00:00:00+00:00,0.042125001549720764,0.043182000517845154,0.040387000888586044,0.040387000888586044,8379,0.0,0.0
2025-04-19 00:00:00+00:00,0.040387000888586044,0.04264200106263161,0.04038500040769577,0.04257500171661377,11334,0.0,0.0
2025-04-20 00:00:00+00:00,0.04257500171661377,0.04265199974179268,0.037154000252485275,0.03892499953508377,13702,0.0,0.0
2025-04-21 00:00:00+00:00,0.03892499953508377,0.0431319996714592,0.03892499953508377,0.04290999844670296,164,0.0,0.0
2025-04-22 00:00:00+00:00,0.04290999844670296,0.045802000910043716,0.04269000142812729,0.04269900172948837,4073,0.0,0.0
2025-04-23 00:00:00+00:00,0.04269900172948837,0.04395899921655655,0.04083700105547905,0.041030000895261765,13245,0.0,0.0
2025-04-24 00:00:00+00:00,0.041030000895261765,0.041464999318122864,0.03970099985599518,0.040022000670433044,3790,0.0,0.0
2025-04-25 00:00:00+00:00,0.040022000670433044,0.041731998324394226,0.0388530008494854,0.03974800184369087,46,0.0,0.0
2025-04-26 00:00:00+00:00,0.03974800184369087,0.04020199924707413,0.03752399981021881,0.03995899856090546,355,0.0,0.0
2025-04-27 00:00:00+00:00,0.03995899856090546,0.03996000066399574,0.037748999893665314,0.037856001406908035,6268,0.0,0.0
2025-04-28 00:00:00+00:00,0.037856001406908035,0.0391089990735054,0.03682899847626686,0.037487998604774475,117,0.0,0.0
2025-04-29 00:00:00+00:00,0.037487998604774475,0.03844299912452698,0.03136499971151352,0.031876999884843826,443,0.0,0.0
2025-04-30 00:00:00+00:00,0.031876999884843826,0.03365200012922287,0.03147700056433678,0.03229700028896332,2179,0.0,0.0
2025-05-01 00:00:00+00:00,0.03229700028896332,0.0337119996547699,0.03229599818587303,0.03286200016736984,3277,0.0,0.0
2025-05-02 00:00:00+00:00,0.03286200016736984,0.032958000898361206,0.03187999874353409,0.03221999853849411,9441,0.0,0.0
2025-05-03 00:00:00+00:00,0.03221999853849411,0.03227600082755089,0.031170999631285667,0.03120500035583973,3965,0.0,0.0
2025-05-04 00:00:00+00:00,0.03120500035583973,0.03128200024366379,0.030494000762701035,0.03073200024664402,53,0.0,0.0
2025-05-05 00:00:00+00:00,0.03073200024664402,0.03132599964737892,0.03001599945127964,0.03080900013446808,6334,0.0,0.0
2025-05-06 00:00:00+00:00,0.03080900013446808,0.030810000374913216,0.029100999236106873,0.029769999906420708,291,0.0,0.0
2025-05-07 00:00:00+00:00,0.029769999906420708,0.030201999470591545,0.029277000576257706,0.029610000550746918,2205,0.0,0.0
2025-05-08 00:00:00+00:00,0.029610000550746918,0.03212700039148331,0.029162999242544174,0.03212599828839302,20362,0.0,0.0
2025-05-09 00:00:00+00:00,0.03212599828839302,0.0433179996907711,0.03181099891662598,0.043209001421928406,20646,0.0,0.0
2025-05-10 00:00:00+00:00,0.043209001421928406,0.04965899884700775,0.042031001299619675,0.04936299845576286,3892,0.0,0.0
2025-05-11 00:00:00+00:00,0.04936299845576286,0.04936299845576286,0.0440870001912117,0.047109998762607574,9849,0.0,0.0
2025-05-12 00:00:00+00:00,0.047109998762607574,0.049038998782634735,0.045563001185655594,0.045827001333236694,285,0.0,0.0
2025-05-13 00:00:00+00:00,0.045827001333236694,0.047214001417160034,0.04470299929380417,0.045586999505758286,4450,0.0,0.0
2025-05-14 00:00:00+00:00,0.045586999505758286,0.04619999974966049,0.0427279993891716,0.043195001780986786,12316,0.0,0.0
2025-05-15 00:00:00+00:00,0.043195001780986786,0.0434969998896122,0.03724699839949608,0.03724699839949608,14471,0.0,0.0
2025-05-16 00:00:00+00:00,0.03724699839949608,0.040401000529527664,0.03718100115656853,0.03819900006055832,284,0.0,0.0
2025-05-17 00:00:00+00:00,0.03819900006055832,0.039110999554395676,0.03475299850106239,0.0347759984433651,36878,0.0,0.0
2025-05-18 00:00:00+00:00,0.0347759984433651,0.03660200163722038,0.03391699865460396,0.03391699865460396,228,0.0,0.0
2025-05-19 00:00:00+00:00,0.03391699865460396,0.03391699865460396,0.031984999775886536,0.03219300135970116,7845,0.0,0.0
2025-05-20 00:00:00+00:00,0.03219300135970116,0.033135998994112015,0.031334999948740005,0.03274200111627579,6618,0.0,0.0
2025-05-21 00:00:00+00:00,0.03274200111627579,0.03354800119996071,0.03111799992620945,0.03210299834609032,7706,0.0,0.0
2025-05-22 00:00:00+00:00,0.03197300061583519,0.032708000391721725,0.03037700057029724,0.03222399950027466,1422,0.0,0.0
2025-05-23 00:00:00+00:00,0.03222399950027466,0.03383500128984451,0.03095100075006485,0.03096500039100647,14651,0.0,0.0
2025-05-24 00:00:00+00:00,0.03096500039100647,0.03152500092983246,0.02968600019812584,0.02968600019812584,139,0.0,0.0
2025-05-25 00:00:00+00:00,0.02968600019812584,0.030160000547766685,0.028024999424815178,0.03015800006687641,889,0.0,0.0
2025-05-26 00:00:00+00:00,0.03015800006687641,0.03450800105929375,0.03015800006687641,0.032611001282930374,13462,0.0,0.0
2025-05-27 00:00:00+00:00,0.032611001282930374,0.032673999667167664,0.02918899990618229,0.02918899990618229,499,0.0,0.0
2025-05-28 00:00:00+00:00,0.02918899990618229,0.02950100041925907,0.027828000485897064,0.028723999857902527,10036,0.0,0.0
2025-05-29 00:00:00+00:00,0.028723999857902527,0.029241999611258507,0.026644999161362648,0.028629999607801437,868,0.0,0.0
2025-05-30 00:00:00+00:00,0.028629999607801437,0.028629999607801437,0.02741900086402893,0.027529999613761902,5295,0.0,0.0
2025-05-31 00:00:00+00:00,0.027529999613761902,0.02926900051534176,0.027084000408649445,0.029021000489592552,509,0.0,0.0
2025-06-01 00:00:00+00:00,0.02902061864733696,0.029020970687270164,0.027847828343510628,0.028671089559793472,1560,0.0,0.0
