TIMESTAMP,BADCAT_OPEN_PRICE_USD,BADCAT_HIGH_PRICE_USD,BADCAT_LOW_PRICE_USD,BADCAT_CLOSE_PRICE_USD,BADCAT_VOLUME_USD,BADCAT_DIVIDENDS_USD,BADCAT_STOCK_SPLITS_USD
2024-06-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,159440,0.0,0.0
2024-06-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,37022,0.0,0.0
2024-06-06 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,115761,0.0,0.0
2024-06-07 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,32567,0.0,0.0
2024-06-08 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,53474,0.0,0.0
2024-06-09 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,184592,0.0,0.0
2024-06-10 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,142158,0.0,0.0
2024-06-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,80763,0.0,0.0
2024-06-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,43823,0.0,0.0
2024-06-13 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,86093,0.0,0.0
2024-06-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,84594,0.0,0.0
2024-06-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,147985,0.0,0.0
2024-06-16 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,67722,0.0,0.0
2024-06-17 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,82917,0.0,0.0
2024-06-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,31710,0.0,0.0
2024-06-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,64603,0.0,0.0
2024-06-20 00:00:00+00:00,3.000000106112566e-06,1.1000000085914508e-05,3.000000106112566e-06,7.000000096013537e-06,1287458,0.0,0.0
2024-06-21 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,3.999999989900971e-06,6.000000212225132e-06,396043,0.0,0.0
2024-06-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,213075,0.0,0.0
2024-06-23 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,148750,0.0,0.0
2024-06-24 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,99544,0.0,0.0
2024-06-25 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,29052,0.0,0.0
2024-06-26 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,26605,0.0,0.0
2024-06-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,89649,0.0,0.0
2024-06-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,25239,0.0,0.0
2024-06-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,35211,0.0,0.0
2024-06-30 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,56470,0.0,0.0
2024-07-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,26465,0.0,0.0
2024-07-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,88069,0.0,0.0
2024-07-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,30330,0.0,0.0
2024-07-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,26904,0.0,0.0
2024-07-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,21603,0.0,0.0
2024-07-06 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,22553,0.0,0.0
2024-07-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5476,0.0,0.0
2024-07-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,7320,0.0,0.0
2024-07-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13193,0.0,0.0
2024-07-10 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,11204,0.0,0.0
2024-07-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,17611,0.0,0.0
2024-07-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12471,0.0,0.0
2024-07-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7698,0.0,0.0
2024-07-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,17841,0.0,0.0
2024-07-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,23220,0.0,0.0
2024-07-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,49243,0.0,0.0
2024-07-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42601,0.0,0.0
2024-07-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11225,0.0,0.0
2024-07-19 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,20477,0.0,0.0
2024-07-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,30722,0.0,0.0
2024-07-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,20863,0.0,0.0
2024-07-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,30076,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11717,0.0,0.0
2024-07-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,71762,0.0,0.0
2024-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,53543,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,11241,0.0,0.0
2024-07-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,16000,0.0,0.0
2024-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,7477,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,8295,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,8639,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,14086,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,6833,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,4488,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,10637,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,8318,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,4620,0.0,0.0
2024-08-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,31670,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,15334,0.0,0.0
2024-08-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5723,0.0,0.0
2024-08-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9135,0.0,0.0
2024-08-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6855,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,4947,0.0,0.0
2024-08-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,14506,0.0,0.0
2024-08-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,683,0.0,0.0
2024-08-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6003,0.0,0.0
2024-08-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13494,0.0,0.0
2024-08-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10477,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,5136,0.0,0.0
2024-08-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,882,0.0,0.0
2024-08-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3203,0.0,0.0
2024-08-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,540,0.0,0.0
2024-08-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1329,0.0,0.0
2024-08-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3903,0.0,0.0
2024-08-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2442,0.0,0.0
2024-08-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,729,0.0,0.0
2024-08-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7306,0.0,0.0
2024-08-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14076,0.0,0.0
2024-08-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6075,0.0,0.0
2024-08-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6231,0.0,0.0
2024-08-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1831,0.0,0.0
2024-08-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,51,0.0,0.0
2024-08-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,787,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,358,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,4286,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,989,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,4564,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,3157,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,521,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1294,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,923,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1322,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,2633,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,2302,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1422,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,2205,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,6916,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,903,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,5103,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,825,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1591,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-09-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9950,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25694,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4632,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2640,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,1210,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,10411,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1802,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-10-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1652,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,312,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,2216,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1643,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,628,0.0,0.0
2024-10-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2282,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,2022,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,5296,0.0,0.0
2024-10-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6733,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7068,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6253,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5526,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,1974,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,394,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,2418,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,2714,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,742,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,301,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,2247,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1163,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1660,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1481,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,3123,0.0,0.0
2024-11-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5503,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,8515,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2128,0.0,0.0
2024-11-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2396,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,6599,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,6260,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,3947,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,16135,0.0,0.0
2024-11-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,37601,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4513,0.0,0.0
2024-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25442,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3696,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2392,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2024-11-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6551,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2778,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,5393,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3297,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1622,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,560,0.0,0.0
2024-11-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,932,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1965,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,3627,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,374,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,843,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1849,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2240,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,3063,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,4259,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1041,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1873,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,4143,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1397,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,938,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,2189,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,715,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,363,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,7584,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,4231,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,4887,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,3002,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,687,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1180,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,524,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,2771,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1309,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,4914,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,3651,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,2276,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,4715,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,585,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,2157,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,940,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1508,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1029,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2057,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,2951,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1218,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,157,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,828,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2782,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,1998,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,566,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,424,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,925,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,817,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,7878,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,2420,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1730,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,975,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,165,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,407,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,285,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,593,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,245,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,858,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,1029,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,411,0.0,0.0
