TIMESTAMP,SPHYNX_OPEN_PRICE_USD,SPHYNX_HIGH_PRICE_USD,SPHYNX_LOW_PRICE_USD,SPHYNX_CLOSE_PRICE_USD,SPHYNX_VOLUME_USD,SPHYNX_DIVIDENDS_USD,SPHYNX_STOCK_SPLITS_USD
2021-11-18 00:00:00+00:00,0.017812000587582588,0.017812000587582588,0.015684999525547028,0.015685999765992165,0,0.0,0.0
2021-11-19 00:00:00+00:00,0.01571499928832054,0.01678900048136711,0.015514999628067017,0.01656400039792061,0,0.0,0.0
2021-11-20 00:00:00+00:00,0.01656999997794628,0.016688000410795212,0.015644999220967293,0.015982000157237053,0,0.0,0.0
2021-11-21 00:00:00+00:00,0.015967000275850296,0.016022000461816788,0.0156870000064373,0.01577799953520298,0,0.0,0.0
2021-11-22 00:00:00+00:00,0.01577099971473217,0.015775000676512718,0.015323000028729439,0.01537100039422512,0,0.0,0.0
2021-11-23 00:00:00+00:00,0.01537299994379282,0.015994999557733536,0.015371999703347683,0.01584699936211109,0,0.0,0.0
2021-11-24 00:00:00+00:00,0.01584400050342083,0.015884999185800552,0.013207999989390373,0.0157260000705719,1,0.0,0.0
2021-11-25 00:00:00+00:00,0.013402000069618225,0.01485500019043684,0.013392000459134579,0.013736999593675137,21552,0.0,0.0
2021-11-26 00:00:00+00:00,0.014631999656558037,0.01476799976080656,0.012133000418543816,0.012136000208556652,0,0.0,0.0
2021-11-27 00:00:00+00:00,0.012129000388085842,0.012798000127077103,0.012109000235795975,0.012420999817550182,0,0.0,0.0
2021-11-28 00:00:00+00:00,0.01242200005799532,0.012767000123858452,0.011966000311076641,0.012733000330626965,0,0.0,0.0
2021-11-29 00:00:00+00:00,0.01273099984973669,0.013062999583780766,0.01255900040268898,0.012931999750435352,0,0.0,0.0
2021-11-30 00:00:00+00:00,0.012935999780893326,0.013245999813079834,0.011839999817311764,0.012178000062704086,4855,0.0,0.0
2021-12-01 00:00:00+00:00,0.012161999940872192,0.012652999721467495,0.011402999982237816,0.011602000333368778,11674,0.0,0.0
2021-12-02 00:00:00+00:00,0.011586000211536884,0.01243599969893694,0.010972999967634678,0.011932999826967716,19678,0.0,0.0
2021-12-03 00:00:00+00:00,0.011927999556064606,0.011927999556064606,0.01055699959397316,0.010855999775230885,14714,0.0,0.0
2021-12-04 00:00:00+00:00,0.010858999565243721,0.011528999544680119,0.009134000167250633,0.010873000137507915,6007,0.0,0.0
2021-12-05 00:00:00+00:00,0.010878000408411026,0.011261999607086182,0.009078999981284142,0.010701999999582767,19680,0.0,0.0
2021-12-06 00:00:00+00:00,0.010720999911427498,0.011369000189006329,0.009730000048875809,0.011276000179350376,21507,0.0,0.0
2021-12-07 00:00:00+00:00,0.011288999579846859,0.011402999982237816,0.01039199996739626,0.010959000326693058,11303,0.0,0.0
2021-12-08 00:00:00+00:00,0.01097899954766035,0.011107999831438065,0.009057999588549137,0.010130000300705433,8032,0.0,0.0
2021-12-09 00:00:00+00:00,0.010111000388860703,0.010307000018656254,0.009305000305175781,0.009317999705672264,8011,0.0,0.0
2021-12-10 00:00:00+00:00,0.009301000274717808,0.009544000029563904,0.008874000050127506,0.008957999758422375,4703,0.0,0.0
2021-12-11 00:00:00+00:00,0.008945999667048454,0.009134000167250633,0.008740000426769257,0.008976999670267105,6430,0.0,0.0
2021-12-12 00:00:00+00:00,0.008975000120699406,0.009255999699234962,0.008778000250458717,0.009255999699234962,8270,0.0,0.0
2021-12-13 00:00:00+00:00,0.009251999668776989,0.00965300016105175,0.008677000179886818,0.008767999708652496,5832,0.0,0.0
2021-12-14 00:00:00+00:00,0.00876499991863966,0.008954999968409538,0.0028649999294430017,0.003976000007241964,99825,0.0,0.0
2021-12-15 00:00:00+00:00,0.003976000007241964,0.0042500002309679985,0.001829999964684248,0.0037380000576376915,103239,0.0,0.0
2021-12-16 00:00:00+00:00,0.003739000065252185,0.004441000055521727,0.00215999991632998,0.004387000110000372,4196,0.0,0.0
