TIMESTAMP,LIQQ_OPEN_PRICE_USD,LIQQ_HIGH_PRICE_USD,LIQQ_LOW_PRICE_USD,LIQQ_CLOSE_PRICE_USD,LIQQ_VOLUME_USD,LIQQ_DIVIDENDS_USD,LIQQ_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,0.0011190000222995877,0.0014049999881535769,0.0010989999864250422,0.0013470000121742487,91281,0.0,0.0
2024-12-31 00:00:00+00:00,0.0013470000121742487,0.0013549999566748738,0.0011309999972581863,0.0012410000199452043,63821,0.0,0.0
2025-01-01 00:00:00+00:00,0.0012410000199452043,0.001297999988310039,0.0012049999786540866,0.0012829999905079603,137042,0.0,0.0
2025-01-02 00:00:00+00:00,0.0012829999905079603,0.0015140000032261014,0.0012799999676644802,0.0014189999783411622,143878,0.0,0.0
2025-01-03 00:00:00+00:00,0.0014189999783411622,0.0015439999988302588,0.0013960000360384583,0.001509999972768128,131284,0.0,0.0
2025-01-04 00:00:00+00:00,0.001509999972768128,0.0015640000347048044,0.0011530000483617187,0.0012989999959245324,181424,0.0,0.0
2025-01-05 00:00:00+00:00,0.0012989999959245324,0.001398000051267445,0.0012410000199452043,0.0012410000199452043,90373,0.0,0.0
2025-01-06 00:00:00+00:00,0.0012410000199452043,0.0012760000536218286,0.0011879999656230211,0.0011899999808520079,69118,0.0,0.0
2025-01-07 00:00:00+00:00,0.0011899999808520079,0.0011919999960809946,0.0009319999953731894,0.0009950000094249845,69951,0.0,0.0
2025-01-08 00:00:00+00:00,0.0009950000094249845,0.001003999961540103,0.0009159999899566174,0.0009510000236332417,57626,0.0,0.0
2025-01-09 00:00:00+00:00,0.0009510000236332417,0.0009560000034980476,0.0008430000161752105,0.0008580000139772892,33187,0.0,0.0
2025-01-10 00:00:00+00:00,0.0008580000139772892,0.0009120000177063048,0.0008529999759048223,0.0008660000166855752,89598,0.0,0.0
2025-01-11 00:00:00+00:00,0.0008699999889358878,0.0009510000236332417,0.0008449999731965363,0.0009309999877586961,93103,0.0,0.0
2025-01-12 00:00:00+00:00,0.0009309999877586961,0.0009830000344663858,0.0009130000253207982,0.0009590000263415277,97328,0.0,0.0
2025-01-13 00:00:00+00:00,0.0009590000263415277,0.000977999996393919,0.0008789999992586672,0.0009210000280290842,78052,0.0,0.0
2025-01-14 00:00:00+00:00,0.0009210000280290842,0.0009510000236332417,0.000910000002477318,0.0009250000002793968,86725,0.0,0.0
2025-01-15 00:00:00+00:00,0.0009250000002793968,0.0010349999647587538,0.0009130000253207982,0.0010349999647587538,68428,0.0,0.0
2025-01-16 00:00:00+00:00,0.0010349999647587538,0.0012229999992996454,0.0010209999745711684,0.001167000038549304,102506,0.0,0.0
2025-01-17 00:00:00+00:00,0.001167000038549304,0.0012529999949038029,0.0011630000080913305,0.001246000058017671,127986,0.0,0.0
2025-01-18 00:00:00+00:00,0.001246000058017671,0.001474000047892332,0.0012120000319555402,0.0014619999565184116,117592,0.0,0.0
2025-01-19 00:00:00+00:00,0.0014619999565184116,0.0017340000486001372,0.0013960000360384583,0.0014900000533089042,103373,0.0,0.0
2025-01-20 00:00:00+00:00,0.0014900000533089042,0.0016349999932572246,0.0013930000131949782,0.0014410000294446945,85002,0.0,0.0
2025-01-21 00:00:00+00:00,0.0014410000294446945,0.0015020000282675028,0.0013500000350177288,0.0014459999511018395,94631,0.0,0.0
2025-01-22 00:00:00+00:00,0.0014459999511018395,0.001550000044517219,0.0014359999913722277,0.001449999981559813,100630,0.0,0.0
2025-01-23 00:00:00+00:00,0.001449999981559813,0.0014600000577047467,0.0009239999926649034,0.0010689999908208847,180317,0.0,0.0
2025-01-24 00:00:00+00:00,0.0010689999908208847,0.0011699999449774623,0.0010049999691545963,0.0010049999691545963,80782,0.0,0.0
2025-01-25 00:00:00+00:00,0.0010049999691545963,0.0010270000202581286,0.0009629999985918403,0.0010079999919980764,73975,0.0,0.0
2025-01-26 00:00:00+00:00,0.0010079999919980764,0.0010629999451339245,0.0009889999637380242,0.0010130000300705433,32469,0.0,0.0
2025-01-27 00:00:00+00:00,0.0010130000300705433,0.0010130000300705433,0.0009590000263415277,0.001003999961540103,1229,0.0,0.0
2025-01-28 00:00:00+00:00,0.001003999961540103,0.0010300000431016088,0.0006639999919570982,0.0006649999995715916,12405,0.0,0.0
2025-01-29 00:00:00+00:00,0.0006649999995715916,0.0006830000202171504,0.0003209999995306134,0.0003239999932702631,40509,0.0,0.0
2025-01-30 00:00:00+00:00,0.0003239999932702631,0.0003549999964889139,0.00031400000443682075,0.00031400000443682075,11159,0.0,0.0
2025-01-31 00:00:00+00:00,0.00031400000443682075,0.00031400000443682075,0.0002840000088326633,0.0002840000088326633,4297,0.0,0.0
2025-02-01 00:00:00+00:00,0.0002840000088326633,0.0002859999949578196,0.00025400001322850585,0.00025400001322850585,3303,0.0,0.0
2025-02-02 00:00:00+00:00,0.00025400001322850585,0.00025400001322850585,0.00022200000239536166,0.00022499999613501132,2588,0.0,0.0
2025-02-03 00:00:00+00:00,0.00022499999613501132,0.00024900000425986946,0.00020900000527035445,0.00024900000425986946,2411,0.0,0.0
2025-02-04 00:00:00+00:00,0.00024900000425986946,0.00029799999902024865,0.00024900000425986946,0.0002809999859891832,7747,0.0,0.0
2025-02-05 00:00:00+00:00,0.0002809999859891832,0.00028899998869746923,0.00027799999224953353,0.0002800000074785203,785,0.0,0.0
2025-02-06 00:00:00+00:00,0.0002800000074785203,0.0002859999949578196,0.00027099999715574086,0.00027200000477023423,270,0.0,0.0
2025-02-07 00:00:00+00:00,0.00027200000477023423,0.0002800000074785203,0.00025499999173916876,0.00025499999173916876,1463,0.0,0.0
2025-02-08 00:00:00+00:00,0.00025499999173916876,0.0002610000083222985,0.00025499999173916876,0.0002570000069681555,668,0.0,0.0
2025-02-09 00:00:00+00:00,0.0002570000069681555,0.0002680000034160912,0.0002500000118743628,0.00025499999173916876,375,0.0,0.0
2025-02-10 00:00:00+00:00,0.00025499999173916876,0.00026699999580159783,0.00025499999173916876,0.00026199998683296144,702,0.0,0.0
2025-02-11 00:00:00+00:00,0.00026199998683296144,0.00027099999715574086,0.00026000000070780516,0.00026000000070780516,238,0.0,0.0
2025-02-12 00:00:00+00:00,0.00026000000070780516,0.00026000000070780516,0.0002530000056140125,0.0002530000056140125,330,0.0,0.0
2025-02-13 00:00:00+00:00,0.0002530000056140125,0.00026599998818710446,0.0002530000056140125,0.0002610000083222985,365,0.0,0.0
2025-02-14 00:00:00+00:00,0.0002610000083222985,0.00027799999224953353,0.00026000000070780516,0.00027799999224953353,381,0.0,0.0
2025-02-15 00:00:00+00:00,0.00027799999224953353,0.00027799999224953353,0.00025599999935366213,0.00025599999935366213,139,0.0,0.0
2025-02-16 00:00:00+00:00,0.00025599999935366213,0.00025599999935366213,0.0002010000025620684,0.00021600000036414713,3055,0.0,0.0
2025-02-17 00:00:00+00:00,0.00021600000036414713,0.00021600000036414713,0.00021100000594742596,0.00021100000594742596,304,0.0,0.0
2025-02-18 00:00:00+00:00,0.00021100000594742596,0.00021100000594742596,0.0001900000061141327,0.0001900000061141327,325,0.0,0.0
2025-02-19 00:00:00+00:00,0.0001900000061141327,0.00020599999697878957,0.0001900000061141327,0.00020399999630171806,1394,0.0,0.0
2025-02-20 00:00:00+00:00,0.00020399999630171806,0.00022000000171829015,0.00020399999630171806,0.00022000000171829015,1274,0.0,0.0
2025-02-21 00:00:00+00:00,0.00022000000171829015,0.00022400000307243317,0.00020799999765586108,0.00020799999765586108,1165,0.0,0.0
2025-02-22 00:00:00+00:00,0.00020799999765586108,0.00021899999410379678,0.00020799999765586108,0.00021499999274965376,338,0.0,0.0
2025-02-23 00:00:00+00:00,0.00021499999274965376,0.00021499999274965376,0.00021100000594742596,0.0002119999990100041,838,0.0,0.0
