TIMESTAMP,MCAKE_OPEN_PRICE_USD,MCAKE_HIGH_PRICE_USD,MCAKE_LOW_PRICE_USD,MCAKE_CLOSE_PRICE_USD,MCAKE_VOLUME_USD,MCAKE_DIVIDENDS_USD,MCAKE_STOCK_SPLITS_USD
2024-10-08 00:00:00+00:00,2.5319020748138428,2.909034013748169,2.5285239219665527,2.873769998550415,655515,0.0,0.0
2024-10-09 00:00:00+00:00,2.873769998550415,2.916903018951416,2.357503890991211,2.383918046951294,563854,0.0,0.0
2024-10-10 00:00:00+00:00,2.383918046951294,2.417107105255127,2.2788751125335693,2.3941030502319336,468477,0.0,0.0
2024-10-11 00:00:00+00:00,2.3941030502319336,2.5868279933929443,2.390820026397705,2.5195820331573486,176604,0.0,0.0
2024-10-12 00:00:00+00:00,2.5195820331573486,2.8860878944396973,2.3881518840789795,2.856663942337036,701787,0.0,0.0
2024-10-13 00:00:00+00:00,2.856663942337036,3.705199956893921,2.7541990280151367,3.6525659561157227,518580,0.0,0.0
2024-10-14 00:00:00+00:00,3.6525659561157227,4.480342864990234,3.6013240814208984,4.4124369621276855,1295609,0.0,0.0
2024-10-15 00:00:00+00:00,4.4124369621276855,4.643485069274902,3.725205898284912,3.993004083633423,2223341,0.0,0.0
2024-10-16 00:00:00+00:00,3.993004083633423,4.0812578201293945,3.8193249702453613,3.9583330154418945,963421,0.0,0.0
2024-10-17 00:00:00+00:00,3.9583330154418945,4.251145839691162,3.7201409339904785,3.727231979370117,654590,0.0,0.0
2024-10-18 00:00:00+00:00,3.727231979370117,4.834123134613037,3.727231979370117,4.82935905456543,845830,0.0,0.0
2024-10-19 00:00:00+00:00,4.82935905456543,4.948762893676758,4.548637866973877,4.625537872314453,411510,0.0,0.0
2024-10-20 00:00:00+00:00,4.625537872314453,4.6897292137146,4.452671051025391,4.618712902069092,448482,0.0,0.0
2024-10-21 00:00:00+00:00,4.618712902069092,4.666056156158447,4.197272777557373,4.247304916381836,525601,0.0,0.0
2024-10-22 00:00:00+00:00,4.247304916381836,4.344343185424805,4.089087963104248,4.089087963104248,385790,0.0,0.0
2024-10-23 00:00:00+00:00,4.089087963104248,4.119059085845947,3.690315008163452,3.8047680854797363,233586,0.0,0.0
2024-10-24 00:00:00+00:00,3.806049108505249,3.92113995552063,3.556468963623047,3.5745420455932617,232148,0.0,0.0
2024-10-25 00:00:00+00:00,3.5745420455932617,3.7455830574035645,3.0548648834228516,3.0975990295410156,200692,0.0,0.0
2024-10-26 00:00:00+00:00,3.0975990295410156,3.3978641033172607,3.039216995239258,3.188467025756836,241934,0.0,0.0
2024-10-27 00:00:00+00:00,3.188467025756836,3.3373830318450928,2.7180280685424805,3.300391912460327,250616,0.0,0.0
2024-10-28 00:00:00+00:00,3.300391912460327,3.300391912460327,3.070225954055786,3.238816022872925,51468,0.0,0.0
2024-10-29 00:00:00+00:00,3.238816022872925,3.4796199798583984,3.2351839542388916,3.4796199798583984,269746,0.0,0.0
2024-10-30 00:00:00+00:00,3.4796199798583984,3.4992079734802246,3.277043104171753,3.4301490783691406,151656,0.0,0.0
2024-10-31 00:00:00+00:00,3.4301490783691406,3.4530060291290283,3.122952938079834,3.201211929321289,82545,0.0,0.0
