TIMESTAMP,KINIC_OPEN_PRICE_USD,KINIC_HIGH_PRICE_USD,KINIC_LOW_PRICE_USD,KINIC_CLOSE_PRICE_USD,KINIC_VOLUME_USD,KINIC_DIVIDENDS_USD,KINIC_STOCK_SPLITS_USD
2024-07-04 00:00:00+00:00,0.7259039878845215,0.7319499850273132,0.699284017086029,0.7025719881057739,1620,0.0,0.0
2024-07-05 00:00:00+00:00,0.7025719881057739,0.7232030034065247,0.6204720139503479,0.7154620289802551,336,0.0,0.0
2024-07-06 00:00:00+00:00,0.7154620289802551,0.7961999773979187,0.7052310109138489,0.7961999773979187,379,0.0,0.0
2024-07-07 00:00:00+00:00,0.7961999773979187,0.8057519793510437,0.7122099995613098,0.7138839960098267,1091,0.0,0.0
2024-07-08 00:00:00+00:00,0.7138839960098267,0.7273309826850891,0.6894329786300659,0.7172330021858215,856,0.0,0.0
2024-07-09 00:00:00+00:00,0.7172330021858215,0.764989972114563,0.7121670246124268,0.7567239999771118,129,0.0,0.0
2024-07-10 00:00:00+00:00,0.7567239999771118,0.7657309770584106,0.7354159951210022,0.7423329949378967,857,0.0,0.0
2024-07-11 00:00:00+00:00,0.7423329949378967,0.9987019896507263,0.7374929785728455,0.9960799813270569,15977,0.0,0.0
2024-07-12 00:00:00+00:00,0.9960799813270569,1.0103390216827393,0.9390820264816284,0.9685400128364563,1173,0.0,0.0
2024-07-13 00:00:00+00:00,0.9685400128364563,1.1879750490188599,0.9680910110473633,1.1816730499267578,6552,0.0,0.0
2024-07-14 00:00:00+00:00,1.1816730499267578,1.4175770282745361,1.1816730499267578,1.4119529724121094,28042,0.0,0.0
2024-07-15 00:00:00+00:00,1.4119529724121094,1.977154016494751,1.41034996509552,1.9530149698257446,46099,0.0,0.0
2024-07-16 00:00:00+00:00,1.9530149698257446,1.9844290018081665,1.8795050382614136,1.935431957244873,3740,0.0,0.0
2024-07-17 00:00:00+00:00,1.935431957244873,2.0702450275421143,1.9118109941482544,2.0206820964813232,5034,0.0,0.0
2024-07-18 00:00:00+00:00,2.0206820964813232,2.0473649501800537,1.9158190488815308,1.9359279870986938,2977,0.0,0.0
2024-07-19 00:00:00+00:00,1.9359279870986938,2.004427909851074,1.874595046043396,1.9899749755859375,628,0.0,0.0
2024-07-20 00:00:00+00:00,1.9899749755859375,2.0424039363861084,1.9726380109786987,2.0165390968322754,3697,0.0,0.0
2024-07-21 00:00:00+00:00,2.0165390968322754,2.1058349609375,1.9435089826583862,2.100255012512207,1014,0.0,0.0
