TIMESTAMP,MLC32035_OPEN_PRICE_USD,MLC32035_HIGH_PRICE_USD,MLC32035_LOW_PRICE_USD,MLC32035_CLOSE_PRICE_USD,MLC32035_VOLUME_USD,MLC32035_DIVIDENDS_USD,MLC32035_STOCK_SPLITS_USD
2024-11-09 00:00:00+00:00,0.08164499700069427,0.08165600150823593,0.07323700189590454,0.07694000005722046,21959,0.0,0.0
2024-11-10 00:00:00+00:00,0.07694000005722046,0.09384600073099136,0.0767579972743988,0.09159500151872635,42316,0.0,0.0
2024-11-11 00:00:00+00:00,0.09159500151872635,0.11909200251102448,0.09116599708795547,0.09406600147485733,133524,0.0,0.0
2024-11-12 00:00:00+00:00,0.09370700269937515,0.12173300236463547,0.0934550017118454,0.1137859970331192,96586,0.0,0.0
2024-11-13 00:00:00+00:00,0.11393000185489655,0.12467700242996216,0.11055599898099899,0.11437100172042847,54334,0.0,0.0
2024-11-14 00:00:00+00:00,0.11415799707174301,0.1349869966506958,0.11339700222015381,0.12955200672149658,59604,0.0,0.0
2024-11-15 00:00:00+00:00,0.12895800173282623,0.13934999704360962,0.12799899280071259,0.13311299681663513,43686,0.0,0.0
2024-11-16 00:00:00+00:00,0.1329759955406189,0.1342409998178482,0.12863700091838837,0.13032600283622742,20322,0.0,0.0
2024-11-17 00:00:00+00:00,0.13028299808502197,0.13877199590206146,0.12886500358581543,0.13015800714492798,28986,0.0,0.0
2024-11-18 00:00:00+00:00,0.13015800714492798,0.13131499290466309,0.1269340068101883,0.1313129961490631,16435,0.0,0.0
2024-11-19 00:00:00+00:00,0.1313129961490631,0.13470600545406342,0.12775099277496338,0.13234399259090424,28620,0.0,0.0
2024-11-20 00:00:00+00:00,0.13223500549793243,0.138372004032135,0.13007999956607819,0.13450199365615845,45439,0.0,0.0
2024-11-21 00:00:00+00:00,0.13450199365615845,0.14702099561691284,0.13144700229167938,0.14464500546455383,51468,0.0,0.0
2024-11-22 00:00:00+00:00,0.1458600014448166,0.14883500337600708,0.14054299890995026,0.1406480073928833,32951,0.0,0.0
2024-11-23 00:00:00+00:00,0.14062899351119995,0.1406330019235611,0.13663199543952942,0.13703900575637817,6741,0.0,0.0
2024-11-24 00:00:00+00:00,0.13687799870967865,0.1404689997434616,0.13550899922847748,0.1355469971895218,13204,0.0,0.0
2024-11-25 00:00:00+00:00,0.13508500158786774,0.13592399656772614,0.1265919953584671,0.12726500630378723,21791,0.0,0.0
2024-11-26 00:00:00+00:00,0.12719300389289856,0.14512600004673004,0.12387900054454803,0.1417900025844574,61438,0.0,0.0
2024-11-27 00:00:00+00:00,0.14055700600147247,0.14064499735832214,0.1354610025882721,0.13733699917793274,8036,0.0,0.0
2024-11-28 00:00:00+00:00,0.13732899725437164,0.14133800566196442,0.1372310072183609,0.1395930051803589,9976,0.0,0.0
2024-11-29 00:00:00+00:00,0.1395930051803589,0.14808699488639832,0.13832299411296844,0.14388999342918396,28791,0.0,0.0
2024-11-30 00:00:00+00:00,0.14321300387382507,0.1486539989709854,0.14316299557685852,0.1437090039253235,30490,0.0,0.0
2024-12-01 00:00:00+00:00,0.14351299405097961,0.1443060040473938,0.14161700010299683,0.14162099361419678,15247,0.0,0.0
2024-12-02 00:00:00+00:00,0.14176300168037415,0.3096109926700592,0.14142200350761414,0.3009890019893646,900551,0.0,0.0
2024-12-03 00:00:00+00:00,0.2994759976863861,0.7184960246086121,0.29891300201416016,0.4433650076389313,2677850,0.0,0.0
2024-12-04 00:00:00+00:00,0.42527300119400024,0.4812749922275543,0.3636940121650696,0.4191649854183197,617242,0.0,0.0
2024-12-05 00:00:00+00:00,0.4119180142879486,0.4774639904499054,0.4052779972553253,0.41834399104118347,456192,0.0,0.0
2024-12-06 00:00:00+00:00,0.40977001190185547,0.41002199053764343,0.3632430136203766,0.3912929892539978,350040,0.0,0.0
2024-12-07 00:00:00+00:00,0.39695000648498535,0.4981909990310669,0.3914569914340973,0.4889729917049408,279042,0.0,0.0
2024-12-08 00:00:00+00:00,0.5043699741363525,0.5281469821929932,0.4126890003681183,0.42535099387168884,308443,0.0,0.0
2024-12-09 00:00:00+00:00,0.4159719944000244,0.4541909992694855,0.397258996963501,0.3992449939250946,263984,0.0,0.0
2024-12-10 00:00:00+00:00,0.3747040033340454,0.41761499643325806,0.36796799302101135,0.3799639940261841,213668,0.0,0.0
2024-12-11 00:00:00+00:00,0.37696701288223267,0.4432399868965149,0.3686699867248535,0.4432399868965149,171911,0.0,0.0
2024-12-12 00:00:00+00:00,0.4424470067024231,0.48865199089050293,0.4261009991168976,0.43400800228118896,131278,0.0,0.0
2024-12-13 00:00:00+00:00,0.42862099409103394,0.7016879916191101,0.42745301127433777,0.6747360229492188,1406951,0.0,0.0
2024-12-14 00:00:00+00:00,0.6612240076065063,0.7238559722900391,0.5574060082435608,0.6605129837989807,1029667,0.0,0.0
2024-12-15 00:00:00+00:00,0.6653249859809875,0.850471019744873,0.6142240166664124,0.7865189909934998,772664,0.0,0.0
2024-12-16 00:00:00+00:00,0.7932659983634949,0.9442269802093506,0.7547659873962402,0.9206939935684204,1389315,0.0,0.0
2024-12-17 00:00:00+00:00,0.9160109758377075,0.9810559749603271,0.8600329756736755,0.9049000144004822,836452,0.0,0.0
2024-12-18 00:00:00+00:00,0.9049000144004822,0.9068840146064758,0.7735610008239746,0.8301810026168823,609182,0.0,0.0
2024-12-19 00:00:00+00:00,0.8301810026168823,0.8441280126571655,0.6612610220909119,0.7302839756011963,589869,0.0,0.0
2024-12-20 00:00:00+00:00,0.7302839756011963,0.8202630281448364,0.6661390066146851,0.8115400075912476,635905,0.0,0.0
2024-12-21 00:00:00+00:00,0.8115400075912476,0.8601139783859253,0.7139260172843933,0.7292969822883606,284337,0.0,0.0
