TIMESTAMP,BXBT_OPEN_PRICE_USD,BXBT_HIGH_PRICE_USD,BXBT_LOW_PRICE_USD,BXBT_CLOSE_PRICE_USD,BXBT_VOLUME_USD,BXBT_DIVIDENDS_USD,BXBT_STOCK_SPLITS_USD
2024-01-03 00:00:00+00:00,0.0476359985768795,0.04766499996185303,0.043838001787662506,0.044957999140024185,25419,0.0,0.0
2024-01-04 00:00:00+00:00,0.044957999140024185,0.048948999494314194,0.044645000249147415,0.04735099896788597,24619,0.0,0.0
2024-01-05 00:00:00+00:00,0.04735099896788597,0.05046499893069267,0.044057998806238174,0.05046499893069267,35042,0.0,0.0
2024-01-06 00:00:00+00:00,0.05046499893069267,0.05046499893069267,0.04667200148105621,0.049991000443696976,31146,0.0,0.0
2024-01-07 00:00:00+00:00,0.049991000443696976,0.05016399919986725,0.04445499926805496,0.04445499926805496,29559,0.0,0.0
2024-01-08 00:00:00+00:00,0.04445499926805496,0.04445499926805496,0.04292000085115433,0.04421300068497658,10811,0.0,0.0
2024-01-09 00:00:00+00:00,0.04421300068497658,0.04473600164055824,0.04006600007414818,0.04162599891424179,25941,0.0,0.0
2024-01-10 00:00:00+00:00,0.04162599891424179,0.04441799968481064,0.04143400117754936,0.04441799968481064,21453,0.0,0.0
2024-01-11 00:00:00+00:00,0.04441799968481064,0.047607000917196274,0.043414998799562454,0.04434100165963173,30778,0.0,0.0
2024-01-12 00:00:00+00:00,0.04434100165963173,0.04439700022339821,0.04185499995946884,0.04185499995946884,12272,0.0,0.0
2024-01-13 00:00:00+00:00,0.04185499995946884,0.04185499995946884,0.039955999702215195,0.039955999702215195,11685,0.0,0.0
2024-01-14 00:00:00+00:00,0.039955999702215195,0.039955999702215195,0.038451001048088074,0.038451001048088074,6138,0.0,0.0
2024-01-15 00:00:00+00:00,0.038451001048088074,0.038864001631736755,0.03718499839305878,0.037429001182317734,24197,0.0,0.0
2024-01-16 00:00:00+00:00,0.037429001182317734,0.03772599995136261,0.03699899837374687,0.03756299987435341,13647,0.0,0.0
2024-01-17 00:00:00+00:00,0.03756299987435341,0.03756299987435341,0.03513199836015701,0.03513199836015701,18027,0.0,0.0
2024-01-18 00:00:00+00:00,0.03513199836015701,0.03513199836015701,0.032189998775720596,0.03241699934005737,23690,0.0,0.0
2024-01-19 00:00:00+00:00,0.03241699934005737,0.04879700019955635,0.031235000118613243,0.045253001153469086,132858,0.0,0.0
2024-01-20 00:00:00+00:00,0.045253001153469086,0.05477000027894974,0.04364899918437004,0.05458400025963783,57993,0.0,0.0
2024-01-21 00:00:00+00:00,0.05458400025963783,0.05458400025963783,0.0509830005466938,0.0509830005466938,19692,0.0,0.0
2024-01-22 00:00:00+00:00,0.0509830005466938,0.05387499928474426,0.04835600033402443,0.04835600033402443,42046,0.0,0.0
2024-01-23 00:00:00+00:00,0.04835600033402443,0.048652999103069305,0.044248998165130615,0.044248998165130615,11916,0.0,0.0
2024-01-24 00:00:00+00:00,0.044248998165130615,0.044248998165130615,0.04312499985098839,0.04312499985098839,6960,0.0,0.0
2024-01-25 00:00:00+00:00,0.04312499985098839,0.04312499985098839,0.041916001588106155,0.042594000697135925,3413,0.0,0.0
2024-01-26 00:00:00+00:00,0.042594000697135925,0.07886700332164764,0.042594000697135925,0.07554999738931656,253870,0.0,0.0
2024-01-27 00:00:00+00:00,0.07575900107622147,0.0991630032658577,0.07253900170326233,0.09703099727630615,379150,0.0,0.0
2024-01-28 00:00:00+00:00,0.09703099727630615,0.09951899945735931,0.0860389992594719,0.09840600192546844,195075,0.0,0.0
2024-01-29 00:00:00+00:00,0.0984639972448349,0.10983599722385406,0.09294699877500534,0.10387499630451202,144786,0.0,0.0
