TIMESTAMP,EAI31401_OPEN_PRICE_USD,EAI31401_HIGH_PRICE_USD,EAI31401_LOW_PRICE_USD,EAI31401_CLOSE_PRICE_USD,EAI31401_VOLUME_USD,EAI31401_DIVIDENDS_USD,EAI31401_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,0.07145900279283524,0.0760750025510788,0.050301000475883484,0.05204999819397926,418789,0.0,0.0
2024-05-24 00:00:00+00:00,0.051291000097990036,0.0541439987719059,0.040396999567747116,0.0484439991414547,618779,0.0,0.0
2024-05-25 00:00:00+00:00,0.0484439991414547,0.04937899857759476,0.040853001177310944,0.042201001197099686,404157,0.0,0.0
2024-05-26 00:00:00+00:00,0.04211999848484993,0.04417699947953224,0.04082600027322769,0.04200199991464615,432106,0.0,0.0
2024-05-27 00:00:00+00:00,0.041666001081466675,0.043726999312639236,0.037071000784635544,0.03869299963116646,504417,0.0,0.0
2024-05-28 00:00:00+00:00,0.03867499902844429,0.03987700119614601,0.0354899987578392,0.03573000058531761,402406,0.0,0.0
2024-05-29 00:00:00+00:00,0.037057001143693924,0.03784700110554695,0.03180500119924545,0.033254001289606094,180250,0.0,0.0
2024-05-30 00:00:00+00:00,0.033195000141859055,0.05467100068926811,0.030706999823451042,0.05467100068926811,559733,0.0,0.0
2024-05-31 00:00:00+00:00,0.05225599929690361,0.054225001484155655,0.04022999852895737,0.04721999913454056,636129,0.0,0.0
2024-06-01 00:00:00+00:00,0.04574599862098694,0.0469679981470108,0.03925300016999245,0.039643000811338425,59732,0.0,0.0
2024-06-02 00:00:00+00:00,0.03931000083684921,0.040963999927043915,0.037101998925209045,0.04084999859333038,279785,0.0,0.0
2024-06-03 00:00:00+00:00,0.04085699841380119,0.0463699996471405,0.03809100016951561,0.042691998183727264,369631,0.0,0.0
2024-06-04 00:00:00+00:00,0.04291100054979324,0.0442500002682209,0.034067001193761826,0.035496000200510025,346065,0.0,0.0
2024-06-05 00:00:00+00:00,0.035544998943805695,0.038878001272678375,0.035516999661922455,0.038676999509334564,201519,0.0,0.0
2024-06-06 00:00:00+00:00,0.03873499855399132,0.041182998567819595,0.03616200014948845,0.037161000072956085,192697,0.0,0.0
2024-06-07 00:00:00+00:00,0.0364530012011528,0.03753500059247017,0.03434399887919426,0.03480900079011917,153123,0.0,0.0
2024-06-08 00:00:00+00:00,0.03480900079011917,0.03536500036716461,0.03243900090456009,0.03300800174474716,162972,0.0,0.0
2024-06-09 00:00:00+00:00,0.03300800174474716,0.033013999462127686,0.030455999076366425,0.031103000044822693,136855,0.0,0.0
2024-06-10 00:00:00+00:00,0.031103000044822693,0.03207499906420708,0.02800000086426735,0.028346000239253044,276473,0.0,0.0
2024-06-11 00:00:00+00:00,0.028346000239253044,0.028855999931693077,0.026373999193310738,0.02790999971330166,289325,0.0,0.0
2024-06-12 00:00:00+00:00,0.02790999971330166,0.03014799952507019,0.02785399928689003,0.02936599962413311,104685,0.0,0.0
2024-06-13 00:00:00+00:00,0.02936599962413311,0.02936900034546852,0.02602599933743477,0.02604600042104721,260730,0.0,0.0
2024-06-14 00:00:00+00:00,0.02604600042104721,0.027348000556230545,0.02535500004887581,0.026128999888896942,279790,0.0,0.0
2024-06-15 00:00:00+00:00,0.026128999888896942,0.030117999762296677,0.025567999109625816,0.029962999746203423,404596,0.0,0.0
2024-06-16 00:00:00+00:00,0.029962999746203423,0.030755000188946724,0.029500000178813934,0.030202999711036682,351381,0.0,0.0
2024-06-17 00:00:00+00:00,0.030202999711036682,0.03037399984896183,0.02834000065922737,0.02861100062727928,305775,0.0,0.0
2024-06-18 00:00:00+00:00,0.02861100062727928,0.029155999422073364,0.025837000459432602,0.0263030007481575,75618,0.0,0.0
2024-06-19 00:00:00+00:00,0.0263030007481575,0.026701999828219414,0.02494800090789795,0.02518800087273121,235578,0.0,0.0
2024-06-20 00:00:00+00:00,0.02518800087273121,0.025868000462651253,0.024051999673247337,0.02416599914431572,118627,0.0,0.0
2024-06-21 00:00:00+00:00,0.02416599914431572,0.02416599914431572,0.022817999124526978,0.02310599945485592,13726,0.0,0.0
2024-06-22 00:00:00+00:00,0.02310599945485592,0.023106999695301056,0.02065799944102764,0.022662000730633736,34020,0.0,0.0
2024-06-23 00:00:00+00:00,0.022662000730633736,0.023794999346137047,0.02160000056028366,0.02227799966931343,110668,0.0,0.0
2024-06-24 00:00:00+00:00,0.02227799966931343,0.022285999730229378,0.020527999848127365,0.02141599915921688,9924,0.0,0.0
2024-06-25 00:00:00+00:00,0.02141599915921688,0.021719999611377716,0.021209999918937683,0.02156900055706501,1357,0.0,0.0
2024-06-26 00:00:00+00:00,0.02156900055706501,0.021801000460982323,0.021067999303340912,0.02107200026512146,3459,0.0,0.0
2024-06-27 00:00:00+00:00,0.02107200026512146,0.02200400084257126,0.02106899954378605,0.0212009996175766,6678,0.0,0.0
2024-06-28 00:00:00+00:00,0.0212009996175766,0.021369999274611473,0.021000999957323074,0.021035000681877136,3296,0.0,0.0
2024-06-29 00:00:00+00:00,0.021035000681877136,0.021392999216914177,0.020822999998927116,0.020903000608086586,2050,0.0,0.0
2024-06-30 00:00:00+00:00,0.020903000608086586,0.021076999604701996,0.02014400064945221,0.021014999598264694,8854,0.0,0.0
2024-07-01 00:00:00+00:00,0.021014999598264694,0.02153100073337555,0.020563000813126564,0.020779000595211983,5135,0.0,0.0
2024-07-02 00:00:00+00:00,0.020779000595211983,0.020896999165415764,0.020533999428153038,0.020533999428153038,588,0.0,0.0
2024-07-03 00:00:00+00:00,0.020533999428153038,0.02057100087404251,0.019200000911951065,0.019207999110221863,8289,0.0,0.0
2024-07-04 00:00:00+00:00,0.019207999110221863,0.01952200010418892,0.017396999523043633,0.017400000244379044,23662,0.0,0.0
2024-07-05 00:00:00+00:00,0.017400000244379044,0.017402000725269318,0.014426999725401402,0.015072000212967396,22976,0.0,0.0
2024-07-06 00:00:00+00:00,0.015072000212967396,0.01533500012010336,0.014973999932408333,0.015287999995052814,1580,0.0,0.0
2024-07-07 00:00:00+00:00,0.015287999995052814,0.015297000296413898,0.014414000324904919,0.014802999794483185,1175,0.0,0.0
