TIMESTAMP,BORG_OPEN_PRICE_USD,BORG_HIGH_PRICE_USD,BORG_LOW_PRICE_USD,BORG_CLOSE_PRICE_USD,BORG_VOLUME_USD,BORG_DIVIDENDS_USD,BORG_STOCK_SPLITS_USD
2023-10-26 00:00:00+00:00,0.211776003241539,0.23010499775409698,0.19541199505329132,0.1954219937324524,1368,0.0,0.0
2023-10-27 00:00:00+00:00,0.19544599950313568,0.19825300574302673,0.1848219931125641,0.19795799255371094,545,0.0,0.0
2023-10-28 00:00:00+00:00,0.1979600042104721,0.2583079934120178,0.1843930035829544,0.2582930028438568,2497,0.0,0.0
2023-10-29 00:00:00+00:00,0.25829899311065674,0.2601189911365509,0.1813260018825531,0.20265300571918488,2270,0.0,0.0
2023-10-30 00:00:00+00:00,0.20266400277614594,0.20602700114250183,0.07261300086975098,0.20268000662326813,2054,0.0,0.0
2023-10-31 00:00:00+00:00,0.2026659995317459,0.20643000304698944,0.1913740038871765,0.20566700398921967,2270382,0.0,0.0
2023-11-01 00:00:00+00:00,0.20538300275802612,0.22000400722026825,0.20366699993610382,0.20965099334716797,2281926,0.0,0.0
2023-11-02 00:00:00+00:00,0.2096569985151291,0.21081599593162537,0.20445899665355682,0.2088650017976761,1887129,0.0,0.0
2023-11-03 00:00:00+00:00,0.20882299542427063,0.21108099818229675,0.20200900733470917,0.21063600480556488,2060265,0.0,0.0
2023-11-04 00:00:00+00:00,0.21044999361038208,0.21538500487804413,0.20983800292015076,0.20988699793815613,1895821,0.0,0.0
2023-11-05 00:00:00+00:00,0.20990200340747833,0.21794000267982483,0.20460699498653412,0.21278299391269684,2081479,0.0,0.0
2023-11-06 00:00:00+00:00,0.21278299391269684,0.21708999574184418,0.2108139991760254,0.213795006275177,2101380,0.0,0.0
2023-11-07 00:00:00+00:00,0.21379199624061584,0.22041000425815582,0.2087240070104599,0.21883399784564972,2542652,0.0,0.0
2023-11-08 00:00:00+00:00,0.21886999905109406,0.21886999905109406,0.20963799953460693,0.21445900201797485,2236577,0.0,0.0
2023-11-09 00:00:00+00:00,0.2144470065832138,0.2335669994354248,0.21247699856758118,0.21850000321865082,2166381,0.0,0.0
2023-11-10 00:00:00+00:00,0.2184550017118454,0.22214099764823914,0.21495400369167328,0.21679599583148956,1526784,0.0,0.0
2023-11-11 00:00:00+00:00,0.21679499745368958,0.21710799634456635,0.2035199999809265,0.2063239961862564,2095521,0.0,0.0
2023-11-12 00:00:00+00:00,0.2063480019569397,0.2130569964647293,0.20594100654125214,0.21171599626541138,1450757,0.0,0.0
2023-11-13 00:00:00+00:00,0.2117380052804947,0.21673400700092316,0.20862199366092682,0.2114199995994568,1148675,0.0,0.0
2023-11-14 00:00:00+00:00,0.21170300245285034,0.2143619954586029,0.20575399696826935,0.20815299451351166,1284577,0.0,0.0
