TIMESTAMP,SAM14020_OPEN_PRICE_USD,SAM14020_HIGH_PRICE_USD,SAM14020_LOW_PRICE_USD,SAM14020_CLOSE_PRICE_USD,SAM14020_VOLUME_USD,SAM14020_DIVIDENDS_USD,SAM14020_STOCK_SPLITS_USD
2021-11-25 00:00:00+00:00,2.040231943130493,2.366579055786133,1.9606679677963257,2.088313102722168,77618,0.0,0.0
2021-11-26 00:00:00+00:00,2.1274759769439697,2.423158884048462,1.9191950559616089,2.0192859172821045,89502,0.0,0.0
2021-11-27 00:00:00+00:00,2.0252859592437744,2.1022000312805176,1.86074697971344,1.9180790185928345,54633,0.0,0.0
2021-11-28 00:00:00+00:00,1.9268579483032227,1.937087059020996,1.7581909894943237,1.9067109823226929,4065,0.0,0.0
2021-11-29 00:00:00+00:00,1.9079920053482056,2.275301933288574,1.8704769611358643,2.1622068881988525,125511,0.0,0.0
2021-11-30 00:00:00+00:00,2.161647081375122,2.2462658882141113,1.859145998954773,1.8698760271072388,275817,0.0,0.0
2021-12-01 00:00:00+00:00,1.8675669431686401,2.0516979694366455,1.8001790046691895,1.903285026550293,258312,0.0,0.0
2021-12-02 00:00:00+00:00,1.909162998199463,1.9440339803695679,1.6622370481491089,1.816514015197754,107958,0.0,0.0
2021-12-03 00:00:00+00:00,1.8162829875946045,1.902541995048523,1.6174429655075073,1.7396249771118164,22501,0.0,0.0
2021-12-04 00:00:00+00:00,1.739462971687317,1.7910499572753906,1.017935037612915,1.4459149837493896,74374,0.0,0.0
2021-12-05 00:00:00+00:00,1.447044014930725,1.5456990003585815,1.2555450201034546,1.3318740129470825,55261,0.0,0.0
2021-12-06 00:00:00+00:00,1.3308839797973633,1.7993500232696533,1.2185399532318115,1.3845189809799194,53945,0.0,0.0
2021-12-07 00:00:00+00:00,1.3835530281066895,1.4965020418167114,1.3266359567642212,1.4122010469436646,36512,0.0,0.0
2021-12-08 00:00:00+00:00,1.4125930070877075,1.5308760404586792,1.3162189722061157,1.5081650018692017,111309,0.0,0.0
2021-12-09 00:00:00+00:00,1.5055999755859375,1.5055999755859375,1.2816519737243652,1.3289070129394531,64242,0.0,0.0
2021-12-10 00:00:00+00:00,1.3301119804382324,1.6250959634780884,1.2691019773483276,1.3413770198822021,104855,0.0,0.0
2021-12-11 00:00:00+00:00,1.3385649919509888,1.6892149448394775,1.2457760572433472,1.446558952331543,111095,0.0,0.0
2021-12-12 00:00:00+00:00,1.4431960582733154,1.7656019926071167,1.397750973701477,1.5728410482406616,136593,0.0,0.0
2021-12-13 00:00:00+00:00,1.574120044708252,1.6199259757995605,1.3421050310134888,1.4534200429916382,122844,0.0,0.0
2021-12-14 00:00:00+00:00,1.455003023147583,1.6079339981079102,1.325760006904602,1.602084994316101,157287,0.0,0.0
2021-12-15 00:00:00+00:00,1.6026599407196045,1.9997609853744507,1.4183800220489502,1.7049529552459717,111783,0.0,0.0
2021-12-16 00:00:00+00:00,1.7054510116577148,2.0829620361328125,1.5828330516815186,1.7913709878921509,34481,0.0,0.0
2021-12-17 00:00:00+00:00,1.7958979606628418,3.3108479976654053,1.6712169647216797,2.1540439128875732,85605,0.0,0.0
2021-12-18 00:00:00+00:00,2.1469759941101074,3.0109000205993652,2.0619170665740967,2.552165985107422,49763,0.0,0.0
2021-12-19 00:00:00+00:00,2.552151918411255,4.088706970214844,2.271552085876465,3.5944108963012695,141795,0.0,0.0
2021-12-20 00:00:00+00:00,3.5983951091766357,4.073050022125244,3.069638967514038,3.717052936553955,125223,0.0,0.0
2021-12-21 00:00:00+00:00,3.7204389572143555,4.158545017242432,3.4886269569396973,3.8234329223632812,91791,0.0,0.0
2021-12-22 00:00:00+00:00,3.8243589401245117,4.1317830085754395,3.772834062576294,3.8886349201202393,118907,0.0,0.0
2021-12-23 00:00:00+00:00,3.8900909423828125,4.556509017944336,3.797621011734009,4.214083194732666,225961,0.0,0.0
2021-12-24 00:00:00+00:00,4.210946083068848,4.313298225402832,4.0023579597473145,4.215999126434326,104939,0.0,0.0
2021-12-25 00:00:00+00:00,4.21620512008667,5.148307800292969,4.181822776794434,4.672853946685791,310596,0.0,0.0
2021-12-26 00:00:00+00:00,4.658267974853516,5.613038063049316,4.454808235168457,5.2280659675598145,117242,0.0,0.0
2021-12-27 00:00:00+00:00,5.229587078094482,6.000888824462891,5.115253925323486,5.528948783874512,213835,0.0,0.0
2021-12-28 00:00:00+00:00,5.512884140014648,7.950748920440674,4.922451972961426,6.984352111816406,571715,0.0,0.0
2021-12-29 00:00:00+00:00,6.979220867156982,26.451711654663086,6.085247993469238,11.48374080657959,969177,0.0,0.0
2021-12-30 00:00:00+00:00,11.461973190307617,19.498945236206055,5.185173988342285,6.045845985412598,1122072,0.0,0.0
2021-12-31 00:00:00+00:00,6.038276195526123,6.5493268966674805,5.725892066955566,5.881371974945068,236869,0.0,0.0
2022-01-01 00:00:00+00:00,5.881758213043213,6.522470951080322,5.025454998016357,5.5837531089782715,24035,0.0,0.0
2022-01-02 00:00:00+00:00,5.583212852478027,5.617091178894043,4.896410942077637,4.947059154510498,51028,0.0,0.0
2022-01-03 00:00:00+00:00,4.946966171264648,5.1402812004089355,4.550891876220703,4.885965824127197,64750,0.0,0.0
2022-01-04 00:00:00+00:00,4.885526180267334,5.777629852294922,4.3766608238220215,4.415834903717041,116008,0.0,0.0
2022-01-05 00:00:00+00:00,4.416079998016357,4.951038837432861,3.8406190872192383,4.123762130737305,105913,0.0,0.0
2022-01-06 00:00:00+00:00,4.123444080352783,4.289156913757324,3.8937790393829346,4.166029930114746,305207,0.0,0.0
2022-01-07 00:00:00+00:00,4.165561199188232,4.2495012283325195,3.800260066986084,3.8609459400177,382771,0.0,0.0
2022-01-08 00:00:00+00:00,3.8612658977508545,3.9989540576934814,3.5544919967651367,3.7217209339141846,331529,0.0,0.0
2022-01-09 00:00:00+00:00,3.7216269969940186,3.9425048828125,3.688749074935913,3.8287270069122314,388334,0.0,0.0
2022-01-10 00:00:00+00:00,3.8285610675811768,3.9564120769500732,3.451201915740967,3.629012107849121,221361,0.0,0.0
2022-01-11 00:00:00+00:00,3.629671096801758,3.804276943206787,3.5401079654693604,3.7951819896698,60468,0.0,0.0
2022-01-12 00:00:00+00:00,3.7964301109313965,4.106823921203613,3.7173829078674316,3.935650110244751,64167,0.0,0.0
2022-01-13 00:00:00+00:00,3.935544013977051,4.2117919921875,3.69867205619812,3.742279052734375,186372,0.0,0.0
2022-01-14 00:00:00+00:00,3.742455005645752,3.915405035018921,3.3236520290374756,3.716506004333496,353234,0.0,0.0
