TIMESTAMP,X27704_OPEN_PRICE_USD,X27704_HIGH_PRICE_USD,X27704_LOW_PRICE_USD,X27704_CLOSE_PRICE_USD,X27704_VOLUME_USD,X27704_DIVIDENDS_USD,X27704_STOCK_SPLITS_USD
2023-07-28 00:00:00+00:00,2.700000004551839e-05,3.5000000934815034e-05,1.700000029813964e-05,1.9999999494757503e-05,12360597,0.0,0.0
2023-07-29 00:00:00+00:00,1.9999999494757503e-05,2.700000004551839e-05,9.000000318337698e-06,2.5999999706982635e-05,8390583,0.0,0.0
2023-07-30 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,1.8999999156221747e-05,2.499999936844688e-05,5139137,0.0,0.0
2023-07-31 00:00:00+00:00,2.5999999706982635e-05,4.199999966658652e-05,2.099999983329326e-05,3.5000000934815034e-05,11089275,0.0,0.0
2023-08-01 00:00:00+00:00,3.300000025774352e-05,4.400000034365803e-05,2.9999999242136255e-05,3.300000025774352e-05,10736278,0.0,0.0
2023-08-02 00:00:00+00:00,3.300000025774352e-05,3.9999998989515007e-05,2.4000000848900527e-05,2.5999999706982635e-05,9632196,0.0,0.0
2023-08-03 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,1.2000000424450263e-05,1.5999999959603883e-05,10911102,0.0,0.0
2023-08-04 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.2000000424450263e-05,1.8000000636675395e-05,9085507,0.0,0.0
2023-08-05 00:00:00+00:00,1.8000000636675395e-05,2.2000000171829015e-05,1.2999999853491317e-05,1.4999999621068127e-05,7292784,0.0,0.0
2023-08-06 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4999999621068127e-05,5956385,0.0,0.0
2023-08-07 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,7.999999979801942e-06,9.000000318337698e-06,4537325,0.0,0.0
2023-08-08 00:00:00+00:00,7.999999979801942e-06,1.2999999853491317e-05,7.999999979801942e-06,7.999999979801942e-06,5080124,0.0,0.0
2023-08-09 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,4556321,0.0,0.0
2023-08-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,2979355,0.0,0.0
2023-08-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,6150650,0.0,0.0
2023-08-12 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,3056003,0.0,0.0
2023-08-13 00:00:00+00:00,6.000000212225132e-06,1.1000000085914508e-05,4.999999873689376e-06,7.999999979801942e-06,4085166,0.0,0.0
2023-08-14 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,9.000000318337698e-06,4269087,0.0,0.0
2023-08-15 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.000000096013537e-06,7.999999979801942e-06,3347517,0.0,0.0
2023-08-16 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,4.999999873689376e-06,7.000000096013537e-06,2880481,0.0,0.0
2023-08-17 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,4.999999873689376e-06,6.000000212225132e-06,1983479,0.0,0.0
2023-08-18 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,1503212,0.0,0.0
2023-08-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,1077832,0.0,0.0
2023-08-20 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,1105912,0.0,0.0
2023-08-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,750268,0.0,0.0
2023-08-22 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,1030406,0.0,0.0
2023-08-23 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,1730463,0.0,0.0
2023-08-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,878692,0.0,0.0
2023-08-25 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,1055579,0.0,0.0
2023-08-26 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,813760,0.0,0.0
2023-08-27 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,866924,0.0,0.0
2023-08-28 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,1096886,0.0,0.0
2023-08-29 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,775566,0.0,0.0
2023-08-30 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,932953,0.0,0.0
2023-08-31 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,849929,0.0,0.0
2023-09-01 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.999999989900971e-06,6.000000212225132e-06,1086288,0.0,0.0
2023-09-02 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,1575811,0.0,0.0
2023-09-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,1141130,0.0,0.0
2023-09-04 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,829852,0.0,0.0
2023-09-05 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,591805,0.0,0.0
2023-09-06 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,924546,0.0,0.0
2023-09-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,840005,0.0,0.0
2023-09-08 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,531189,0.0,0.0
2023-09-09 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,552348,0.0,0.0
2023-09-10 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,581147,0.0,0.0
2023-09-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,693961,0.0,0.0
2023-09-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,405853,0.0,0.0
2023-09-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,352818,0.0,0.0
2023-09-14 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,531943,0.0,0.0
2023-09-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,435476,0.0,0.0
2023-09-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,370945,0.0,0.0
2023-09-17 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,309416,0.0,0.0
2023-09-21 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,555549,0.0,0.0
2023-09-22 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,827994,0.0,0.0
