TIMESTAMP,BBC34195_OPEN_PRICE_USD,BBC34195_HIGH_PRICE_USD,BBC34195_LOW_PRICE_USD,BBC34195_CLOSE_PRICE_USD,BBC34195_VOLUME_USD,BBC34195_DIVIDENDS_USD,BBC34195_STOCK_SPLITS_USD
2024-12-03 00:00:00+00:00,0.00023499999952036887,0.00023999999393709004,0.0002119999990100041,0.00022000000171829015,10096,0.0,0.0
2024-12-04 00:00:00+00:00,0.00022000000171829015,0.00022400000307243317,0.00020399999630171806,0.00020799999765586108,6452,0.0,0.0
2024-12-05 00:00:00+00:00,0.00020799999765586108,0.0002209999947808683,0.00020199999562464654,0.0002119999990100041,7437,0.0,0.0
2024-12-06 00:00:00+00:00,0.00021399999968707561,0.00022000000171829015,0.0001900000061141327,0.00019099999917671084,5749,0.0,0.0
2024-12-07 00:00:00+00:00,0.00019099999917671084,0.00019500000053085387,0.00018699999782256782,0.00018899999849963933,5922,0.0,0.0
2024-12-08 00:00:00+00:00,0.00018899999849963933,0.0001900000061141327,0.00018000000272877514,0.00018000000272877514,3341,0.0,0.0
2024-12-09 00:00:00+00:00,0.00018000000272877514,0.00018000000272877514,0.0001500000071246177,0.00015799999528098851,4601,0.0,0.0
2024-12-10 00:00:00+00:00,0.00015799999528098851,0.00015799999528098851,0.00014099999680183828,0.00014600000577047467,4301,0.0,0.0
2024-12-11 00:00:00+00:00,0.00014600000577047467,0.00017499999376013875,0.00014400000509340316,0.00016999999934341758,6215,0.0,0.0
2024-12-12 00:00:00+00:00,0.00016999999934341758,0.00017800000205170363,0.00016399999731220305,0.00016399999731220305,3566,0.0,0.0
2024-12-13 00:00:00+00:00,0.00016399999731220305,0.00016599999798927456,0.000155999994603917,0.00015700000221841037,2697,0.0,0.0
2024-12-14 00:00:00+00:00,0.00015700000221841037,0.00015700000221841037,0.00014600000577047467,0.00014600000577047467,2317,0.0,0.0
2024-12-15 00:00:00+00:00,0.00014600000577047467,0.00014800000644754618,0.0001449999981559813,0.00014800000644754618,1040,0.0,0.0
2024-12-16 00:00:00+00:00,0.00014800000644754618,0.00015100000018719584,0.0001429999974789098,0.0001429999974789098,1047,0.0,0.0
2024-12-17 00:00:00+00:00,0.0001429999974789098,0.00014899999951012433,0.00014099999680183828,0.00014800000644754618,2037,0.0,0.0
2024-12-18 00:00:00+00:00,0.00014800000644754618,0.00015199999324977398,0.00014099999680183828,0.00014099999680183828,3326,0.0,0.0
2024-12-19 00:00:00+00:00,0.00014099999680183828,0.00014400000509340316,0.0001250000059371814,0.0001289999927394092,2218,0.0,0.0
2024-12-20 00:00:00+00:00,0.0001289999927394092,0.0001340000017080456,0.00011700000322889537,0.0001289999927394092,3692,0.0,0.0
2024-12-21 00:00:00+00:00,0.0001289999927394092,0.0001320000010309741,0.00011700000322889537,0.00011800000356743112,3051,0.0,0.0
2024-12-22 00:00:00+00:00,0.00011800000356743112,0.00012399999832268804,0.00011600000289035961,0.00011899999663000926,2930,0.0,0.0
2024-12-23 00:00:00+00:00,0.00011899999663000926,0.00012799999967683107,0.00011600000289035961,0.00012700000661425292,1600,0.0,0.0
2024-12-24 00:00:00+00:00,0.00012700000661425292,0.00013299999409355223,0.0001250000059371814,0.0001320000010309741,2768,0.0,0.0
2024-12-25 00:00:00+00:00,0.0001320000010309741,0.0001340000017080456,0.00013000000035390258,0.00013099999341648072,1103,0.0,0.0
2024-12-26 00:00:00+00:00,0.00013099999341648072,0.0001320000010309741,0.00012399999832268804,0.00012399999832268804,2242,0.0,0.0
2024-12-27 00:00:00+00:00,0.00012399999832268804,0.00013000000035390258,0.00012399999832268804,0.0001250000059371814,1228,0.0,0.0
