TIMESTAMP,PLANET26585_OPEN_PRICE_USD,PLANET26585_HIGH_PRICE_USD,PLANET26585_LOW_PRICE_USD,PLANET26585_CLOSE_PRICE_USD,PLANET26585_VOLUME_USD,PLANET26585_DIVIDENDS_USD,PLANET26585_STOCK_SPLITS_USD
2023-07-11 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.70000008540228e-05,6.800000119255856e-05,8647378,0.0,0.0
2023-07-12 00:00:00+00:00,6.800000119255856e-05,7.000000186963007e-05,6.500000017695129e-05,6.70000008540228e-05,8599236,0.0,0.0
2023-07-13 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.500000017695129e-05,6.70000008540228e-05,8517807,0.0,0.0
2023-07-14 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,6.399999983841553e-05,6.500000017695129e-05,8138244,0.0,0.0
2023-07-15 00:00:00+00:00,6.500000017695129e-05,7.500000356230885e-05,6.399999983841553e-05,6.800000119255856e-05,11051373,0.0,0.0
2023-07-16 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.800000119255856e-05,7.000000186963007e-05,9515360,0.0,0.0
2023-07-17 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.600000051548705e-05,6.900000153109431e-05,11032931,0.0,0.0
2023-07-18 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.70000008540228e-05,6.800000119255856e-05,10354210,0.0,0.0
2023-07-19 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.199999916134402e-05,6.199999916134402e-05,9129748,0.0,0.0
2023-07-20 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,6.0999998822808266e-05,6.199999916134402e-05,8551524,0.0,0.0
2023-07-21 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,6.0999998822808266e-05,6.0999998822808266e-05,8199842,0.0,0.0
2023-07-22 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.999999848427251e-05,6.0999998822808266e-05,7031751,0.0,0.0
2023-07-23 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,6.0999998822808266e-05,6.299999949987978e-05,8441442,0.0,0.0
2023-07-24 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.999999848427251e-05,6.0999998822808266e-05,8518550,0.0,0.0
2023-07-25 00:00:00+00:00,6.0999998822808266e-05,6.600000051548705e-05,5.8000001445179805e-05,5.999999848427251e-05,9684176,0.0,0.0
2023-07-26 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.8000001445179805e-05,6.0999998822808266e-05,9294277,0.0,0.0
2023-07-27 00:00:00+00:00,6.0999998822808266e-05,7.200000254670158e-05,5.999999848427251e-05,6.900000153109431e-05,12250641,0.0,0.0
2023-07-28 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.399999983841553e-05,6.70000008540228e-05,13707077,0.0,0.0
2023-07-29 00:00:00+00:00,6.70000008540228e-05,7.000000186963007e-05,6.600000051548705e-05,6.900000153109431e-05,13766210,0.0,0.0
2023-07-30 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.600000051548705e-05,6.600000051548705e-05,10981080,0.0,0.0
2023-07-31 00:00:00+00:00,6.600000051548705e-05,6.900000153109431e-05,6.399999983841553e-05,6.600000051548705e-05,13086783,0.0,0.0
2023-08-01 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.199999916134402e-05,6.199999916134402e-05,12062655,0.0,0.0
2023-08-02 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.999999848427251e-05,6.0999998822808266e-05,11231448,0.0,0.0
2023-08-03 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,6.0999998822808266e-05,6.299999949987978e-05,11599441,0.0,0.0
2023-08-04 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.700000110664405e-05,5.900000178371556e-05,12421492,0.0,0.0
2023-08-05 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.400000009103678e-05,5.6000000768108293e-05,14778137,0.0,0.0
2023-08-06 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.199999941396527e-05,5.6000000768108293e-05,14331635,0.0,0.0
2023-08-07 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,5.0999999075429514e-05,5.999999848427251e-05,14289729,0.0,0.0
2023-08-08 00:00:00+00:00,5.999999848427251e-05,6.399999983841553e-05,5.900000178371556e-05,6.299999949987978e-05,14857336,0.0,0.0
2023-08-09 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,6.0999998822808266e-05,6.399999983841553e-05,15087069,0.0,0.0
2023-08-10 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,5.199999941396527e-05,5.900000178371556e-05,17055315,0.0,0.0
2023-08-11 00:00:00+00:00,5.900000178371556e-05,6.600000051548705e-05,5.700000110664405e-05,6.399999983841553e-05,26455794,0.0,0.0
2023-08-12 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.900000178371556e-05,6.199999916134402e-05,9875425,0.0,0.0
2023-08-13 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.8000001445179805e-05,5.8000001445179805e-05,8048147,0.0,0.0
2023-08-14 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,11464314,0.0,0.0
2023-08-15 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.0999999075429514e-05,13270562,0.0,0.0
2023-08-16 00:00:00+00:00,5.0999999075429514e-05,5.900000178371556e-05,4.8999998398358e-05,5.6000000768108293e-05,16799726,0.0,0.0
2023-08-17 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.600000102072954e-05,5.0999999075429514e-05,17003143,0.0,0.0
2023-08-18 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.70000013592653e-05,4.999999873689376e-05,10534939,0.0,0.0
2023-08-19 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,7523793,0.0,0.0
2023-08-20 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,7458692,0.0,0.0
2023-08-21 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.600000102072954e-05,4.70000013592653e-05,5806172,0.0,0.0
2023-08-22 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.400000034365803e-05,4.8999998398358e-05,9710749,0.0,0.0
2023-08-23 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.70000013592653e-05,5.500000042957254e-05,16978232,0.0,0.0
2023-08-24 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.199999941396527e-05,5.2999999752501026e-05,8830738,0.0,0.0
2023-08-25 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,8334356,0.0,0.0
2023-08-26 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,5.0999999075429514e-05,3274068,0.0,0.0
2023-08-27 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.999999873689376e-05,4.999999873689376e-05,6354886,0.0,0.0
2023-08-28 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.8999998398358e-05,4.999999873689376e-05,4379799,0.0,0.0
2023-08-29 00:00:00+00:00,4.999999873689376e-05,5.199999941396527e-05,4.8000001697801054e-05,4.8000001697801054e-05,5514341,0.0,0.0
2023-08-30 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.600000102072954e-05,4.600000102072954e-05,4726070,0.0,0.0
2023-08-31 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.400000034365803e-05,4.400000034365803e-05,6947516,0.0,0.0
2023-09-01 00:00:00+00:00,4.400000034365803e-05,4.999999873689376e-05,4.3000000005122274e-05,4.999999873689376e-05,13114432,0.0,0.0
2023-09-02 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,9666497,0.0,0.0
2023-09-03 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.8000001697801054e-05,4.8999998398358e-05,7717991,0.0,0.0
2023-09-04 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.8999998398358e-05,5.2999999752501026e-05,6679019,0.0,0.0
2023-09-05 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,4.8999998398358e-05,5.0999999075429514e-05,9772273,0.0,0.0
2023-09-06 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.8000001697801054e-05,4.8000001697801054e-05,8109678,0.0,0.0
2023-09-07 00:00:00+00:00,4.8000001697801054e-05,5.0999999075429514e-05,4.8000001697801054e-05,4.999999873689376e-05,7955133,0.0,0.0
2023-09-08 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,7585437,0.0,0.0
2023-09-09 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,8631572,0.0,0.0
2023-09-10 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8000001697801054e-05,5521475,0.0,0.0
2023-09-11 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.600000102072954e-05,4.8999998398358e-05,8533947,0.0,0.0
2023-09-12 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8999998398358e-05,7378831,0.0,0.0
2023-09-13 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8999998398358e-05,5457142,0.0,0.0
2023-09-14 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8000001697801054e-05,3942916,0.0,0.0
2023-09-15 00:00:00+00:00,4.8000001697801054e-05,5.400000009103678e-05,4.8000001697801054e-05,5.199999941396527e-05,5747145,0.0,0.0
2023-09-16 00:00:00+00:00,5.199999941396527e-05,6.0999998822808266e-05,5.0999999075429514e-05,5.900000178371556e-05,14446171,0.0,0.0
2023-09-17 00:00:00+00:00,5.900000178371556e-05,6.800000119255856e-05,5.6000000768108293e-05,6.399999983841553e-05,21964106,0.0,0.0
2023-09-21 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.8000001445179805e-05,5.8000001445179805e-05,12663984,0.0,0.0
2023-09-22 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.700000110664405e-05,5.999999848427251e-05,15129681,0.0,0.0
2023-09-23 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.6000000768108293e-05,5.8000001445179805e-05,12675738,0.0,0.0
2023-09-24 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.6000000768108293e-05,13394287,0.0,0.0
2023-09-25 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.199999941396527e-05,5.2999999752501026e-05,11688742,0.0,0.0
2023-09-26 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.2999999752501026e-05,5.400000009103678e-05,10299039,0.0,0.0
2023-09-27 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.2999999752501026e-05,5.2999999752501026e-05,10408037,0.0,0.0
2023-09-28 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,4.999999873689376e-05,5.2999999752501026e-05,12287076,0.0,0.0
2023-09-29 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.199999941396527e-05,11320226,0.0,0.0
2023-09-30 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,5.0999999075429514e-05,5.500000042957254e-05,12312249,0.0,0.0
2023-10-01 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.500000042957254e-05,5.700000110664405e-05,12429108,0.0,0.0
2023-10-02 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.400000009103678e-05,5.500000042957254e-05,12628863,0.0,0.0
2023-10-03 00:00:00+00:00,5.500000042957254e-05,6.500000017695129e-05,5.500000042957254e-05,6.299999949987978e-05,15813024,0.0,0.0
2023-10-04 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.999999848427251e-05,6.199999916134402e-05,12368168,0.0,0.0
2023-10-05 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.999999848427251e-05,5.999999848427251e-05,13902165,0.0,0.0
2023-10-06 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.8000001445179805e-05,5.8000001445179805e-05,14683363,0.0,0.0
2023-10-07 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.700000110664405e-05,13527013,0.0,0.0
2023-10-08 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.6000000768108293e-05,5.900000178371556e-05,14509850,0.0,0.0
2023-10-09 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.6000000768108293e-05,5.8000001445179805e-05,14050263,0.0,0.0
2023-10-10 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.500000042957254e-05,5.6000000768108293e-05,14054919,0.0,0.0
2023-10-11 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.2999999752501026e-05,14505067,0.0,0.0
2023-10-12 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.2999999752501026e-05,5.2999999752501026e-05,15004214,0.0,0.0
2023-10-13 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.2999999752501026e-05,5.400000009103678e-05,13727208,0.0,0.0
2023-10-14 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.400000009103678e-05,5.400000009103678e-05,13537602,0.0,0.0
2023-10-15 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.199999941396527e-05,5.400000009103678e-05,14975567,0.0,0.0
2023-10-16 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.199999941396527e-05,16030070,0.0,0.0
2023-10-17 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,15052058,0.0,0.0
2023-10-18 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.8999998398358e-05,4.999999873689376e-05,16002475,0.0,0.0
2023-10-19 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8000001697801054e-05,12157340,0.0,0.0
2023-10-20 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8999998398358e-05,13021341,0.0,0.0
2023-10-21 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.8000001697801054e-05,5.400000009103678e-05,14881870,0.0,0.0
2023-10-22 00:00:00+00:00,5.400000009103678e-05,5.700000110664405e-05,5.2999999752501026e-05,5.700000110664405e-05,16635200,0.0,0.0
2023-10-23 00:00:00+00:00,5.700000110664405e-05,6.70000008540228e-05,5.700000110664405e-05,6.0999998822808266e-05,21783836,0.0,0.0
2023-10-24 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.900000178371556e-05,6.0999998822808266e-05,34702855,0.0,0.0
2023-10-25 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.8000001445179805e-05,38355613,0.0,0.0
2023-10-26 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.6000000768108293e-05,5.700000110664405e-05,32745295,0.0,0.0
2023-10-27 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.400000009103678e-05,5.400000009103678e-05,36311843,0.0,0.0
2023-10-28 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.199999941396527e-05,5.2999999752501026e-05,31417529,0.0,0.0
2023-10-29 00:00:00+00:00,5.2999999752501026e-05,5.700000110664405e-05,5.2999999752501026e-05,5.400000009103678e-05,28535153,0.0,0.0
2023-10-30 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.2999999752501026e-05,44677871,0.0,0.0
2023-10-31 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.500000042957254e-05,37190183,0.0,0.0
2023-11-01 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.400000009103678e-05,5.6000000768108293e-05,22481205,0.0,0.0
2023-11-02 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.2999999752501026e-05,29558090,0.0,0.0
2023-11-03 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,23817724,0.0,0.0
2023-11-04 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.2999999752501026e-05,29602746,0.0,0.0
2023-11-05 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.2999999752501026e-05,5.2999999752501026e-05,28931067,0.0,0.0
2023-11-06 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,5.199999941396527e-05,5.6000000768108293e-05,33425991,0.0,0.0
2023-11-07 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.400000009103678e-05,5.700000110664405e-05,43186627,0.0,0.0
2023-11-08 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.199999941396527e-05,5.999999848427251e-05,44217569,0.0,0.0
2023-11-09 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.700000110664405e-05,6.199999916134402e-05,34384744,0.0,0.0
2023-11-10 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.8000001445179805e-05,5.900000178371556e-05,33623511,0.0,0.0
2023-11-11 00:00:00+00:00,5.8000001445179805e-05,6.199999916134402e-05,5.8000001445179805e-05,5.900000178371556e-05,27834081,0.0,0.0
2023-11-12 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.500000042957254e-05,5.6000000768108293e-05,38878631,0.0,0.0
2023-11-13 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.500000042957254e-05,5.6000000768108293e-05,30278959,0.0,0.0
2023-11-14 00:00:00+00:00,5.6000000768108293e-05,6.199999916134402e-05,5.6000000768108293e-05,5.999999848427251e-05,32550682,0.0,0.0
2023-11-15 00:00:00+00:00,5.999999848427251e-05,7.300000288523734e-05,5.8000001445179805e-05,7.300000288523734e-05,48324389,0.0,0.0
2023-11-16 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.100000220816582e-05,7.100000220816582e-05,47228891,0.0,0.0
2023-11-17 00:00:00+00:00,7.100000220816582e-05,7.999999797903001e-05,7.000000186963007e-05,7.999999797903001e-05,35529754,0.0,0.0
2023-11-18 00:00:00+00:00,7.999999797903001e-05,9.200000204145908e-05,7.999999797903001e-05,9.200000204145908e-05,70611329,0.0,0.0
2023-11-19 00:00:00+00:00,9.200000204145908e-05,0.00010900000052060932,8.70000003487803e-05,9.40000027185306e-05,68709162,0.0,0.0
2023-11-20 00:00:00+00:00,9.40000027185306e-05,0.00010900000052060932,9.300000237999484e-05,9.999999747378752e-05,39184532,0.0,0.0
2023-11-21 00:00:00+00:00,9.999999747378752e-05,0.00010599999950500205,9.100000170292333e-05,9.300000237999484e-05,25039428,0.0,0.0
2023-11-22 00:00:00+00:00,9.300000237999484e-05,0.00010900000052060932,9.200000204145908e-05,9.500000305706635e-05,27967304,0.0,0.0
2023-11-23 00:00:00+00:00,9.500000305706635e-05,9.699999645818025e-05,9.100000170292333e-05,9.500000305706635e-05,28350997,0.0,0.0
2023-11-24 00:00:00+00:00,9.500000305706635e-05,9.600000339560211e-05,9.100000170292333e-05,9.300000237999484e-05,30750525,0.0,0.0
2023-11-25 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,9.100000170292333e-05,9.40000027185306e-05,38768949,0.0,0.0
2023-11-26 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,9.100000170292333e-05,9.200000204145908e-05,38009654,0.0,0.0
2023-11-27 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,9.000000136438757e-05,9.000000136438757e-05,36936477,0.0,0.0
2023-11-28 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,8.800000068731606e-05,9.100000170292333e-05,32551455,0.0,0.0
2023-11-29 00:00:00+00:00,9.100000170292333e-05,9.500000305706635e-05,9.000000136438757e-05,9.40000027185306e-05,30223746,0.0,0.0
2023-11-30 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,9.200000204145908e-05,9.200000204145908e-05,31565080,0.0,0.0
2023-12-01 00:00:00+00:00,9.200000204145908e-05,0.00010299999848939478,9.200000204145908e-05,0.00010299999848939478,35140394,0.0,0.0
2023-12-02 00:00:00+00:00,0.00010299999848939478,0.00011600000289035961,9.7999996796716e-05,0.00010399999882793054,46478526,0.0,0.0
2023-12-03 00:00:00+00:00,0.00010399999882793054,0.00010599999950500205,9.899999713525176e-05,0.00010299999848939478,27524512,0.0,0.0
2023-12-04 00:00:00+00:00,0.00010299999848939478,0.0001049999991664663,9.600000339560211e-05,9.999999747378752e-05,30249285,0.0,0.0
2023-12-05 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,9.40000027185306e-05,9.500000305706635e-05,31490191,0.0,0.0
2023-12-06 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,9.100000170292333e-05,9.600000339560211e-05,22952162,0.0,0.0
2023-12-07 00:00:00+00:00,9.600000339560211e-05,0.00010399999882793054,9.500000305706635e-05,0.00010199999815085903,22520697,0.0,0.0
2023-12-08 00:00:00+00:00,0.00010199999815085903,0.00010399999882793054,9.699999645818025e-05,0.00010299999848939478,23400735,0.0,0.0
2023-12-09 00:00:00+00:00,0.00010299999848939478,0.0001049999991664663,9.600000339560211e-05,9.699999645818025e-05,19778166,0.0,0.0
2023-12-10 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.500000305706635e-05,9.500000305706635e-05,23843291,0.0,0.0
2023-12-11 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,9.300000237999484e-05,9.699999645818025e-05,20751090,0.0,0.0
2023-12-12 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,9.500000305706635e-05,9.500000305706635e-05,35828452,0.0,0.0
2023-12-13 00:00:00+00:00,9.500000305706635e-05,0.00010299999848939478,9.300000237999484e-05,9.600000339560211e-05,27253071,0.0,0.0
2023-12-14 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,9.500000305706635e-05,9.600000339560211e-05,23777696,0.0,0.0
