TIMESTAMP,LOA31271_OPEN_PRICE_USD,LOA31271_HIGH_PRICE_USD,LOA31271_LOW_PRICE_USD,LOA31271_CLOSE_PRICE_USD,LOA31271_VOLUME_USD,LOA31271_DIVIDENDS_USD,LOA31271_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.0029539999086409807,0.002988999942317605,0.0015719999792054296,0.001601999974809587,43248,0.0,0.0
2024-05-17 00:00:00+00:00,0.001487000030465424,0.023249000310897827,0.0014779999619349837,0.014952000230550766,485237,0.0,0.0
2024-05-18 00:00:00+00:00,0.017521999776363373,0.08759000152349472,0.014181000180542469,0.02202799916267395,1341746,0.0,0.0
2024-05-19 00:00:00+00:00,0.022151999175548553,0.02967200055718422,0.016023999080061913,0.018415000289678574,247869,0.0,0.0
2024-05-20 00:00:00+00:00,0.017966000363230705,0.023509999737143517,0.0124719999730587,0.015893999487161636,373607,0.0,0.0
2024-05-21 00:00:00+00:00,0.0158890001475811,1.8798960447311401,0.012868000194430351,0.017229000106453896,526415,0.0,0.0
2024-05-22 00:00:00+00:00,0.017229000106453896,0.49759599566459656,0.016356000676751137,0.04083399847149849,1211037,0.0,0.0
2024-05-23 00:00:00+00:00,0.04083399847149849,3.9500439167022705,0.03355500102043152,0.07043900340795517,2693857,0.0,0.0
2024-05-24 00:00:00+00:00,0.08350899815559387,0.16727900505065918,0.05678299814462662,0.0773250013589859,3649745,0.0,0.0
2024-05-25 00:00:00+00:00,0.07745300233364105,0.10118799656629562,0.060509998351335526,0.07448899745941162,1184978,0.0,0.0
2024-05-26 00:00:00+00:00,0.07133600115776062,0.08621200174093246,0.055886998772621155,0.0576619990170002,1068252,0.0,0.0
2024-05-27 00:00:00+00:00,0.05709899961948395,0.06997399777173996,0.04159099981188774,0.049097999930381775,912706,0.0,0.0
2024-05-28 00:00:00+00:00,0.04761900007724762,0.07015500217676163,0.04256799817085266,0.06059600040316582,837661,0.0,0.0
2024-05-29 00:00:00+00:00,0.06062600016593933,0.07210700213909149,0.045469000935554504,0.04871400073170662,976222,0.0,0.0
2024-05-30 00:00:00+00:00,0.04933299869298935,0.05966399982571602,0.044920001178979874,0.049580998718738556,754055,0.0,0.0
2024-05-31 00:00:00+00:00,0.05341999977827072,0.05680600181221962,0.046925999224185944,0.05156100168824196,622473,0.0,0.0
2024-06-01 00:00:00+00:00,0.05353600159287453,0.0570250004529953,0.04595499858260155,0.047478001564741135,572878,0.0,0.0
2024-06-02 00:00:00+00:00,0.04688199982047081,0.047175001353025436,0.03748900070786476,0.040578000247478485,625797,0.0,0.0
2024-06-03 00:00:00+00:00,0.04279499873518944,0.04295499995350838,0.028224000707268715,0.03568100184202194,568731,0.0,0.0
2024-06-04 00:00:00+00:00,0.034272000193595886,0.04559699818491936,0.03180300071835518,0.04054800048470497,508287,0.0,0.0
2024-06-05 00:00:00+00:00,0.0412760004401207,0.07562600076198578,0.040488000959157944,0.06019899994134903,977910,0.0,0.0
2024-06-06 00:00:00+00:00,0.06923399865627289,0.07026900351047516,0.04259699955582619,0.045361001044511795,943122,0.0,0.0
2024-06-07 00:00:00+00:00,0.04495999962091446,0.05262000113725662,0.03755199909210205,0.03765299916267395,741865,0.0,0.0
2024-06-08 00:00:00+00:00,0.03771600127220154,0.044534001499414444,0.035902999341487885,0.03612999990582466,551038,0.0,0.0
2024-06-09 00:00:00+00:00,0.03612999990582466,0.04191799834370613,0.03278300166130066,0.03898800164461136,521326,0.0,0.0
2024-06-10 00:00:00+00:00,0.03888599947094917,0.04386899992823601,0.03750599920749664,0.04009300097823143,300270,0.0,0.0
