TIMESTAMP,FLOCHI31744_OPEN_PRICE_USD,FLOCHI31744_HIGH_PRICE_USD,FLOCHI31744_LOW_PRICE_USD,FLOCHI31744_CLOSE_PRICE_USD,FLOCHI31744_VOLUME_USD,FLOCHI31744_DIVIDENDS_USD,FLOCHI31744_STOCK_SPLITS_USD
2024-07-07 00:00:00+00:00,,,,0.0,572,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,607,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,3138,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1170,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,1688,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,626,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,698,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,2962,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,459,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,325,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,928,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,449,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,770,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,432,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,865,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,648,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,878,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,621,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,378,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,277,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,471,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,773,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,675,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,739,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,556,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,60172,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,15663,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,5215,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,447,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,508,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,2050,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1345,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,4169,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,579,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,621,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1103,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1255,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,8950,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,429,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3026,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,200,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,22478,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-06-01 00:00:00+00:00,2.0610854689628866e-10,2.0610854689628866e-10,2.0610854689628866e-10,2.0610854689628866e-10,473,0.0,0.0
