TIMESTAMP,WHY30867_OPEN_PRICE_USD,WHY30867_HIGH_PRICE_USD,WHY30867_LOW_PRICE_USD,WHY30867_CLOSE_PRICE_USD,WHY30867_VOLUME_USD,WHY30867_DIVIDENDS_USD,WHY30867_STOCK_SPLITS_USD
2024-05-21 00:00:00+00:00,,,,0.0,5922,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,22363,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,42325,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,61410,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,762856,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,330987,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,402992,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,211799,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,285485,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,371068,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,542089,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,589308,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,413918,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,509499,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,2565894,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,27065600,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,25041264,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,8626781,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,4342037,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,3315958,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,3403358,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,3970282,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,2883045,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,3889648,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,2829011,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,2142581,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,2078008,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,2028294,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,2189973,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1821694,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,2508296,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,1937415,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,2190600,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,1719252,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,1908665,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,2971860,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,2053741,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1991703,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,2268105,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,2058707,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,2172962,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,2374437,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1763495,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2123799,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,2359618,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2494428,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2022876,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,2156071,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1949090,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,902015,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1107560,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1297532,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,795111,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,1017722,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,801850,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2074830,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,3494901,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,2028485,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1439122,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,1714533,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,2034333,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,3615344,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,2761654,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,2797939,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,2970573,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,1925241,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,3385844,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,9731627,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,6999930,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,12629629,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,9675932,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,9928768,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,13608562,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,13139629,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,10943031,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,12436060,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,35811658,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,18100623,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,14523741,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,17385833,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,12093188,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,6946979,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,7799239,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,11976201,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,10430484,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,10935176,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,12145202,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,9833954,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,6235055,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,6597238,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,4698151,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,5149812,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,4001690,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,4461970,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,5328931,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,4185164,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,3667395,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,4066899,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,4533351,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4567845,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,4140848,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,4063482,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3604523,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,3556130,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,4511540,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,8743320,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,11783545,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,12813304,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,10896948,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,10449249,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,8124895,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,10958846,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,13526161,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,11630690,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,9869526,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,8990508,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,5254056,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,4477112,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,5382222,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,5678923,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,6602839,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,7940230,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,6821658,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,5063568,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,4571674,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5270109,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,4888219,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,5108150,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,5725879,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,8730407,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,4902061,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,8423041,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,14747768,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,12970330,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,13914749,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,13626392,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,12350568,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,6906216,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,5737513,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,9616178,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,7673620,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,6700101,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,5502269,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,6059237,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,5709113,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,5476638,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,11657912,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,17561185,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,8658691,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,7597999,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,6045106,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,5485243,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,7603967,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,7773436,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,6675522,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,14979937,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,7825255,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,6066343,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,9742704,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,5835979,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,5876171,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,6892358,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,5385875,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,5091219,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,5031290,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,4761346,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,5467683,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,5652775,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,6868834,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,9204249,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,5944094,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,4752834,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,5718036,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,8204968,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,8163875,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,9517811,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,9330462,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,15444041,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,17262670,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,9045358,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,7972404,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,8295907,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,19271412,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,24804663,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,13490117,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,14806806,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,12887208,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,21169961,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,62099507,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,22274702,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,14342905,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,11886788,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,10224501,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,8085473,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,7752313,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,14046916,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,12732728,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,25601087,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,13633803,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,10959186,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,10411502,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,9826976,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,17317184,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,12942060,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,11229529,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,9898704,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,10115058,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,7402836,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,6854130,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,13066414,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,26219152,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,27423906,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,19885576,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,28667774,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,14127955,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,12540947,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,13357831,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,13986154,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,13879248,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,12722092,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,24770770,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,25022991,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,6304621,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,9799414,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,11788533,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,10246776,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,9116305,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,10026681,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,14638864,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,8145391,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,15315160,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,15385864,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,8879862,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,8819199,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,10230548,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,9350287,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,14235320,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,7691310,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,5401342,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,5861605,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,6630419,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,11094619,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,9986475,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,52472029,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,24226556,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,9047800,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,6732402,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,8001343,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,5336093,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,5513987,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,3740550,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,7741771,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,5062208,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,4869899,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,3894608,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,4102402,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,4112795,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,5751503,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,11730529,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,7120554,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,4817325,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,4684364,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,4664330,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,7471884,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,16216992,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,7079253,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,12977889,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,12644564,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,9782447,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,5471339,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,3672643,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,2795877,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,4836048,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,3737702,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3318901,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3088095,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,4068662,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3789639,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,2637416,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,4055816,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,5608364,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,4205444,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,5563905,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,5932117,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,3088679,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,5572869,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,5907151,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,5613781,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,4357784,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,2785441,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,3700066,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,2623913,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,2933584,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,3808792,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,3914206,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,6752591,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,5795692,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,3071465,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,2803602,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,4406760,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,3545147,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,4633348,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,9952326,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,10423312,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,3162436,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,3170498,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,4316881,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,3569045,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,5387365,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,18258480,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,13380354,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,6351178,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,3195813,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,4465000,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,3943692,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,3290152,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,4988023,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,3668754,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,2949628,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,2476791,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,4059831,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,4815483,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,2767610,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,4311012,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,2252656,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,1985551,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,1366531,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,1499474,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,1567397,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,1379866,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,1660055,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,1941564,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,1242053,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,1518465,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,6808820,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,3441384,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,2662999,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,3406166,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,2902628,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2597012,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,1812947,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,1543526,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,2215750,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,1573363,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,2038441,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,2400605,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,1797128,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,2461814,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,2448532,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,2540974,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,2880607,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,2214376,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,6584778,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,12762417,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,11160024,0.0,0.0
