TIMESTAMP,RUN19638_OPEN_PRICE_USD,RUN19638_HIGH_PRICE_USD,RUN19638_LOW_PRICE_USD,RUN19638_CLOSE_PRICE_USD,RUN19638_VOLUME_USD,RUN19638_DIVIDENDS_USD,RUN19638_STOCK_SPLITS_USD
2022-04-28 00:00:00+00:00,0.2507230043411255,0.25074300169944763,0.15165500342845917,0.17106300592422485,27846992,0.0,0.0
2022-04-29 00:00:00+00:00,0.1710589975118637,0.22416800260543823,0.14289499819278717,0.1707340031862259,12996857,0.0,0.0
2022-04-30 00:00:00+00:00,0.17073500156402588,0.18333199620246887,0.12398099899291992,0.13577799499034882,6394616,0.0,0.0
2022-05-01 00:00:00+00:00,0.13578000664710999,0.14678099751472473,0.12034100294113159,0.12340199947357178,2756142,0.0,0.0
2022-05-02 00:00:00+00:00,0.1234000027179718,0.1324010044336319,0.10495900362730026,0.10667700320482254,1217440,0.0,0.0
2022-05-03 00:00:00+00:00,0.10667599737644196,0.1183290034532547,0.09287499636411667,0.10472899675369263,1109075,0.0,0.0
2022-05-04 00:00:00+00:00,0.10473000258207321,0.13110099732875824,0.10473000258207321,0.12382800132036209,1239293,0.0,0.0
2022-05-05 00:00:00+00:00,0.12382599711418152,0.13035599887371063,0.10617999732494354,0.11356700211763382,1112297,0.0,0.0
2022-05-06 00:00:00+00:00,0.11356999725103378,0.11977600306272507,0.10669799894094467,0.11433099955320358,790777,0.0,0.0
2022-05-07 00:00:00+00:00,0.1143300011754036,0.13577599823474884,0.10514099895954132,0.10747700184583664,1262724,0.0,0.0
2022-05-08 00:00:00+00:00,0.10747800022363663,0.11214599758386612,0.08600199967622757,0.08772499859333038,1306823,0.0,0.0
2022-05-09 00:00:00+00:00,0.08772099763154984,0.08964300155639648,0.0723470002412796,0.07760000228881836,728962,0.0,0.0
2022-05-10 00:00:00+00:00,0.07759500294923782,0.0776669979095459,0.061847999691963196,0.06211699917912483,631401,0.0,0.0
2022-05-11 00:00:00+00:00,0.062109000980854034,0.06218099966645241,0.04195199906826019,0.0419749990105629,433767,0.0,0.0
2022-05-12 00:00:00+00:00,0.0419749990105629,0.042353998869657516,0.03549500182271004,0.03715699911117554,452591,0.0,0.0
2022-05-13 00:00:00+00:00,0.03715100139379501,0.04357700049877167,0.03568900004029274,0.042879000306129456,415678,0.0,0.0
2022-05-14 00:00:00+00:00,0.04287999868392944,0.043313998728990555,0.03767000138759613,0.03886500000953674,411852,0.0,0.0
2022-05-15 00:00:00+00:00,0.03886500000953674,0.04105599969625473,0.03819400072097778,0.04069200158119202,412317,0.0,0.0
2022-05-16 00:00:00+00:00,0.040692999958992004,0.05249999836087227,0.0401340015232563,0.044144999235868454,471740,0.0,0.0
2022-05-17 00:00:00+00:00,0.04414699971675873,0.06849599629640579,0.04410099983215332,0.05566899850964546,1269155,0.0,0.0
2022-05-18 00:00:00+00:00,0.05567000061273575,0.06626799702644348,0.05104000121355057,0.05546199902892113,1450590,0.0,0.0
2022-05-19 00:00:00+00:00,0.05546800047159195,0.056758999824523926,0.05253100022673607,0.053394999355077744,574845,0.0,0.0
2022-05-20 00:00:00+00:00,0.05339600145816803,0.05807900056242943,0.05326500162482262,0.05609799921512604,280787,0.0,0.0
2022-05-21 00:00:00+00:00,0.056102000176906586,0.06441400200128555,0.05596499890089035,0.05917700007557869,482258,0.0,0.0
2022-05-22 00:00:00+00:00,0.059179000556468964,0.0592069998383522,0.04550600051879883,0.04855100065469742,607245,0.0,0.0
2022-05-23 00:00:00+00:00,0.04855100065469742,0.04973899945616722,0.04402799904346466,0.046376001089811325,396028,0.0,0.0
2022-05-24 00:00:00+00:00,0.046376001089811325,0.04650399833917618,0.042440999299287796,0.042739998549222946,219627,0.0,0.0
2022-05-25 00:00:00+00:00,0.04274100065231323,0.04354599863290787,0.039399001747369766,0.03952600061893463,162423,0.0,0.0
2022-05-26 00:00:00+00:00,0.03952600061893463,0.039903998374938965,0.03344599902629852,0.03391699865460396,308982,0.0,0.0
2022-05-27 00:00:00+00:00,0.033918000757694244,0.03857500106096268,0.032673999667167664,0.037943001836538315,487315,0.0,0.0
2022-05-28 00:00:00+00:00,0.03733000159263611,0.03915100172162056,0.03680500015616417,0.038763999938964844,425586,0.0,0.0
2022-05-29 00:00:00+00:00,0.038763001561164856,0.039333999156951904,0.03605800122022629,0.03614100068807602,229380,0.0,0.0
2022-05-30 00:00:00+00:00,0.03613999858498573,0.03675999864935875,0.03443000093102455,0.034922998398542404,187244,0.0,0.0
2022-05-31 00:00:00+00:00,0.034922998398542404,0.03662800043821335,0.03403099998831749,0.03604299947619438,229076,0.0,0.0
2022-06-01 00:00:00+00:00,0.03604400157928467,0.03788600116968155,0.03474799916148186,0.03631800040602684,253268,0.0,0.0
2022-06-02 00:00:00+00:00,0.03631800040602684,0.03659500181674957,0.035273000597953796,0.036396998912096024,191828,0.0,0.0
2022-06-03 00:00:00+00:00,0.036396998912096024,0.03714900091290474,0.03624799847602844,0.0368180014193058,45776,0.0,0.0
2022-06-04 00:00:00+00:00,0.03682100027799606,0.038231998682022095,0.03617899864912033,0.037043001502752304,44567,0.0,0.0
2022-06-05 00:00:00+00:00,0.037043001502752304,0.037043001502752304,0.03447800129652023,0.03628699854016304,88643,0.0,0.0
2022-06-06 00:00:00+00:00,0.036288000643253326,0.036511000245809555,0.0351330004632473,0.03539299964904785,101086,0.0,0.0
2022-06-07 00:00:00+00:00,0.035392001271247864,0.03578000143170357,0.033831000328063965,0.03537299856543541,36340,0.0,0.0
2022-06-08 00:00:00+00:00,0.03536900132894516,0.036382999271154404,0.03528600186109543,0.03579900041222572,39268,0.0,0.0
2022-06-09 00:00:00+00:00,0.03579900041222572,0.03806399926543236,0.03577199950814247,0.03718499839305878,79581,0.0,0.0
