TIMESTAMP,SIMPSON29521_OPEN_PRICE_USD,SIMPSON29521_HIGH_PRICE_USD,SIMPSON29521_LOW_PRICE_USD,SIMPSON29521_CLOSE_PRICE_USD,SIMPSON29521_VOLUME_USD,SIMPSON29521_DIVIDENDS_USD,SIMPSON29521_STOCK_SPLITS_USD
2024-02-25 00:00:00+00:00,,,,0.0,69465,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,16637,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,6062,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,77660,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,204875,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,678338,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,127069,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,81904,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,57957,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,28237,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,24837,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,38998,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,23070,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,31174,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,30731,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,30600,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,25952,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,29806,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,17386,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,7793,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,12671,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,5917,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,8693,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,3491,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,3370,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,2117,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,6411,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,4224,0.0,0.0
