TIMESTAMP,AFRO_OPEN_PRICE_USD,AFRO_HIGH_PRICE_USD,AFRO_LOW_PRICE_USD,AFRO_CLOSE_PRICE_USD,AFRO_VOLUME_USD,AFRO_DIVIDENDS_USD,AFRO_STOCK_SPLITS_USD
2022-01-05 00:00:00+00:00,,,,0.0,25177,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,30795,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,29683,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,22525,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,17647,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,13060,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,16498,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,19952,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,56619,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,46450,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,19271,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,16357,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,14306,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,18457,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,23977,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,20505,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,16166,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,20466,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,14406,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,48640,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,55295,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,8408,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,4150,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,6002,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,6407,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,4640,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,3637,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,3529,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,4075,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,12697,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,15576,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,7970,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,15980,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,29947,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,21587,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,10254,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,12935,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,37402,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,32441,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,3731,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,2346,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,14310,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,16880,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,8813,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,5257,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,1915,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,4399,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,7425,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,6841,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,3467,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,4286,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,4130,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,1703,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,3461,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,4042,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,3728,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,3596,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,1830,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,2501,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,3342,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,1835,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,3098,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,4914,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,28550,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,36261,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,16415,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,6969,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,3646,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,2657,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,3788,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,5278,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,5637,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,3548,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,2939,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,4592,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,3948,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,3407,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,5664,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,6343,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,2776,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,1705,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,2750,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,5258,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,8693,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,6873,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,1855,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,3471,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,8592,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,17947,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,13713,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,3179,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,4013,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,2860,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,2068,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,2263,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,1775,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,4220,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,6988,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,6776,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,5761,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,2656,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,3138,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,2869,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,3260,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,3864,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,2745,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,10819,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,11092,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,5577,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,4078,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,5150,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,6386,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,2910,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,2071,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,1347,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,791,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,1607,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,3382,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2597,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,2503,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,4443,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,2965,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,2853,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,15328,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,21324,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,8469,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,832,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2672,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,2760,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,718,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,367,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,3542,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,3967,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1217,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,1356,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,807,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,763,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,623,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,417,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,397,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,1091,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,2023,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,1145,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,3404,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,3525,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,506,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,557,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,7027,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,6867,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,4717,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,6040,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,2470,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1454,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,2040,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,2673,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,4359,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,8615,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,12484,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,4814,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,4575,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,2440,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,3088,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,3266,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,285,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,2101,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,1983,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,677,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,729,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,3478,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,5182,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,1867,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,283,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,206,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,117,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,1393,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,424,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,2536,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,2729,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,618,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,220,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,148,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,623,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,673,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,293,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,930,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,2771,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,1601,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,5848,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,3647,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,231,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,131,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,176,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,2111,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,2192,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,237,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,4601,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,2493,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,1382,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,1117,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,3090,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,521,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,3019,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,320,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,595,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,1774,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,4592,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,3020,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,4817,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,589,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,455,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,303,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,227,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,188,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,3423,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,3691,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,318,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,368,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,220,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,346,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,118,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,355,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,141,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,204,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,408,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,328,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,2700,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,3285,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,2282,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,498,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,87,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,4104,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,501,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,182,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,158,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,249,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,592,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,1844,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,909,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,2919,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,180,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,442,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,2595,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,3496,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,446,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,1558,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,709,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,252,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,677,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,249,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,149,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,178,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,734,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,110,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,58,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,1999,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,312,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,582,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,794,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,185,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,785,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,292,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,241,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,1131,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,368,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,615,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,448,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,293,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,298,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,668,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,32,0.0,0.0
