TIMESTAMP,EEUR_OPEN_PRICE_USD,EEUR_HIGH_PRICE_USD,EEUR_LOW_PRICE_USD,EEUR_CLOSE_PRICE_USD,EEUR_VOLUME_USD,EEUR_DIVIDENDS_USD,EEUR_STOCK_SPLITS_USD
2021-12-13 00:00:00+00:00,1.0513019561767578,1.0527889728546143,1.0433100461959839,1.0433100461959839,677958,0.0,0.0
2021-12-14 00:00:00+00:00,1.0457079410552979,1.0624699592590332,1.003970980644226,1.033619999885559,369047,0.0,0.0
2021-12-15 00:00:00+00:00,1.0350079536437988,1.0800989866256714,0.9730799794197083,1.0426980257034302,257480,0.0,0.0
2021-12-16 00:00:00+00:00,1.041375994682312,1.0825459957122803,1.008991003036499,1.0118989944458008,235779,0.0,0.0
2021-12-17 00:00:00+00:00,1.0153080224990845,1.053380012512207,0.9963359832763672,1.0258500576019287,228735,0.0,0.0
2021-12-18 00:00:00+00:00,1.0222489833831787,1.0843329429626465,1.0097520351409912,1.0799859762191772,143503,0.0,0.0
2021-12-19 00:00:00+00:00,1.0818580389022827,1.0981019735336304,1.0283130407333374,1.0283130407333374,227513,0.0,0.0
2021-12-20 00:00:00+00:00,1.029175043106079,1.0826270580291748,1.0137419700622559,1.0738619565963745,414052,0.0,0.0
2021-12-21 00:00:00+00:00,1.0721139907836914,1.088670015335083,1.066478967666626,1.0776690244674683,561154,0.0,0.0
2021-12-22 00:00:00+00:00,1.0781970024108887,1.1135629415512085,1.042227029800415,1.0594799518585205,1001125,0.0,0.0
2021-12-23 00:00:00+00:00,1.059448003768921,1.106793999671936,1.0458329916000366,1.0786230564117432,904518,0.0,0.0
2021-12-24 00:00:00+00:00,1.0769619941711426,1.093485951423645,1.0606820583343506,1.084225058555603,1000687,0.0,0.0
2021-12-25 00:00:00+00:00,1.082226037979126,1.0973470211029053,1.0649199485778809,1.0817689895629883,557324,0.0,0.0
2021-12-26 00:00:00+00:00,1.0825200080871582,1.1083250045776367,1.0625089406967163,1.0842770338058472,998151,0.0,0.0
2021-12-27 00:00:00+00:00,1.086717963218689,1.1033929586410522,1.0612410306930542,1.0815349817276,1018040,0.0,0.0
2021-12-28 00:00:00+00:00,1.0783220529556274,1.0934540033340454,1.052381992340088,1.0733580589294434,889777,0.0,0.0
2021-12-29 00:00:00+00:00,1.0711100101470947,1.1025689840316772,1.0583709478378296,1.0975539684295654,1045405,0.0,0.0
2021-12-30 00:00:00+00:00,1.093108057975769,1.1099079847335815,1.0533729791641235,1.0839660167694092,1362040,0.0,0.0
2021-12-31 00:00:00+00:00,1.0819859504699707,1.1007670164108276,1.0610239505767822,1.083569049835205,1470912,0.0,0.0
2022-01-01 00:00:00+00:00,1.083569049835205,1.1129570007324219,1.070261001586914,1.0888370275497437,1261778,0.0,0.0
2022-01-02 00:00:00+00:00,1.0885169506072998,1.1005840301513672,1.0632630586624146,1.0861170291900635,1069907,0.0,0.0
2022-01-03 00:00:00+00:00,1.0859630107879639,1.1089379787445068,1.0642800331115723,1.082157015800476,1295487,0.0,0.0
2022-01-04 00:00:00+00:00,1.0817760229110718,1.165060043334961,1.0607939958572388,1.0716949701309204,2104858,0.0,0.0
2022-01-05 00:00:00+00:00,1.0725120306015015,1.1193900108337402,1.005944013595581,1.0718289613723755,1790886,0.0,0.0
