TIMESTAMP,DOGEGF_OPEN_PRICE_USD,DOGEGF_HIGH_PRICE_USD,DOGEGF_LOW_PRICE_USD,DOGEGF_CLOSE_PRICE_USD,DOGEGF_VOLUME_USD,DOGEGF_DIVIDENDS_USD,DOGEGF_STOCK_SPLITS_USD
2021-11-06 00:00:00+00:00,,,,0.0,659135,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,1140472,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,717559,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,435210,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,344369,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,104963,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,488557,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,343415,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,261576,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,786466,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,325535,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,747732,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,368656,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,567686,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,981004,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,537205,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,611011,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,152960,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,141051,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,87072,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,517580,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,107686,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,84917,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,358772,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,489167,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,726086,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,173385,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,501530,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,621476,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,291858,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,656610,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,231322,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,161928,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,260031,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,347542,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,122952,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,398820,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,529557,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,190464,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,579131,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,542832,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,181460,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,112217,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,87246,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,236620,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,241136,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,364125,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,116288,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,96632,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,159762,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,88094,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,193721,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,306096,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,131868,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,216500,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,399306,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,76341,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,390278,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,218917,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,290722,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,169657,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,119370,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,47543,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,36342,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,26702,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,987772,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,146281,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,110269,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,185320,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,30614,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,62709,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,11050,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,104660,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,73049,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,62432,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,71988,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,123097,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,104980,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,77968,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,41433,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,48870,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,64553,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,58203,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,68516,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,59996,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,462828,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,37411,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,18387,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,110200,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,36333,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,22184,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,85546,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,179389,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,422840,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,3740740,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,440899,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,907782,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,1451865,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,659300,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,70023,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,585214,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,237288,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,150567,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,247005,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,123663,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,59042,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,254708,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,186956,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,106455,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,85884,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,139168,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,55578,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,44309,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,121988,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,147792,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,309891,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,31515,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,37233,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,88259,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,31339,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,52559,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,72153,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,73687,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,130926,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,115337,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,340275,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,78081,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,153171,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,47196,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,19076,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,32733,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,64744,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,27531,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,41925,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,19551,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,85385,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,77735,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,56470,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,122959,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,112614,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,70365,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,112931,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,128883,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,75557,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,127002,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,1505025,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,80246,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,31409,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,59523,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,37831,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,39366,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,49500,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,17257,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,25609,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,19220,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,23925,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,31943,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,72448,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,35925,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,12439,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,149119,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,23306,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,3563,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,63449,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,12892,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,80197,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,27519,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,6488,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,4993,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,293759,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,9530,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,12936,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,22714,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,30823,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,21151,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,26739,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,197656,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,59699,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,4572,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,22651,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,9179,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,85541,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,7300,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,20470,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,18865,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,30270,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,50222,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,62637,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,19977,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,2589,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,16206,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,10052,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,146587,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,16650,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,38990,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,16509,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,18390,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,7789,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,7275,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,29844,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,7646,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,7224,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,18770,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,7860,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,2758,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,38772,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,3720,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,6289,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,4242,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,3134,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,324,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,1526,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,6700,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,802,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,10122,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,9744,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1822,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,4813,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,758,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,148,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,28172,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,1304,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,4148,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,174,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,15215,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,25467,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,24129,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,6490,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,18102,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,18284,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,13052,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1667,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,1797,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,18570,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,36224,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,4973,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,6138,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,21529,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,15536,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,7088,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,5597,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,17946,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,3696,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,12406,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,5081,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,21790,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,10861,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,28571,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,4672,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,2632,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,5617,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,7185,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,15336,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,71517,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,37014,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,17197,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,38653,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,21836,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,64433,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,23132,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,7475,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,10800,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,11108,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,20310,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,13243,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,43577,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,23250,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,11104,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,7641,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,28452,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,14514,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,19658,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,14912,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,2264,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,3585,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,11583,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,6170,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,6894,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,8569,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,4845,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,5093,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,6326,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,14774,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,23139,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,8937,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,18657,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,5412,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,11037,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,15972,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,4619,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,10161,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,44536,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,8417,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,8967,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,42277,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,19893,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,5362,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,6116,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,3511,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,2550,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,5608,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,5313,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,97,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,22522,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,17490,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,6775,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,22195,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,8909,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,4727,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,3813,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,4100,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,5517,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,27807,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,3167,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,1871,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,8992,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,4629,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,17387,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,14598,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,6114,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,18071,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,14112,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,24442,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,5070,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,5495,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,6013,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,69481,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,29867,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,10398,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,10548,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,5161,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,3362,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,3333,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,1813,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,8963,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,7139,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,1564,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,19035,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,1678,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,14626,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,5727,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,6086,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,10915,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,16834,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,19165,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,19341,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,7327,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,34364,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,179451,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,35966,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,5001,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,5540,0.0,0.0
