TIMESTAMP,DRAGONKING_OPEN_PRICE_USD,DRAGONKING_HIGH_PRICE_USD,DRAGONKING_LOW_PRICE_USD,DRAGONKING_CLOSE_PRICE_USD,DRAGONKING_VOLUME_USD,DRAGONKING_DIVIDENDS_USD,DRAGONKING_STOCK_SPLITS_USD
2023-07-05 00:00:00+00:00,,,,0.0,27591,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,13547,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,21959,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,56954,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,309267,0.0,0.0
2023-07-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,226766,0.0,0.0
2023-07-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,151866,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,191403,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,68119,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,80274,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,69606,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,100097,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,67285,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,44536,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,25854,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,32810,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,72319,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,39566,0.0,0.0
2023-07-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,135584,0.0,0.0
2023-07-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,72638,0.0,0.0
2023-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,66578,0.0,0.0
2023-07-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44303,0.0,0.0
2023-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,62632,0.0,0.0
2023-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33816,0.0,0.0
2023-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,54840,0.0,0.0
2023-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41321,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,67273,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,42870,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,57342,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,53652,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,29057,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,58570,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,17669,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,21841,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,7734,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,12180,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,158874,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,52814,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,28404,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,56446,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,15054,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,17792,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,27543,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,20639,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,14991,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,46413,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,43649,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,46035,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,22430,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,7013,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,12800,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,9511,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,5880,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,11778,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,13590,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,10332,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,5059,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,15376,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,15367,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,13854,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,55249,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,20370,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,22796,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,19689,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,25354,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,19575,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,20366,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,14637,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,8415,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,7488,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,4930,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,15701,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,16180,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,25976,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,11118,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,9672,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,89983,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,54681,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,34420,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,123763,0.0,0.0
2023-09-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,74261,0.0,0.0
2023-09-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,121013,0.0,0.0
2023-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,47823,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,29395,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,24241,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,42217,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,33896,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,47502,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,11009,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,26497,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,218998,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,61491,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,72465,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,14790,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,23688,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,10486,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,10342,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,8601,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,21808,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,7902,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,9037,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,24856,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,8033,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,19706,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,27752,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,16798,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,8446,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,18620,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,16202,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,8233,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,9722,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,16080,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,10773,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,20356,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,8400,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,5107,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,6002,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,16893,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,25732,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,18660,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,17268,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,18620,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,21610,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,26070,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,13923,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,14286,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,8306,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,72138,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,14810,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,77587,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,65195,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,63232,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,13274,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,6693,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,12486,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,6122,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,4284,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,23372,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,6872,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,2214,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,2168,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,2804,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,1316,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,5650,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,1678,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,3822,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,3680,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,2465,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,4763,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,3725,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,6423,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1783,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,609,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,1132,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,1851,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,2174,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,2062,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,1572,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,6048,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,4058,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,4477,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,2720,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,1158,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,667,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,1628,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,691,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,2170,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,9266,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,89651,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,68873,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,15154,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,8857,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,12047,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,5101,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,1755,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,4252,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,100786,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,81190,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,56788,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,22312,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,10700,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,36882,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,17063,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,6723,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,5312,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,6312,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,15283,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,5742,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,10438,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,10145,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,8270,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,10405,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,9044,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,4672,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,3387,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,47708,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,10067,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,2424,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,3133,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,9951,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,5250,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,4787,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,7725,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,2578,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,7280,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,4828,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,3236,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,4467,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,938,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,3179,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,7025,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,5403,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,7830,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,20726,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,3654,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,2473,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,973,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,1249,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,1678,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,3468,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,1374,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,2145,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,706,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,2214,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,1165,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,1198,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,702,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,662,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,613,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,876,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,552,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,391,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1635,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,1145,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,1737,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,1532,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,2801,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,1275,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1391,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,603,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1481,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,724,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,923,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,808,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,364,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,532,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,287,0.0,0.0
