TIMESTAMP,ZIG_OPEN_PRICE_USD,ZIG_HIGH_PRICE_USD,ZIG_LOW_PRICE_USD,ZIG_CLOSE_PRICE_USD,ZIG_VOLUME_USD,ZIG_DIVIDENDS_USD,ZIG_STOCK_SPLITS_USD
2021-04-16 00:00:00+00:00,0.09438200294971466,0.108085997402668,0.07476100325584412,0.09069199860095978,5524672,0.0,0.0
2021-04-17 00:00:00+00:00,0.0906829982995987,0.12733200192451477,0.0906829982995987,0.12127000093460083,3128796,0.0,0.0
2021-04-18 00:00:00+00:00,0.12123899906873703,0.1213340014219284,0.08677799999713898,0.10453599691390991,2278493,0.0,0.0
2021-04-19 00:00:00+00:00,0.10458000004291534,0.11948200315237045,0.09573700278997421,0.0982929989695549,1546813,0.0,0.0
2021-04-20 00:00:00+00:00,0.09831400215625763,0.0987050011754036,0.0865980014204979,0.08846499770879745,1269675,0.0,0.0
2021-04-21 00:00:00+00:00,0.08852200210094452,0.10709899663925171,0.08797000348567963,0.10201100260019302,1424198,0.0,0.0
2021-04-22 00:00:00+00:00,0.10206200182437897,0.11069100350141525,0.09182199835777283,0.10226999968290329,1355466,0.0,0.0
2021-04-23 00:00:00+00:00,0.10219799727201462,0.10262499749660492,0.0872659981250763,0.0958549976348877,1325041,0.0,0.0
2021-04-24 00:00:00+00:00,0.09580600261688232,0.09682799875736237,0.08525200188159943,0.08613699674606323,945392,0.0,0.0
2021-04-25 00:00:00+00:00,0.08607300370931625,0.09200700372457504,0.08378800004720688,0.09199699759483337,1118157,0.0,0.0
2021-04-26 00:00:00+00:00,0.09207099676132202,0.09620799869298935,0.07964000105857849,0.08550500124692917,1333827,0.0,0.0
2021-04-27 00:00:00+00:00,0.08547300100326538,0.08718500286340714,0.08162099868059158,0.08367399871349335,828090,0.0,0.0
2021-04-28 00:00:00+00:00,0.08370199799537659,0.09002500027418137,0.08218500018119812,0.08829300105571747,1022352,0.0,0.0
2021-04-29 00:00:00+00:00,0.08831299841403961,0.08841700106859207,0.07064999639987946,0.07657700031995773,1204290,0.0,0.0
2021-04-30 00:00:00+00:00,0.0765639990568161,0.12855300307273865,0.07518000155687332,0.10129000246524811,2714807,0.0,0.0
2021-05-01 00:00:00+00:00,0.10129299759864807,0.10402499884366989,0.0922589972615242,0.09942899644374847,921585,0.0,0.0
2021-05-02 00:00:00+00:00,0.0994030013680458,0.09960100054740906,0.0920879989862442,0.09386499971151352,818470,0.0,0.0
