TIMESTAMP,USDCZ_OPEN_PRICE_USD,USDCZ_HIGH_PRICE_USD,USDCZ_LOW_PRICE_USD,USDCZ_CLOSE_PRICE_USD,USDCZ_VOLUME_USD,USDCZ_DIVIDENDS_USD,USDCZ_STOCK_SPLITS_USD
2024-05-02 00:00:00+00:00,0.999858021736145,1.000596046447754,0.999767005443573,1.0002729892730713,11775,0.0,0.0
2024-05-03 00:00:00+00:00,1.0002729892730713,1.000370979309082,0.9997770190238953,0.9997770190238953,14,0.0,0.0
2024-05-04 00:00:00+00:00,0.9997770190238953,1.0001460313796997,0.9997770190238953,1.0001460313796997,0,0.0,0.0
2024-05-05 00:00:00+00:00,1.0001460313796997,1.0012240409851074,1.0000519752502441,1.000365972518921,11771,0.0,0.0
2024-05-06 00:00:00+00:00,1.000365972518921,1.000599980354309,1.000025987625122,1.0001360177993774,1972,0.0,0.0
2024-05-07 00:00:00+00:00,1.0001360177993774,1.0005300045013428,1.0001360177993774,1.0005300045013428,3974,0.0,0.0
2024-05-08 00:00:00+00:00,0.9999750256538391,1.0007070302963257,0.9997529983520508,1.0006200075149536,2058,0.0,0.0
2024-05-09 00:00:00+00:00,1.0006200075149536,1.0006200075149536,0.9999619722366333,1.0002199411392212,1216,0.0,0.0
2024-05-10 00:00:00+00:00,1.0002199411392212,1.0002199411392212,0.9971439838409424,0.9979109764099121,326,0.0,0.0
2024-05-11 00:00:00+00:00,0.9979109764099121,0.9979109764099121,0.9967679977416992,0.9967679977416992,719,0.0,0.0
2024-05-12 00:00:00+00:00,0.9967679977416992,0.9995399713516235,0.9964600205421448,0.9995399713516235,1705,0.0,0.0
2024-05-13 00:00:00+00:00,0.9995399713516235,1.0000879764556885,0.9995399713516235,1.0000879764556885,417,0.0,0.0
2024-05-14 00:00:00+00:00,1.0000879764556885,1.0000879764556885,0.9994379878044128,0.9994549751281738,899,0.0,0.0
2024-05-15 00:00:00+00:00,0.9994549751281738,1.0004379749298096,0.99931800365448,1.000372052192688,791,0.0,0.0
2024-05-16 00:00:00+00:00,1.000372052192688,1.000372052192688,0.9998199939727783,0.9999979734420776,368,0.0,0.0
2024-05-17 00:00:00+00:00,0.9999979734420776,0.9999979734420776,0.9996140003204346,0.9999200105667114,240,0.0,0.0
2024-05-18 00:00:00+00:00,0.9999200105667114,0.9999200105667114,0.9999200105667114,0.9999200105667114,0,0.0,0.0
2024-05-19 00:00:00+00:00,0.9999200105667114,0.9999200105667114,0.9996870160102844,0.9996870160102844,121,0.0,0.0
2024-05-20 00:00:00+00:00,0.9996870160102844,1.0002460479736328,0.9995459914207458,1.0002429485321045,1373,0.0,0.0
2024-05-21 00:00:00+00:00,1.0002429485321045,1.0004429817199707,1.0001740455627441,1.0004429817199707,257,0.0,0.0
