TIMESTAMP,CRYO_OPEN_PRICE_USD,CRYO_HIGH_PRICE_USD,CRYO_LOW_PRICE_USD,CRYO_CLOSE_PRICE_USD,CRYO_VOLUME_USD,CRYO_DIVIDENDS_USD,CRYO_STOCK_SPLITS_USD
2024-04-29 00:00:00+00:00,1.0243229866027832,1.0729140043258667,1.0010440349578857,1.0728280544281006,22113,0.0,0.0
2024-04-30 00:00:00+00:00,1.0728280544281006,1.1104470491409302,1.0274269580841064,1.0274269580841064,4398,0.0,0.0
2024-05-01 00:00:00+00:00,1.0274269580841064,1.0274269580841064,0.957069993019104,0.9652559757232666,2481,0.0,0.0
2024-05-02 00:00:00+00:00,0.9652559757232666,0.9652559757232666,0.9431650042533875,0.9512810111045837,14074,0.0,0.0
2024-05-03 00:00:00+00:00,0.9512810111045837,0.9661489725112915,0.9480640292167664,0.9618210196495056,1011,0.0,0.0
2024-05-04 00:00:00+00:00,0.9618210196495056,1.004309058189392,0.9618210196495056,1.002558946609497,1699,0.0,0.0
2024-05-05 00:00:00+00:00,0.9211480021476746,0.9376090168952942,0.9211140275001526,0.9376019835472107,25358,0.0,0.0
2024-05-06 00:00:00+00:00,0.9396290183067322,0.9522839784622192,0.9133689999580383,0.9133689999580383,212,0.0,0.0
2024-05-07 00:00:00+00:00,0.9133689999580383,0.9372100234031677,0.9133689999580383,0.9372100234031677,5591,0.0,0.0
2024-05-08 00:00:00+00:00,0.9046840071678162,0.9046840071678162,0.8892279863357544,0.8910329937934875,7340,0.0,0.0
2024-05-09 00:00:00+00:00,0.8910329937934875,0.9551969766616821,0.8910329937934875,0.941107988357544,15194,0.0,0.0
2024-05-10 00:00:00+00:00,0.941107988357544,0.9422760009765625,0.925911009311676,0.925911009311676,732,0.0,0.0
2024-05-11 00:00:00+00:00,0.925911009311676,0.936909019947052,0.925911009311676,0.936909019947052,0,0.0,0.0
2024-05-12 00:00:00+00:00,0.936909019947052,0.936909019947052,0.936909019947052,0.936909019947052,0,0.0,0.0
2024-05-13 00:00:00+00:00,0.936909019947052,0.9437090158462524,0.8647869825363159,0.8827919960021973,13957,0.0,0.0
2024-05-14 00:00:00+00:00,0.8827919960021973,0.8876090049743652,0.8751389980316162,0.8779249787330627,4383,0.0,0.0
2024-05-15 00:00:00+00:00,0.8779249787330627,0.9231110215187073,0.8752539753913879,0.9221150279045105,4683,0.0,0.0
