TIMESTAMP,MEWC_OPEN_PRICE_USD,MEWC_HIGH_PRICE_USD,MEWC_LOW_PRICE_USD,MEWC_CLOSE_PRICE_USD,MEWC_VOLUME_USD,MEWC_DIVIDENDS_USD,MEWC_STOCK_SPLITS_USD
2022-10-17 00:00:00+00:00,0.0009280000231228769,0.0009410000056959689,0.0008619999862276018,0.0009180000051856041,9410,0.0,0.0
2022-10-18 00:00:00+00:00,0.0009180000051856041,0.0009289999725297093,0.0008149999775923789,0.0008370000286959112,4613,0.0,0.0
2022-10-19 00:00:00+00:00,0.0008379999781027436,0.0008769999840296805,0.0007810000097379088,0.0008079999824985862,4599,0.0,0.0
2022-10-20 00:00:00+00:00,0.0008079999824985862,0.0008290000259876251,0.0007179999956861138,0.0007740000146441162,4118,0.0,0.0
2022-10-21 00:00:00+00:00,0.0007740000146441162,0.0008299999753944576,0.000661000027321279,0.0006880000000819564,2940,0.0,0.0
2022-10-22 00:00:00+00:00,0.0006880000000819564,0.0007169999880716205,0.0006249999860301614,0.000653000024612993,3718,0.0,0.0
2022-10-23 00:00:00+00:00,0.000653000024612993,0.0007389999809674919,0.0005939999828115106,0.0006600000197067857,2673,0.0,0.0
2022-10-24 00:00:00+00:00,0.0006600000197067857,0.0006769999745301902,0.0004990000161342323,0.0005639999872073531,3166,0.0,0.0
2022-10-25 00:00:00+00:00,0.0005639999872073531,0.0006099999882280827,0.0005210000090301037,0.0005579999997280538,5098,0.0,0.0
2022-10-26 00:00:00+00:00,0.0005579999997280538,0.0006000000284984708,0.0004769999941345304,0.0006000000284984708,2545,0.0,0.0
2022-10-27 00:00:00+00:00,0.0006000000284984708,0.0006019999855197966,0.0004419999895617366,0.0004939999780617654,2966,0.0,0.0
2022-10-28 00:00:00+00:00,0.0004939999780617654,0.0005200000014156103,0.0003969999961555004,0.0005130000063218176,5405,0.0,0.0
2022-10-29 00:00:00+00:00,0.0005130000063218176,0.000623999978415668,0.0004720000142697245,0.0004990000161342323,4983,0.0,0.0
2022-10-30 00:00:00+00:00,0.0004990000161342323,0.000506000011228025,0.00047500000800937414,0.0004769999941345304,4078,0.0,0.0
