TIMESTAMP,VOW_OPEN_PRICE_USD,VOW_HIGH_PRICE_USD,VOW_LOW_PRICE_USD,VOW_CLOSE_PRICE_USD,VOW_VOLUME_USD,VOW_DIVIDENDS_USD,VOW_STOCK_SPLITS_USD
2021-09-06 00:00:00+00:00,0.14906199276447296,0.14907899498939514,0.14906199276447296,0.14907899498939514,1577,0.0,0.0
2021-09-07 00:00:00+00:00,0.1490360051393509,0.16435599327087402,0.14861899614334106,0.15634000301361084,75628,0.0,0.0
2021-09-08 00:00:00+00:00,0.15632399916648865,0.1591150015592575,0.15478800237178802,0.15909600257873535,71713,0.0,0.0
2021-09-09 00:00:00+00:00,0.15908299386501312,0.1626559942960739,0.1560550034046173,0.16092899441719055,77550,0.0,0.0
2021-09-10 00:00:00+00:00,0.16092799603939056,0.16473199427127838,0.16019700467586517,0.16467200219631195,94469,0.0,0.0
2021-09-11 00:00:00+00:00,0.16468200087547302,0.16972200572490692,0.16315099596977234,0.16644099354743958,115816,0.0,0.0
2021-09-12 00:00:00+00:00,0.16642799973487854,0.16947700083255768,0.16609199345111847,0.1682240068912506,99837,0.0,0.0
2021-09-13 00:00:00+00:00,0.16823500394821167,0.16917499899864197,0.14965200424194336,0.15487100183963776,121588,0.0,0.0
2021-09-14 00:00:00+00:00,0.15485399961471558,0.16501499712467194,0.1541540026664734,0.16423900425434113,113450,0.0,0.0
2021-09-15 00:00:00+00:00,0.16422699391841888,0.1692270040512085,0.16381099820137024,0.1691499948501587,107325,0.0,0.0
2021-09-16 00:00:00+00:00,0.169172003865242,0.18775899708271027,0.16914400458335876,0.18750900030136108,127434,0.0,0.0
2021-09-17 00:00:00+00:00,0.18752899765968323,0.21776700019836426,0.1547349989414215,0.17447000741958618,150127,0.0,0.0
2021-09-18 00:00:00+00:00,0.17448100447654724,0.17845900356769562,0.1630380004644394,0.16733300685882568,119389,0.0,0.0
2021-09-19 00:00:00+00:00,0.16732899844646454,0.1805489957332611,0.16632099449634552,0.16810600459575653,117223,0.0,0.0
2021-09-20 00:00:00+00:00,0.1681250035762787,0.17108500003814697,0.1679060012102127,0.1709890067577362,117425,0.0,0.0
2021-09-21 00:00:00+00:00,0.17096400260925293,0.17313699424266815,0.1497569978237152,0.17300599813461304,117125,0.0,0.0
2021-09-22 00:00:00+00:00,0.1730010062456131,0.17802800238132477,0.16670599579811096,0.17691099643707275,120585,0.0,0.0
2021-09-23 00:00:00+00:00,0.1769150048494339,0.17987200617790222,0.17587600648403168,0.17961199581623077,119045,0.0,0.0
2021-09-24 00:00:00+00:00,0.17960500717163086,0.2035209983587265,0.17872999608516693,0.20180200040340424,129417,0.0,0.0
2021-09-25 00:00:00+00:00,0.20179800689220428,0.20666199922561646,0.2012840062379837,0.20635700225830078,143152,0.0,0.0
2021-09-26 00:00:00+00:00,0.20635800063610077,0.2209330052137375,0.20635800063610077,0.2187490016222,131985,0.0,0.0
2021-09-27 00:00:00+00:00,0.21873800456523895,0.27581700682640076,0.21857599914073944,0.26307499408721924,176263,0.0,0.0
2021-09-28 00:00:00+00:00,0.26307499408721924,0.26340198516845703,0.25244200229644775,0.2591730058193207,171491,0.0,0.0
