TIMESTAMP,PTX19210_OPEN_PRICE_USD,PTX19210_HIGH_PRICE_USD,PTX19210_LOW_PRICE_USD,PTX19210_CLOSE_PRICE_USD,PTX19210_VOLUME_USD,PTX19210_DIVIDENDS_USD,PTX19210_STOCK_SPLITS_USD
2022-03-31 00:00:00+00:00,0.12983499467372894,0.1344510018825531,0.12712900340557098,0.13043999671936035,87062,0.0,0.0
2022-04-01 00:00:00+00:00,0.13043999671936035,0.13895399868488312,0.13013100624084473,0.13684900104999542,90615,0.0,0.0
2022-04-02 00:00:00+00:00,0.1368509978055954,0.13686500489711761,0.13004499673843384,0.13374599814414978,86812,0.0,0.0
2022-04-03 00:00:00+00:00,0.13374699652194977,0.14026199281215668,0.1250389963388443,0.12673500180244446,83933,0.0,0.0
2022-04-04 00:00:00+00:00,0.12673500180244446,0.13683800399303436,0.11282999813556671,0.12172800302505493,82702,0.0,0.0
2022-04-05 00:00:00+00:00,0.12172699719667435,0.1370290070772171,0.11822299659252167,0.1292250007390976,87223,0.0,0.0
2022-04-06 00:00:00+00:00,0.12922599911689758,0.12974199652671814,0.12041699886322021,0.1213190034031868,79613,0.0,0.0
2022-04-07 00:00:00+00:00,0.12131799757480621,0.12155099958181381,0.11711200326681137,0.11943099647760391,80436,0.0,0.0
2022-04-08 00:00:00+00:00,0.11943099647760391,0.12064699828624725,0.11522199958562851,0.11703400313854218,18134,0.0,0.0
2022-04-09 00:00:00+00:00,0.11703299731016159,0.12063200026750565,0.11502700299024582,0.1199449971318245,65834,0.0,0.0
2022-04-10 00:00:00+00:00,0.11994200199842453,0.12036599963903427,0.116348996758461,0.11703400313854218,76281,0.0,0.0
2022-04-11 00:00:00+00:00,0.11703500151634216,0.12204299867153168,0.10352300107479095,0.11754100024700165,82539,0.0,0.0
2022-04-12 00:00:00+00:00,0.11754100024700165,0.11904799938201904,0.1082260012626648,0.11765100061893463,81732,0.0,0.0
2022-04-13 00:00:00+00:00,0.11765199899673462,0.11952999979257584,0.10412199795246124,0.11533199995756149,82830,0.0,0.0
2022-04-14 00:00:00+00:00,0.11533199995756149,0.1190280020236969,0.11372300237417221,0.11611499637365341,79062,0.0,0.0
2022-04-15 00:00:00+00:00,0.11611399799585342,0.1163330003619194,0.1068200021982193,0.1083260029554367,71852,0.0,0.0
2022-04-16 00:00:00+00:00,0.1083260029554367,0.11553099751472473,0.10772500187158585,0.11073300242424011,70599,0.0,0.0
2022-04-17 00:00:00+00:00,0.11073199659585953,0.11083000153303146,0.1070299968123436,0.10803399980068207,71600,0.0,0.0
2022-04-18 00:00:00+00:00,0.10803499817848206,0.11233200132846832,0.10002700239419937,0.1096239984035492,71751,0.0,0.0
2022-04-19 00:00:00+00:00,0.1096230000257492,0.109825000166893,0.09521900117397308,0.10143499821424484,67572,0.0,0.0
2022-04-20 00:00:00+00:00,0.10143599659204483,0.10622700303792953,0.1008249968290329,0.10332100093364716,67267,0.0,0.0
2022-04-21 00:00:00+00:00,0.10332100093364716,0.11303199827671051,0.10191799700260162,0.10921700298786163,80274,0.0,0.0
2022-04-22 00:00:00+00:00,0.10921599715948105,0.11222799867391586,0.10592000186443329,0.10972599685192108,75898,0.0,0.0
2022-04-23 00:00:00+00:00,0.1097240000963211,0.1298370063304901,0.10961499810218811,0.12842899560928345,90332,0.0,0.0
2022-04-24 00:00:00+00:00,0.12842799723148346,0.12903200089931488,0.109825000166893,0.12474299967288971,86524,0.0,0.0
2022-04-25 00:00:00+00:00,0.12474299967288971,0.12884299457073212,0.1138250008225441,0.12401799857616425,87146,0.0,0.0
2022-04-26 00:00:00+00:00,0.12401600182056427,0.12991200387477875,0.11980800330638885,0.12390899658203125,91106,0.0,0.0
2022-04-27 00:00:00+00:00,0.12390699982643127,0.14663100242614746,0.12001699954271317,0.1277189999818802,93094,0.0,0.0
2022-04-28 00:00:00+00:00,0.12771999835968018,0.1401199996471405,0.12201499938964844,0.12652400135993958,78851,0.0,0.0
2022-04-29 00:00:00+00:00,0.12652499973773956,0.13390900194644928,0.12490399926900864,0.13250300288200378,74888,0.0,0.0
2022-04-30 00:00:00+00:00,0.13249999284744263,0.13762199878692627,0.1324079930782318,0.13722099363803864,70327,0.0,0.0
2022-05-01 00:00:00+00:00,0.13722099363803864,0.13753899931907654,0.13691399991512299,0.13691499829292297,69373,0.0,0.0
2022-05-02 00:00:00+00:00,0.13691399991512299,0.13693900406360626,0.13039299845695496,0.13039399683475494,74423,0.0,0.0
2022-05-03 00:00:00+00:00,0.13039399683475494,0.13040800392627716,0.1175990030169487,0.12940600514411926,77210,0.0,0.0
2022-05-04 00:00:00+00:00,0.1294029951095581,0.1297149956226349,0.12770800292491913,0.12970499694347382,73629,0.0,0.0
2022-05-05 00:00:00+00:00,0.12970499694347382,0.12982000410556793,0.12760399281978607,0.12849900126457214,87690,0.0,0.0
2022-05-06 00:00:00+00:00,0.12849900126457214,0.12869100272655487,0.12560099363327026,0.1271979957818985,73804,0.0,0.0
