TIMESTAMP,ZEX_OPEN_PRICE_USD,ZEX_HIGH_PRICE_USD,ZEX_LOW_PRICE_USD,ZEX_CLOSE_PRICE_USD,ZEX_VOLUME_USD,ZEX_DIVIDENDS_USD,ZEX_STOCK_SPLITS_USD
2024-07-01 00:00:00+00:00,0.11687599867582321,0.11959200352430344,0.11250100284814835,0.11434199661016464,10609330,0.0,0.0
2024-07-02 00:00:00+00:00,0.11434199661016464,0.1189740002155304,0.08962000161409378,0.0911640003323555,13800661,0.0,0.0
2024-07-03 00:00:00+00:00,0.0911640003323555,0.0917000025510788,0.06724099814891815,0.06763900071382523,17015195,0.0,0.0
2024-07-04 00:00:00+00:00,0.06763999909162521,0.08184400200843811,0.05626799911260605,0.07263600081205368,19336145,0.0,0.0
2024-07-05 00:00:00+00:00,0.07265999913215637,0.07682599872350693,0.058462001383304596,0.06647200137376785,15513265,0.0,0.0
2024-07-06 00:00:00+00:00,0.06646999716758728,0.0730770006775856,0.06621100008487701,0.07301100343465805,8781393,0.0,0.0
2024-07-07 00:00:00+00:00,0.07301100343465805,0.1005840003490448,0.0675949975848198,0.06892599910497665,25707158,0.0,0.0
2024-07-08 00:00:00+00:00,0.06902900338172913,0.08015400171279907,0.06750500202178955,0.07415899634361267,39588461,0.0,0.0
2024-07-09 00:00:00+00:00,0.07416100054979324,0.07416100054979324,0.06804399937391281,0.07130499929189682,21261069,0.0,0.0
2024-07-10 00:00:00+00:00,0.07132499665021896,0.09916199743747711,0.06878799945116043,0.07397499680519104,46099176,0.0,0.0
2024-07-11 00:00:00+00:00,0.07397600263357162,0.08083800226449966,0.06499499827623367,0.0677649974822998,18287681,0.0,0.0
2024-07-12 00:00:00+00:00,0.06776099652051926,0.06879699975252151,0.06282400339841843,0.06380199640989304,3258042,0.0,0.0
2024-07-13 00:00:00+00:00,0.06380400061607361,0.06496100127696991,0.05737299844622612,0.05739299952983856,2068865,0.0,0.0
2024-07-14 00:00:00+00:00,0.0573979988694191,0.06272400170564651,0.054457999765872955,0.05786700174212456,2077970,0.0,0.0
2024-07-15 00:00:00+00:00,0.05786700174212456,0.06331399828195572,0.05542999878525734,0.059036001563072205,2164400,0.0,0.0
2024-07-16 00:00:00+00:00,0.05903499945998192,0.061896998435258865,0.05617599934339523,0.05892999842762947,1516682,0.0,0.0
2024-07-17 00:00:00+00:00,0.059018999338150024,0.059675998985767365,0.05358999967575073,0.05394800007343292,1569886,0.0,0.0
2024-07-18 00:00:00+00:00,0.053950998932123184,0.05407999828457832,0.04824500158429146,0.04837200045585632,1369342,0.0,0.0
2024-07-19 00:00:00+00:00,0.04837200045585632,0.04951699823141098,0.04392100125551224,0.04735900089144707,1312656,0.0,0.0
2024-07-20 00:00:00+00:00,0.04735900089144707,0.048739999532699585,0.04532400146126747,0.04637200012803078,1206445,0.0,0.0
2024-07-21 00:00:00+00:00,0.04637200012803078,0.04728199914097786,0.04494500160217285,0.046865999698638916,1052337,0.0,0.0
2024-07-22 00:00:00+00:00,0.04691300168633461,0.04704999923706055,0.04485800117254257,0.04598800092935562,968531,0.0,0.0
2024-07-23 00:00:00+00:00,0.04598800092935562,0.04598800092935562,0.04104999825358391,0.041269998997449875,1026953,0.0,0.0
2024-07-24 00:00:00+00:00,0.04126900061964989,0.042027998715639114,0.03944399952888489,0.041492998600006104,1046917,0.0,0.0
2024-07-25 00:00:00+00:00,0.041492998600006104,0.041492998600006104,0.03624900057911873,0.036570001393556595,968134,0.0,0.0
2024-07-26 00:00:00+00:00,0.036570001393556595,0.043859001249074936,0.034967001527547836,0.04225099831819534,1438922,0.0,0.0
2024-07-27 00:00:00+00:00,0.04225099831819534,0.049720000475645065,0.042169999331235886,0.04503700137138367,1726107,0.0,0.0
2024-07-28 00:00:00+00:00,0.04503700137138367,0.04858899861574173,0.0404059998691082,0.0404059998691082,1314875,0.0,0.0
2024-07-29 00:00:00+00:00,0.0404059998691082,0.04232100024819374,0.03690600022673607,0.03743999823927879,1403195,0.0,0.0
2024-07-30 00:00:00+00:00,0.03743999823927879,0.03876100108027458,0.036538999527692795,0.0371210016310215,1070814,0.0,0.0
2024-07-31 00:00:00+00:00,0.0371210016310215,0.03811199963092804,0.0354899987578392,0.03549300134181976,952310,0.0,0.0
2024-08-01 00:00:00+00:00,0.03549300134181976,0.05200200155377388,0.03028300032019615,0.04172699898481369,3097812,0.0,0.0
2024-08-02 00:00:00+00:00,0.03962500020861626,0.04179299995303154,0.03435000032186508,0.03675299882888794,1285011,0.0,0.0
2024-08-03 00:00:00+00:00,0.03675200045108795,0.03999000042676926,0.030535999685525894,0.03116700053215027,1114908,0.0,0.0
2024-08-04 00:00:00+00:00,0.031168000772595406,0.03436800092458725,0.029350999742746353,0.03063799999654293,1156086,0.0,0.0
2024-08-05 00:00:00+00:00,0.030513999983668327,0.03067599982023239,0.022794999182224274,0.02591099962592125,1168070,0.0,0.0
2024-08-06 00:00:00+00:00,0.025909999385476112,0.027848999947309494,0.025232000276446342,0.025533000007271767,970161,0.0,0.0
2024-08-07 00:00:00+00:00,0.025252999737858772,0.026541000232100487,0.024253999814391136,0.02517700009047985,912377,0.0,0.0
2024-08-08 00:00:00+00:00,0.02517700009047985,0.025696000084280968,0.0247770007699728,0.02497600018978119,802183,0.0,0.0
2024-08-09 00:00:00+00:00,0.025584999471902847,0.026626000180840492,0.024382000789046288,0.024803999811410904,1030090,0.0,0.0
2024-08-10 00:00:00+00:00,0.024803999811410904,0.02511800080537796,0.024198999628424644,0.024354999884963036,861506,0.0,0.0
2024-08-11 00:00:00+00:00,0.024354999884963036,0.026203999295830727,0.0228240005671978,0.02301100082695484,810766,0.0,0.0
2024-08-12 00:00:00+00:00,0.02301100082695484,0.02513900026679039,0.022943999618291855,0.023917999118566513,855510,0.0,0.0
2024-08-13 00:00:00+00:00,0.023917999118566513,0.02455100044608116,0.02314000017940998,0.02315099909901619,851126,0.0,0.0
2024-08-14 00:00:00+00:00,0.02315099909901619,0.024459000676870346,0.023144999518990517,0.024454999715089798,808551,0.0,0.0
2024-08-15 00:00:00+00:00,0.024720000103116035,0.03205399960279465,0.024651000276207924,0.030528999865055084,1456003,0.0,0.0
2024-08-16 00:00:00+00:00,0.030643999576568604,0.04063199833035469,0.030628999695181847,0.04061200097203255,1547344,0.0,0.0
2024-08-17 00:00:00+00:00,0.0435819998383522,0.048576001077890396,0.04231400042772293,0.047669000923633575,1947570,0.0,0.0
2024-08-18 00:00:00+00:00,0.04775699973106384,0.04775699973106384,0.03497900068759918,0.036920998245477676,1252195,0.0,0.0
2024-08-19 00:00:00+00:00,0.036920998245477676,0.03692200034856796,0.03050900064408779,0.03148899972438812,995585,0.0,0.0
2024-08-20 00:00:00+00:00,0.03275800123810768,0.03949499875307083,0.03197700157761574,0.0354049988090992,1384626,0.0,0.0
2024-08-21 00:00:00+00:00,0.03571400046348572,0.054211001843214035,0.03491099923849106,0.04693499952554703,2640518,0.0,0.0
2024-08-22 00:00:00+00:00,0.04474499821662903,0.0683939978480339,0.04434400051832199,0.054513998329639435,3181039,0.0,0.0
2024-08-23 00:00:00+00:00,0.052011001855134964,0.0650700032711029,0.050182998180389404,0.0627949982881546,1892725,0.0,0.0
2024-08-24 00:00:00+00:00,0.0627100020647049,0.06612899899482727,0.05945900082588196,0.05996600165963173,1361769,0.0,0.0
2024-08-25 00:00:00+00:00,0.05999499931931496,0.061055999249219894,0.053373001515865326,0.05489199981093407,1274718,0.0,0.0
2024-08-26 00:00:00+00:00,0.05488999933004379,0.05714799836277962,0.043974000960588455,0.043974000960588455,1323275,0.0,0.0
2024-08-27 00:00:00+00:00,0.04705300182104111,0.05315199866890907,0.04202599823474884,0.04207099974155426,1249532,0.0,0.0
2024-08-28 00:00:00+00:00,0.04207099974155426,0.05079200118780136,0.040553998202085495,0.044433001428842545,1366168,0.0,0.0
2024-08-29 00:00:00+00:00,0.044433001428842545,0.04617999866604805,0.04101800173521042,0.04153300076723099,1004713,0.0,0.0
2024-08-30 00:00:00+00:00,0.04153300076723099,0.04191400110721588,0.036341000348329544,0.036687999963760376,934337,0.0,0.0
2024-08-31 00:00:00+00:00,0.036687999963760376,0.04094399884343147,0.036667998880147934,0.0385500006377697,898107,0.0,0.0
2024-09-01 00:00:00+00:00,0.0385500006377697,0.04045499861240387,0.03763899952173233,0.03919500112533569,788017,0.0,0.0
2024-09-02 00:00:00+00:00,0.03919500112533569,0.04263800010085106,0.03500799834728241,0.04022499918937683,1189039,0.0,0.0
2024-09-03 00:00:00+00:00,0.04015300050377846,0.05614199861884117,0.03984300047159195,0.046261999756097794,1834206,0.0,0.0
2024-09-04 00:00:00+00:00,0.046261001378297806,0.06046599894762039,0.042010001838207245,0.04541200026869774,1675622,0.0,0.0
2024-09-05 00:00:00+00:00,0.04601500183343887,0.050030000507831573,0.04224399849772453,0.042952001094818115,1123016,0.0,0.0
2024-09-06 00:00:00+00:00,0.0429610013961792,0.045768000185489655,0.038485001772642136,0.0394040010869503,1138087,0.0,0.0
2024-09-07 00:00:00+00:00,0.0394040010869503,0.04243500158190727,0.03888000175356865,0.03952199965715408,898884,0.0,0.0
2024-09-08 00:00:00+00:00,0.03952199965715408,0.04021599888801575,0.03849500045180321,0.03903000056743622,808298,0.0,0.0
2024-09-09 00:00:00+00:00,0.03911999985575676,0.0400100015103817,0.03785699978470802,0.0400100015103817,857979,0.0,0.0
2024-09-10 00:00:00+00:00,0.0400100015103817,0.05515100061893463,0.03992500156164169,0.049584001302719116,1958241,0.0,0.0
2024-09-11 00:00:00+00:00,0.05125899985432625,0.051297999918460846,0.0470069982111454,0.04917300119996071,1321796,0.0,0.0
