TIMESTAMP,RUNI_OPEN_PRICE_USD,RUNI_HIGH_PRICE_USD,RUNI_LOW_PRICE_USD,RUNI_CLOSE_PRICE_USD,RUNI_VOLUME_USD,RUNI_DIVIDENDS_USD,RUNI_STOCK_SPLITS_USD
2024-07-03 00:00:00+00:00,1.0672270059585571,1.096474051475525,0.8259909749031067,0.9654380083084106,1080682,0.0,0.0
2024-07-04 00:00:00+00:00,0.964805006980896,1.0928319692611694,0.774025022983551,0.9755420088768005,464094,0.0,0.0
2024-07-05 00:00:00+00:00,0.9752330183982849,0.976302981376648,0.8070970177650452,0.8312119841575623,140685,0.0,0.0
2024-07-06 00:00:00+00:00,0.8312370181083679,1.0798180103302002,0.761210024356842,0.9430909752845764,261788,0.0,0.0
2024-07-07 00:00:00+00:00,0.9435160160064697,1.0448859930038452,0.9141489863395691,0.9205589890480042,154811,0.0,0.0
2024-07-08 00:00:00+00:00,0.920557975769043,1.3507980108261108,0.8914380073547363,1.211562991142273,450734,0.0,0.0
2024-07-09 00:00:00+00:00,1.21138596534729,1.726891040802002,1.1497700214385986,1.5027920007705688,566641,0.0,0.0
2024-07-10 00:00:00+00:00,1.4973700046539307,1.5231950283050537,1.2777140140533447,1.2973229885101318,228373,0.0,0.0
2024-07-11 00:00:00+00:00,1.2970860004425049,1.3507939577102661,1.1740319728851318,1.1873810291290283,182800,0.0,0.0
2024-07-12 00:00:00+00:00,1.1874209642410278,1.1874209642410278,0.9292010068893433,0.9292010068893433,244679,0.0,0.0
2024-07-13 00:00:00+00:00,0.9291089773178101,1.1433500051498413,0.9291089773178101,1.1200629472732544,229583,0.0,0.0
2024-07-14 00:00:00+00:00,1.1201239824295044,1.143394947052002,0.9614859819412231,1.080448031425476,177663,0.0,0.0
2024-07-15 00:00:00+00:00,1.080338954925537,1.1468080282211304,1.0129539966583252,1.0666099786758423,186206,0.0,0.0
2024-07-16 00:00:00+00:00,1.0666459798812866,1.1417160034179688,0.9994350075721741,1.0132440328598022,228227,0.0,0.0
2024-07-17 00:00:00+00:00,1.0130980014801025,1.1512269973754883,0.9718319773674011,1.0492409467697144,213185,0.0,0.0
2024-07-18 00:00:00+00:00,1.0509769916534424,1.0767940282821655,0.9368100166320801,0.9724310040473938,222044,0.0,0.0
2024-07-19 00:00:00+00:00,0.9724310040473938,1.057818055152893,0.9298570156097412,1.0534629821777344,230753,0.0,0.0
