TIMESTAMP,XP36056_OPEN_PRICE_USD,XP36056_HIGH_PRICE_USD,XP36056_LOW_PRICE_USD,XP36056_CLOSE_PRICE_USD,XP36056_VOLUME_USD,XP36056_DIVIDENDS_USD,XP36056_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.03175799921154976,0.0340379998087883,0.02890699915587902,0.030115000903606415,3139977,0.0,0.0
2025-04-02 00:00:00+00:00,0.030115000903606415,0.03442300111055374,0.02993299998342991,0.03441200032830238,2852973,0.0,0.0
2025-04-03 00:00:00+00:00,0.03441200032830238,0.03463999927043915,0.030976999551057816,0.03152500092983246,1898114,0.0,0.0
2025-04-04 00:00:00+00:00,0.03152500092983246,0.03364599868655205,0.03151699900627136,0.03206599876284599,4319614,0.0,0.0
2025-04-05 00:00:00+00:00,0.03206599876284599,0.032152000814676285,0.028046000748872757,0.028974000364542007,2232505,0.0,0.0
2025-04-06 00:00:00+00:00,0.028974000364542007,0.030186999589204788,0.027489999309182167,0.02854200080037117,5456169,0.0,0.0
2025-04-07 00:00:00+00:00,0.02854200080037117,0.02854200080037117,0.02505199983716011,0.026145000010728836,5018898,0.0,0.0
2025-04-08 00:00:00+00:00,0.026145000010728836,0.028690999373793602,0.024765999987721443,0.026242999359965324,2752715,0.0,0.0
2025-04-09 00:00:00+00:00,0.026242999359965324,0.027726000174880028,0.025178000330924988,0.026081999763846397,5193639,0.0,0.0
2025-04-10 00:00:00+00:00,0.026081999763846397,0.0268740002065897,0.02553199976682663,0.02592400088906288,1939818,0.0,0.0
2025-04-11 00:00:00+00:00,0.02592400088906288,0.026856999844312668,0.02578200027346611,0.02645700052380562,2866173,0.0,0.0
2025-04-12 00:00:00+00:00,0.02645700052380562,0.028015000745654106,0.02589000016450882,0.026169000193476677,2900580,0.0,0.0
2025-04-13 00:00:00+00:00,0.026169000193476677,0.027712000533938408,0.02459000051021576,0.025127999484539032,3260290,0.0,0.0
2025-04-14 00:00:00+00:00,0.025127999484539032,0.0262449998408556,0.024762000888586044,0.0262410007417202,3296935,0.0,0.0
2025-04-15 00:00:00+00:00,0.0262410007417202,0.026590000838041306,0.025603000074625015,0.02648399956524372,3410195,0.0,0.0
2025-04-16 00:00:00+00:00,0.02648399956524372,0.026583999395370483,0.025248000398278236,0.025691000744700432,3003048,0.0,0.0
2025-04-17 00:00:00+00:00,0.025691000744700432,0.027349000796675682,0.025691000744700432,0.027218999341130257,2363788,0.0,0.0
2025-04-18 00:00:00+00:00,0.027218999341130257,0.027689000591635704,0.026570999994874,0.026955999433994293,2240207,0.0,0.0
2025-04-19 00:00:00+00:00,0.026955999433994293,0.027171000838279724,0.026055000722408295,0.02615400031208992,3497287,0.0,0.0
2025-04-20 00:00:00+00:00,0.02615400031208992,0.027261000126600266,0.02615400031208992,0.02691599912941456,4089145,0.0,0.0
2025-04-21 00:00:00+00:00,0.02691599912941456,0.02776999957859516,0.026825999841094017,0.027375999838113785,4481922,0.0,0.0
2025-04-22 00:00:00+00:00,0.027375999838113785,0.027591999620199203,0.026599999517202377,0.026938000693917274,4436941,0.0,0.0
