TIMESTAMP,PSB_OPEN_PRICE_USD,PSB_HIGH_PRICE_USD,PSB_LOW_PRICE_USD,PSB_CLOSE_PRICE_USD,PSB_VOLUME_USD,PSB_DIVIDENDS_USD,PSB_STOCK_SPLITS_USD
2021-10-06 00:00:00+00:00,0.9419490098953247,1.2434790134429932,0.8006010055541992,0.9062659740447998,11515333,0.0,0.0
2021-10-07 00:00:00+00:00,0.9064220190048218,0.9208980202674866,0.6917589902877808,0.7164549827575684,3252636,0.0,0.0
2021-10-08 00:00:00+00:00,0.7164610028266907,16.415464401245117,0.5678319931030273,0.6623330116271973,1214375,0.0,0.0
2021-10-09 00:00:00+00:00,0.6622809767723083,0.8708270192146301,0.6470450162887573,0.7260259985923767,936414,0.0,0.0
2021-10-10 00:00:00+00:00,0.726140022277832,0.884676992893219,0.7260019779205322,0.7805600166320801,562090,0.0,0.0
2021-10-11 00:00:00+00:00,0.7804380059242249,0.9035429954528809,0.7127180099487305,0.7526699900627136,466114,0.0,0.0
2021-10-12 00:00:00+00:00,0.752606987953186,0.8286669850349426,0.6628710031509399,0.6805880069732666,434167,0.0,0.0
2021-10-13 00:00:00+00:00,0.6805089712142944,0.7231029868125916,0.509306013584137,0.602325975894928,577636,0.0,0.0
2021-10-14 00:00:00+00:00,0.6023640036582947,0.6648430228233337,0.5211830139160156,0.6346880197525024,606054,0.0,0.0
2021-10-15 00:00:00+00:00,0.6346930265426636,0.6844320297241211,0.4989359974861145,0.6842920184135437,533140,0.0,0.0
2021-10-16 00:00:00+00:00,0.6842880249023438,0.8979079723358154,0.6023709774017334,0.6342359781265259,563494,0.0,0.0
2021-10-17 00:00:00+00:00,0.6342719793319702,0.7475699782371521,0.5969570279121399,0.699599027633667,448615,0.0,0.0
2021-10-18 00:00:00+00:00,0.6996139883995056,0.6996139883995056,0.5977590084075928,0.6246500015258789,366911,0.0,0.0
2021-10-19 00:00:00+00:00,0.6246129870414734,0.6678569912910461,0.5763499736785889,0.6021090149879456,257744,0.0,0.0
