TIMESTAMP,APRIL_OPEN_PRICE_USD,APRIL_HIGH_PRICE_USD,APRIL_LOW_PRICE_USD,APRIL_CLOSE_PRICE_USD,APRIL_VOLUME_USD,APRIL_DIVIDENDS_USD,APRIL_STOCK_SPLITS_USD
2021-06-09 00:00:00+00:00,0.010804999619722366,0.03620000183582306,0.010737000033259392,0.019847000017762184,2170475,0.0,0.0
2021-06-10 00:00:00+00:00,0.01987599954009056,0.023608999326825142,0.013144999742507935,0.016141999512910843,2038911,0.0,0.0
2021-06-11 00:00:00+00:00,0.016155000776052475,0.01962199993431568,0.012682000175118446,0.01271199993789196,1628888,0.0,0.0
2021-06-12 00:00:00+00:00,0.012719999998807907,0.01587500050663948,0.012420999817550182,0.012438000179827213,1532669,0.0,0.0
2021-06-13 00:00:00+00:00,0.012450000271201134,0.012489999644458294,0.009309000335633755,0.011246000416576862,1338507,0.0,0.0
2021-06-14 00:00:00+00:00,0.011245000176131725,0.011467999778687954,0.009039999917149544,0.009782000444829464,1120883,0.0,0.0
2021-06-15 00:00:00+00:00,0.009850000031292439,0.011196999810636044,0.008569999597966671,0.00887299980968237,1099424,0.0,0.0
2021-06-16 00:00:00+00:00,0.008941000327467918,0.008941000327467918,0.007818999700248241,0.00784400012344122,919748,0.0,0.0
2021-06-17 00:00:00+00:00,0.007842999882996082,0.008688000030815601,0.0072200000286102295,0.007379999849945307,937821,0.0,0.0
2021-06-18 00:00:00+00:00,0.007385999895632267,0.007879000157117844,0.00609100004658103,0.006351000163704157,769341,0.0,0.0
2021-06-19 00:00:00+00:00,0.006370000075548887,0.006676999852061272,0.0061599998734891415,0.0062939999625086784,785692,0.0,0.0
2021-06-20 00:00:00+00:00,0.006298999767750502,0.006690999958664179,0.00558600015938282,0.006209999788552523,755305,0.0,0.0
2021-06-21 00:00:00+00:00,0.006209999788552523,0.006248000077903271,0.005084000062197447,0.005100000184029341,648074,0.0,0.0
2021-06-22 00:00:00+00:00,0.005113000050187111,0.005169000010937452,0.004170999862253666,0.0044200001284480095,525197,0.0,0.0
2021-06-23 00:00:00+00:00,0.004426999948918819,0.006047000177204609,0.004226999823004007,0.005652000196278095,651447,0.0,0.0
2021-06-24 00:00:00+00:00,0.0060430001467466354,0.00622399989515543,0.005303000099956989,0.005431000143289566,665787,0.0,0.0
2021-06-25 00:00:00+00:00,0.005427999887615442,0.005807000212371349,0.005071999970823526,0.005142999812960625,592214,0.0,0.0
2021-06-26 00:00:00+00:00,0.005142000038176775,0.00533499987795949,0.00455900002270937,0.005262000020593405,597316,0.0,0.0
2021-06-27 00:00:00+00:00,0.005270000081509352,0.006262999959290028,0.004896000027656555,0.005297000054270029,630747,0.0,0.0
2021-06-28 00:00:00+00:00,0.0052999998442828655,0.006426999811083078,0.004937999881803989,0.006041999906301498,750805,0.0,0.0
2021-06-29 00:00:00+00:00,0.006037000101059675,0.007060000207275152,0.005750000011175871,0.006628999952226877,763388,0.0,0.0
2021-06-30 00:00:00+00:00,0.00660800002515316,0.00672100018709898,0.005590000189840794,0.006066999863833189,733671,0.0,0.0
2021-07-01 00:00:00+00:00,0.006068999879062176,0.006477000191807747,0.005462999921292067,0.0060350000858306885,768408,0.0,0.0
2021-07-02 00:00:00+00:00,0.006043999921530485,0.006149000022560358,0.0055599999614059925,0.00595899997279048,728842,0.0,0.0
2021-07-03 00:00:00+00:00,0.00595800019800663,0.00610300013795495,0.005617999937385321,0.005876000039279461,722167,0.0,0.0
2021-07-04 00:00:00+00:00,0.005874999798834324,0.007145000156015158,0.0055610002018511295,0.006823000032454729,848972,0.0,0.0
