TIMESTAMP,MNB_OPEN_PRICE_USD,MNB_HIGH_PRICE_USD,MNB_LOW_PRICE_USD,MNB_CLOSE_PRICE_USD,MNB_VOLUME_USD,MNB_DIVIDENDS_USD,MNB_STOCK_SPLITS_USD
2023-03-02 00:00:00+00:00,0.10968499630689621,0.11446300148963928,0.10968499630689621,0.11442600190639496,116643,0.0,0.0
2023-03-06 00:00:00+00:00,0.1144689992070198,0.1144689992070198,0.056745998561382294,0.0601780004799366,69267,0.0,0.0
2023-03-07 00:00:00+00:00,0.060416001826524734,0.061037998646497726,0.010195000097155571,0.0156909991055727,256057,0.0,0.0
2023-03-08 00:00:00+00:00,0.0156870000064373,0.02230999991297722,0.015313000418245792,0.017403999343514442,42559,0.0,0.0
2023-03-09 00:00:00+00:00,0.01741199940443039,0.029064999893307686,0.0173799991607666,0.020736999809741974,39175,0.0,0.0
2023-03-10 00:00:00+00:00,0.020747000351548195,0.0281009990721941,0.0030950000509619713,0.006012000143527985,74261,0.0,0.0
2023-03-11 00:00:00+00:00,0.006012000143527985,0.007323999889194965,0.006012000143527985,0.007267000153660774,3052,0.0,0.0
2023-03-12 00:00:00+00:00,0.007263000123202801,0.010466000065207481,0.0070859999395906925,0.010444999672472477,5361,0.0,0.0
2023-03-13 00:00:00+00:00,0.010452000424265862,0.014781000092625618,0.01042800024151802,0.014705000445246696,5581,0.0,0.0
2023-03-14 00:00:00+00:00,0.014715000055730343,0.014751000329852104,0.012303000316023827,0.012361000292003155,5210,0.0,0.0
2023-03-15 00:00:00+00:00,0.012362999841570854,0.012523000128567219,0.010653000324964523,0.010889999568462372,2993,0.0,0.0
2023-03-16 00:00:00+00:00,0.010885000228881836,0.011549999937415123,0.010741000063717365,0.01152500044554472,592,0.0,0.0
2023-03-17 00:00:00+00:00,0.011537999846041203,0.012721999548375607,0.01146399974822998,0.012360000051558018,3034,0.0,0.0
2023-03-18 00:00:00+00:00,0.012366999872028828,0.01268099993467331,0.011541999876499176,0.011644000187516212,1327,0.0,0.0
2023-03-19 00:00:00+00:00,0.011644000187516212,0.011912000365555286,0.011010999791324139,0.0114139998331666,3380,0.0,0.0
2023-03-20 00:00:00+00:00,0.01141900010406971,0.011448999866843224,0.010215000249445438,0.010245000012218952,2239,0.0,0.0
2023-03-21 00:00:00+00:00,0.010249000042676926,0.010348999872803688,0.008070999756455421,0.009003999643027782,8572,0.0,0.0
2023-03-22 00:00:00+00:00,0.009007999673485756,0.009100000374019146,0.00811500009149313,0.008186999708414078,871,0.0,0.0
2023-03-23 00:00:00+00:00,0.008187999948859215,0.013001999817788601,0.007441999856382608,0.009650000371038914,17008,0.0,0.0
2023-03-24 00:00:00+00:00,0.009650000371038914,0.012261999770998955,0.007813000120222569,0.007841999642550945,11495,0.0,0.0
2023-03-25 00:00:00+00:00,0.007845000363886356,0.008116000331938267,0.007737999781966209,0.00796900037676096,1630,0.0,0.0
2023-03-26 00:00:00+00:00,0.007969999685883522,0.009442999958992004,0.007911999709904194,0.0093560004606843,4819,0.0,0.0
2023-03-27 00:00:00+00:00,0.009358000010251999,0.009371999651193619,0.008035000413656235,0.008197999559342861,1667,0.0,0.0
2023-03-28 00:00:00+00:00,0.008197999559342861,0.008476999588310719,0.007938999682664871,0.008464000187814236,515,0.0,0.0
2023-03-29 00:00:00+00:00,0.008461999706923962,0.00863299984484911,0.008051999844610691,0.008198999799787998,1798,0.0,0.0
2023-03-30 00:00:00+00:00,0.008204000070691109,0.008685999549925327,0.008135000243782997,0.008674999698996544,720,0.0,0.0
2023-03-31 00:00:00+00:00,0.008674000389873981,0.00937500037252903,0.008573999628424644,0.009240999817848206,1818,0.0,0.0
