TIMESTAMP,DBC_OPEN_PRICE_USD,DBC_HIGH_PRICE_USD,DBC_LOW_PRICE_USD,DBC_CLOSE_PRICE_USD,DBC_VOLUME_USD,DBC_DIVIDENDS_USD,DBC_STOCK_SPLITS_USD
2017-12-28 00:00:00+00:00,0.07558099925518036,0.09624999761581421,0.07558099925518036,0.0918470025062561,18387700,0.0,0.0
2017-12-29 00:00:00+00:00,0.09452299773693085,0.10211899876594543,0.06759200245141983,0.09746699780225754,14021400,0.0,0.0
2017-12-30 00:00:00+00:00,0.09762299805879593,0.09762299805879593,0.06413300335407257,0.08286099880933762,4626540,0.0,0.0
2017-12-31 00:00:00+00:00,0.08285000175237656,0.1391189992427826,0.08130600303411484,0.13199199736118317,8586330,0.0,0.0
2018-01-01 00:00:00+00:00,0.13508400321006775,0.1675110012292862,0.12051299959421158,0.16293799877166748,14193100,0.0,0.0
2018-01-02 00:00:00+00:00,0.16273699700832367,0.16889500617980957,0.12036599963903427,0.13830099999904633,15687400,0.0,0.0
2018-01-03 00:00:00+00:00,0.13812099397182465,0.15693199634552002,0.11768600344657898,0.1521719992160797,12616000,0.0,0.0
2018-01-04 00:00:00+00:00,0.15285199880599976,0.1899999976158142,0.13594800233840942,0.18885500729084015,13639500,0.0,0.0
2018-01-05 00:00:00+00:00,0.18804199993610382,0.2502860128879547,0.1696780025959015,0.23115099966526031,23379000,0.0,0.0
2018-01-06 00:00:00+00:00,0.2327059954404831,0.2944290041923523,0.21323999762535095,0.2944290041923523,17572600,0.0,0.0
2018-01-07 00:00:00+00:00,0.29391899704933167,0.37953999638557434,0.25992700457572937,0.3767000138759613,24698400,0.0,0.0
2018-01-08 00:00:00+00:00,0.3768160045146942,0.45068201422691345,0.32099398970603943,0.44159001111984253,35862500,0.0,0.0
2018-01-09 00:00:00+00:00,0.4416449964046478,0.6586530208587646,0.44122299551963806,0.6378300189971924,58047600,0.0,0.0
2018-01-10 00:00:00+00:00,0.6392560005187988,0.6392560005187988,0.383635014295578,0.47613000869750977,51954500,0.0,0.0
2018-01-11 00:00:00+00:00,0.4636709988117218,0.4780290126800537,0.3173089921474457,0.33731499314308167,31365100,0.0,0.0
2018-01-12 00:00:00+00:00,0.33966198563575745,0.4174320101737976,0.3113720118999481,0.35211899876594543,30735400,0.0,0.0
