TIMESTAMP,SONNE_OPEN_PRICE_USD,SONNE_HIGH_PRICE_USD,SONNE_LOW_PRICE_USD,SONNE_CLOSE_PRICE_USD,SONNE_VOLUME_USD,SONNE_DIVIDENDS_USD,SONNE_STOCK_SPLITS_USD
2022-09-30 00:00:00+00:00,0.03664200007915497,0.036667998880147934,0.033032000064849854,0.03303699940443039,13092,0.0,0.0
2022-10-01 00:00:00+00:00,0.0330360010266304,0.06092799827456474,0.03225800022482872,0.060701001435518265,47187,0.0,0.0
2022-10-02 00:00:00+00:00,0.0608379989862442,0.16227799654006958,0.060832999646663666,0.15996600687503815,158540,0.0,0.0
2022-10-03 00:00:00+00:00,0.15997199714183807,0.16241799294948578,0.09632699936628342,0.09727899730205536,81485,0.0,0.0
2022-10-04 00:00:00+00:00,0.09727799892425537,0.10694699734449387,0.09236600250005722,0.09236600250005722,33916,0.0,0.0
2022-10-05 00:00:00+00:00,0.09238500148057938,0.09240700304508209,0.0797170028090477,0.08028999716043472,16439,0.0,0.0
2022-10-06 00:00:00+00:00,0.08029499650001526,0.0824349969625473,0.07330399751663208,0.08094599843025208,49687,0.0,0.0
2022-10-07 00:00:00+00:00,0.08094800263643265,0.09974399954080582,0.0734810009598732,0.09153400361537933,47033,0.0,0.0
2022-10-08 00:00:00+00:00,0.09153100103139877,0.09575899690389633,0.08722899854183197,0.09399499744176865,34181,0.0,0.0
2022-10-09 00:00:00+00:00,0.09593699872493744,0.09593699872493744,0.06908900290727615,0.06909000128507614,48376,0.0,0.0
2022-10-10 00:00:00+00:00,0.06908900290727615,0.06967700272798538,0.05940999835729599,0.05943499878048897,22442,0.0,0.0
2022-10-11 00:00:00+00:00,0.05943499878048897,0.06360100209712982,0.055633001029491425,0.0556350015103817,26056,0.0,0.0
2022-10-12 00:00:00+00:00,0.0556350015103817,0.057006001472473145,0.05385899916291237,0.055500999093055725,17760,0.0,0.0
2022-10-13 00:00:00+00:00,0.05550200119614601,0.055502999573946,0.04851200059056282,0.054836999624967575,31213,0.0,0.0
2022-10-14 00:00:00+00:00,0.054836999624967575,0.06897299736738205,0.053360000252723694,0.06262599676847458,51612,0.0,0.0
2022-10-15 00:00:00+00:00,0.06262599676847458,0.06285999715328217,0.05576999858021736,0.057009000331163406,24921,0.0,0.0
2022-10-16 00:00:00+00:00,0.05700799822807312,0.06171200051903725,0.05692199990153313,0.06155899912118912,23086,0.0,0.0
2022-10-17 00:00:00+00:00,0.06155899912118912,0.07458099722862244,0.05987299978733063,0.0706700012087822,49124,0.0,0.0
2022-10-18 00:00:00+00:00,0.07067099958658218,0.08019600063562393,0.0649389997124672,0.06925799697637558,89182,0.0,0.0
2022-10-19 00:00:00+00:00,0.06925699859857559,0.06925699859857559,0.06399299949407578,0.06400399655103683,18629,0.0,0.0
2022-10-20 00:00:00+00:00,0.06400299817323685,0.06721100211143494,0.06219099834561348,0.06503000110387802,35064,0.0,0.0
2022-10-21 00:00:00+00:00,0.06502799689769745,0.06502799689769745,0.05900000035762787,0.06065399944782257,25006,0.0,0.0
2022-10-22 00:00:00+00:00,0.06065399944782257,0.06194600090384483,0.059230998158454895,0.059230998158454895,16641,0.0,0.0
2022-10-23 00:00:00+00:00,0.05922999978065491,0.05949699878692627,0.05571499839425087,0.05571499839425087,17218,0.0,0.0
2022-10-24 00:00:00+00:00,0.05571800097823143,0.058942001312971115,0.052257999777793884,0.058152999728918076,45257,0.0,0.0
2022-10-25 00:00:00+00:00,0.058152999728918076,0.06625399738550186,0.05777899920940399,0.06464499980211258,48177,0.0,0.0
2022-10-26 00:00:00+00:00,0.06464999914169312,0.07259699702262878,0.06459300220012665,0.06787499785423279,34507,0.0,0.0
2022-10-27 00:00:00+00:00,0.06787499785423279,0.07567600160837173,0.05963800102472305,0.06636299937963486,64019,0.0,0.0
2022-10-28 00:00:00+00:00,0.06636299937963486,0.0709260031580925,0.06341399997472763,0.06791699677705765,44498,0.0,0.0
2022-10-29 00:00:00+00:00,0.06791699677705765,0.08167999982833862,0.06769199669361115,0.08141600340604782,49064,0.0,0.0
2022-10-30 00:00:00+00:00,0.08141600340604782,0.08146300166845322,0.07557199895381927,0.07565700262784958,17820,0.0,0.0
2022-10-31 00:00:00+00:00,0.07565700262784958,0.08031400293111801,0.07352100312709808,0.08026500046253204,32204,0.0,0.0
2022-11-01 00:00:00+00:00,0.08026500046253204,0.10615000128746033,0.07873699814081192,0.1047699972987175,94744,0.0,0.0
2022-11-02 00:00:00+00:00,0.1047699972987175,0.13040399551391602,0.10424000024795532,0.12123499810695648,103216,0.0,0.0
2022-11-03 00:00:00+00:00,0.12128499895334244,0.12511299550533295,0.11529800295829773,0.11964000016450882,75677,0.0,0.0
2022-11-04 00:00:00+00:00,0.11974699795246124,0.13194400072097778,0.11073999851942062,0.13150300085544586,94140,0.0,0.0
2022-11-05 00:00:00+00:00,0.1316000074148178,0.237076997756958,0.13012200593948364,0.17827700078487396,342420,0.0,0.0
2022-11-06 00:00:00+00:00,0.17827799916267395,0.1939229965209961,0.16737300157546997,0.16846700012683868,124770,0.0,0.0
2022-11-07 00:00:00+00:00,0.16850300133228302,0.16853000223636627,0.13160400092601776,0.1339620053768158,146352,0.0,0.0
2022-11-08 00:00:00+00:00,0.1339620053768158,0.13401100039482117,0.10029300302267075,0.10382899641990662,163670,0.0,0.0
2022-11-09 00:00:00+00:00,0.10385599732398987,0.10585299879312515,0.0797630026936531,0.08035500347614288,83054,0.0,0.0
2022-11-10 00:00:00+00:00,0.08035500347614288,0.09951599687337875,0.07752600312232971,0.0977490022778511,80631,0.0,0.0
2022-11-11 00:00:00+00:00,0.09776899963617325,0.09811999648809433,0.0863180011510849,0.08633500337600708,32178,0.0,0.0
2022-11-12 00:00:00+00:00,0.08634600043296814,0.08634600043296814,0.07045099884271622,0.0714389979839325,38726,0.0,0.0
2022-11-13 00:00:00+00:00,0.07141800224781036,0.07252000272274017,0.06782899796962738,0.07239700108766556,26030,0.0,0.0
2022-11-14 00:00:00+00:00,0.07248999923467636,0.08147700130939484,0.07029999792575836,0.08040499687194824,44868,0.0,0.0
2022-11-15 00:00:00+00:00,0.08043400198221207,0.0853390023112297,0.06781300157308578,0.08397900313138962,101022,0.0,0.0
2022-11-16 00:00:00+00:00,0.08397500216960907,0.08619300276041031,0.079414002597332,0.079414002597332,29216,0.0,0.0
2022-11-17 00:00:00+00:00,0.07940299808979034,0.0827689990401268,0.07575999945402145,0.08247099816799164,46202,0.0,0.0
2022-11-18 00:00:00+00:00,0.0824659988284111,0.0929350033402443,0.07550700008869171,0.08515799790620804,79943,0.0,0.0
2022-11-19 00:00:00+00:00,0.08510100096464157,0.0867300033569336,0.08181899785995483,0.08630300313234329,33807,0.0,0.0
2022-11-20 00:00:00+00:00,0.08630300313234329,0.08633899688720703,0.08024399727582932,0.08028300106525421,19978,0.0,0.0
2022-11-21 00:00:00+00:00,0.08027099817991257,0.08027999848127365,0.07382500171661377,0.07454799860715866,22677,0.0,0.0
2022-11-22 00:00:00+00:00,0.07455500215291977,0.07586999982595444,0.07231199741363525,0.07234399765729904,16875,0.0,0.0
2022-11-23 00:00:00+00:00,0.07233399897813797,0.07233499735593796,0.06896699965000153,0.07045300304889679,32466,0.0,0.0
2022-11-24 00:00:00+00:00,0.07044599950313568,0.07047200202941895,0.05402899906039238,0.05783100053668022,71566,0.0,0.0
2022-11-25 00:00:00+00:00,0.05783100053668022,0.06467500329017639,0.05780100077390671,0.062470000237226486,32643,0.0,0.0
2022-11-26 00:00:00+00:00,0.062470998615026474,0.06249599903821945,0.05791199952363968,0.05791899934411049,17945,0.0,0.0
2022-11-27 00:00:00+00:00,0.05792099982500076,0.058945998549461365,0.05677499994635582,0.05734200030565262,20935,0.0,0.0
2022-11-28 00:00:00+00:00,0.05734200030565262,0.057360000908374786,0.05130700021982193,0.0523109994828701,29116,0.0,0.0
2022-11-29 00:00:00+00:00,0.05230899900197983,0.05230899900197983,0.046790000051259995,0.04724400117993355,38308,0.0,0.0
2022-11-30 00:00:00+00:00,0.04724400117993355,0.052597999572753906,0.047217000275850296,0.051323000341653824,30146,0.0,0.0
2022-12-01 00:00:00+00:00,0.051323000341653824,0.052195001393556595,0.04881199821829796,0.049619998782873154,34809,0.0,0.0
2022-12-02 00:00:00+00:00,0.049623001366853714,0.04962500184774399,0.04472300037741661,0.04473400115966797,22923,0.0,0.0
2022-12-03 00:00:00+00:00,0.044739000499248505,0.0458730012178421,0.04423899948596954,0.04546999931335449,18946,0.0,0.0
2022-12-04 00:00:00+00:00,0.045462001115083694,0.04615899920463562,0.04420499876141548,0.04420899972319603,18405,0.0,0.0
