TIMESTAMP,HOSHI_OPEN_PRICE_USD,HOSHI_HIGH_PRICE_USD,HOSHI_LOW_PRICE_USD,HOSHI_CLOSE_PRICE_USD,HOSHI_VOLUME_USD,HOSHI_DIVIDENDS_USD,HOSHI_STOCK_SPLITS_USD
2023-08-29 00:00:00+00:00,0.001955999992787838,0.002612000098451972,0.001765000051818788,0.0025569999124854803,326794,0.0,0.0
2023-08-30 00:00:00+00:00,0.002560999942943454,0.003008000086992979,0.001914000022225082,0.00278700003400445,659696,0.0,0.0
2023-08-31 00:00:00+00:00,0.0027860000263899565,0.0036520001012831926,0.002581000095233321,0.002893999917432666,359404,0.0,0.0
2023-09-01 00:00:00+00:00,0.002893999917432666,0.0034360000863671303,0.0023690001107752323,0.0032049999572336674,423415,0.0,0.0
2023-09-02 00:00:00+00:00,0.0032049999572336674,0.0041519999504089355,0.0031530000269412994,0.0036929999478161335,292772,0.0,0.0
2023-09-03 00:00:00+00:00,0.003693999955430627,0.0038620000705122948,0.0028750000055879354,0.003272000001743436,215391,0.0,0.0
2023-09-04 00:00:00+00:00,0.003289999905973673,0.0032919999212026596,0.0023109999019652605,0.003102000104263425,312632,0.0,0.0
2023-09-05 00:00:00+00:00,0.003102000104263425,0.004104999825358391,0.003083999967202544,0.0035830000415444374,336952,0.0,0.0
2023-09-06 00:00:00+00:00,0.0035830000415444374,0.004004999995231628,0.0034209999721497297,0.0036780000664293766,251750,0.0,0.0
2023-09-07 00:00:00+00:00,0.0036770000588148832,0.0038030000869184732,0.003191000083461404,0.0034409998916089535,303221,0.0,0.0
2023-09-08 00:00:00+00:00,0.0034360000863671303,0.004472999833524227,0.003407000098377466,0.0038250000216066837,367180,0.0,0.0
2023-09-09 00:00:00+00:00,0.0038250000216066837,0.00469100009649992,0.0035929998848587275,0.004426999948918819,403281,0.0,0.0
2023-09-10 00:00:00+00:00,0.004426999948918819,0.004668999928981066,0.004044000059366226,0.004530000034719706,131317,0.0,0.0
2023-09-11 00:00:00+00:00,0.004530000034719706,0.005053000058978796,0.004002000205218792,0.004335000179708004,219559,0.0,0.0
2023-09-12 00:00:00+00:00,0.004335000179708004,0.004614999983459711,0.0038109999150037766,0.0038109999150037766,149487,0.0,0.0
2023-09-13 00:00:00+00:00,0.0038109999150037766,0.0038880000356584787,0.0032969999592751265,0.003312000073492527,159921,0.0,0.0
2023-09-14 00:00:00+00:00,0.003312000073492527,0.003882999997586012,0.002879000036045909,0.003398000029847026,227375,0.0,0.0
2023-09-15 00:00:00+00:00,0.003398000029847026,0.0036239998880773783,0.0023950000759214163,0.0025889999233186245,231816,0.0,0.0
2023-09-16 00:00:00+00:00,0.0025889999233186245,0.003134000115096569,0.00254400004632771,0.002669000066816807,138878,0.0,0.0
2023-09-17 00:00:00+00:00,0.002669000066816807,0.00291300006210804,0.0026459998916834593,0.0028359999414533377,57052,0.0,0.0
2023-09-21 00:00:00+00:00,0.002483000047504902,0.00253800000064075,0.0022440000902861357,0.0023449999280273914,70068,0.0,0.0
2023-09-22 00:00:00+00:00,0.0023449999280273914,0.0023990001063793898,0.002013999968767166,0.0023539999965578318,113560,0.0,0.0
2023-09-23 00:00:00+00:00,0.0023539999965578318,0.002486000070348382,0.0023479999508708715,0.0023499999660998583,27386,0.0,0.0
2023-09-24 00:00:00+00:00,0.0023499999660998583,0.002357000019401312,0.0018899999558925629,0.002305000089108944,92053,0.0,0.0
2023-09-25 00:00:00+00:00,0.002305000089108944,0.0024759999942034483,0.0021899999119341373,0.0022460001055151224,51189,0.0,0.0
2023-09-26 00:00:00+00:00,0.0022460001055151224,0.0023880000226199627,0.0020979999098926783,0.0021019999403506517,42928,0.0,0.0
2023-09-27 00:00:00+00:00,0.0021009999327361584,0.0021200000774115324,0.0019330000504851341,0.001978999935090542,26892,0.0,0.0
2023-09-28 00:00:00+00:00,0.001978999935090542,0.0022360000293701887,0.001962000038474798,0.002131999935954809,34373,0.0,0.0
2023-09-29 00:00:00+00:00,0.002130999928340316,0.0021440000273287296,0.001838000025600195,0.0019600000232458115,39130,0.0,0.0
2023-09-30 00:00:00+00:00,0.0019600000232458115,0.002073999959975481,0.0019180000526830554,0.0020210000220686197,21540,0.0,0.0
2023-10-01 00:00:00+00:00,0.0020210000220686197,0.0021009999327361584,0.0018909999635070562,0.002099999925121665,35906,0.0,0.0
2023-10-02 00:00:00+00:00,0.002099999925121665,0.0027459999546408653,0.0020920000970363617,0.002578000072389841,146882,0.0,0.0
2023-10-03 00:00:00+00:00,0.002578000072389841,0.002597999991849065,0.002435999922454357,0.0024369999300688505,18152,0.0,0.0
2023-10-04 00:00:00+00:00,0.0024369999300688505,0.002437999937683344,0.002217999892309308,0.0022360000293701887,16551,0.0,0.0
