TIMESTAMP,ITA_OPEN_PRICE_USD,ITA_HIGH_PRICE_USD,ITA_LOW_PRICE_USD,ITA_CLOSE_PRICE_USD,ITA_VOLUME_USD,ITA_DIVIDENDS_USD,ITA_STOCK_SPLITS_USD
2022-10-28 00:00:00+00:00,3.1407599449157715,3.3092660903930664,3.136539936065674,3.141432046890259,3534316,0.0,0.0
2022-10-29 00:00:00+00:00,3.141416072845459,3.1875879764556885,2.58388090133667,2.6160800457000732,2329250,0.0,0.0
2022-10-30 00:00:00+00:00,2.624492883682251,3.051513910293579,2.606632947921753,2.8573970794677734,1465093,0.0,0.0
2022-10-31 00:00:00+00:00,2.8574130535125732,3.2757089138031006,2.7556209564208984,2.954530954360962,2161667,0.0,0.0
2022-11-01 00:00:00+00:00,2.9545559883117676,3.4081170558929443,2.9381680488586426,3.304949998855591,858978,0.0,0.0
2022-11-02 00:00:00+00:00,3.3049309253692627,3.3132948875427246,2.967216968536377,3.1437480449676514,198674,0.0,0.0
2022-11-03 00:00:00+00:00,3.1436939239501953,3.373692035675049,2.9833381175994873,3.2154428958892822,250593,0.0,0.0
2022-11-04 00:00:00+00:00,3.2147231101989746,3.318286895751953,3.017098903656006,3.113034963607788,222223,0.0,0.0
2022-11-05 00:00:00+00:00,3.1130340099334717,3.2264599800109863,3.0136830806732178,3.103754997253418,261371,0.0,0.0
2022-11-06 00:00:00+00:00,3.1037631034851074,3.476496934890747,3.0936028957366943,3.2986040115356445,362275,0.0,0.0
2022-11-07 00:00:00+00:00,3.2986419200897217,3.3272769451141357,3.01814603805542,3.0243520736694336,277771,0.0,0.0
2022-11-08 00:00:00+00:00,3.024106979370117,3.0768349170684814,1.951751947402954,2.2658629417419434,289157,0.0,0.0
2022-11-09 00:00:00+00:00,2.264949083328247,2.274195909500122,1.6053110361099243,1.670477032661438,274978,0.0,0.0
2022-11-10 00:00:00+00:00,1.6748729944229126,2.409126043319702,1.6201579570770264,2.238900899887085,232211,0.0,0.0
2022-11-11 00:00:00+00:00,2.2388548851013184,2.511070966720581,2.044300079345703,2.203160047531128,190691,0.0,0.0
2022-11-12 00:00:00+00:00,2.203118085861206,2.2676711082458496,2.041637897491455,2.0657429695129395,161718,0.0,0.0
2022-11-13 00:00:00+00:00,2.0702691078186035,2.141118049621582,1.8239909410476685,1.9226750135421753,211848,0.0,0.0
2022-11-14 00:00:00+00:00,1.9226670265197754,2.1168880462646484,1.772560954093933,1.9011039733886719,216093,0.0,0.0
2022-11-15 00:00:00+00:00,1.9011180400848389,2.1553449630737305,1.9011130332946777,2.0737459659576416,225343,0.0,0.0
2022-11-16 00:00:00+00:00,2.0767738819122314,2.342113971710205,2.0742499828338623,2.186851978302002,247193,0.0,0.0
2022-11-17 00:00:00+00:00,2.187441110610962,2.3942620754241943,2.0466620922088623,2.3065590858459473,248325,0.0,0.0
2022-11-18 00:00:00+00:00,2.306546926498413,2.638890027999878,2.256571054458618,2.4951701164245605,285433,0.0,0.0
2022-11-19 00:00:00+00:00,2.4952011108398438,2.624742031097412,2.2544500827789307,2.2823870182037354,273177,0.0,0.0
2022-11-20 00:00:00+00:00,2.2836270332336426,2.2875490188598633,1.9369570016860962,1.9415260553359985,258460,0.0,0.0
2022-11-21 00:00:00+00:00,1.9455169439315796,1.958456039428711,1.6810499429702759,1.8491450548171997,212120,0.0,0.0
2022-11-22 00:00:00+00:00,1.8531999588012695,1.863144040107727,1.7605119943618774,1.834522008895874,206466,0.0,0.0
2022-11-23 00:00:00+00:00,1.8345390558242798,1.8829660415649414,1.7434229850769043,1.7539559602737427,190293,0.0,0.0
2022-11-24 00:00:00+00:00,1.756140947341919,1.774387001991272,1.541867971420288,1.5459949970245361,185659,0.0,0.0
2022-11-25 00:00:00+00:00,1.5470399856567383,1.5639289617538452,1.4482979774475098,1.501744031906128,200677,0.0,0.0
2022-11-26 00:00:00+00:00,1.5018409490585327,1.5469779968261719,1.323999047279358,1.384382963180542,208503,0.0,0.0
2022-11-27 00:00:00+00:00,1.384374976158142,1.4243509769439697,1.3272759914398193,1.3674639463424683,204002,0.0,0.0
2022-11-28 00:00:00+00:00,1.3678380250930786,1.4462770223617554,1.3602099418640137,1.385208010673523,223220,0.0,0.0
2022-11-29 00:00:00+00:00,1.3846399784088135,1.5473270416259766,1.3776600360870361,1.4950309991836548,250239,0.0,0.0
2022-11-30 00:00:00+00:00,1.495013952255249,1.5122319459915161,1.4280099868774414,1.4349130392074585,179035,0.0,0.0
2022-12-01 00:00:00+00:00,1.434931993484497,1.4396589994430542,1.2216639518737793,1.290755033493042,177244,0.0,0.0
2022-12-02 00:00:00+00:00,1.2907509803771973,1.2907509803771973,1.147094964981079,1.2193210124969482,211901,0.0,0.0
2022-12-03 00:00:00+00:00,1.2193089723587036,1.2568650245666504,1.1701979637145996,1.1752899885177612,204061,0.0,0.0
2022-12-04 00:00:00+00:00,1.1752909421920776,1.207185983657837,1.155148983001709,1.19589102268219,180732,0.0,0.0
2022-12-05 00:00:00+00:00,1.1966500282287598,1.2002129554748535,1.1545159816741943,1.1644090414047241,180209,0.0,0.0
2022-12-06 00:00:00+00:00,1.1644359827041626,1.1706819534301758,1.1293009519577026,1.1351499557495117,201022,0.0,0.0
2022-12-07 00:00:00+00:00,1.136268973350525,1.1410419940948486,1.0954920053482056,1.1037240028381348,208246,0.0,0.0
2022-12-08 00:00:00+00:00,1.104722023010254,1.1379330158233643,1.0837090015411377,1.0981090068817139,342930,0.0,0.0
2022-12-09 00:00:00+00:00,1.0981019735336304,1.1534919738769531,1.065680980682373,1.0759470462799072,425826,0.0,0.0
2022-12-10 00:00:00+00:00,1.0759520530700684,1.1126149892807007,1.0443789958953857,1.0696649551391602,431766,0.0,0.0
2022-12-11 00:00:00+00:00,1.0691030025482178,1.0753289461135864,1.0428409576416016,1.0428409576416016,663417,0.0,0.0
2022-12-12 00:00:00+00:00,1.0428489446640015,1.0463509559631348,0.9978349804878235,1.0154019594192505,458677,0.0,0.0
2022-12-13 00:00:00+00:00,1.015483021736145,1.016232967376709,0.9776279926300049,0.9887250065803528,464471,0.0,0.0
2022-12-14 00:00:00+00:00,0.9892609715461731,1.002215027809143,0.8917009830474854,0.912289023399353,435546,0.0,0.0
2022-12-15 00:00:00+00:00,0.9122920036315918,0.9683340191841125,0.8977500200271606,0.9423530101776123,429035,0.0,0.0
2022-12-16 00:00:00+00:00,0.9423519968986511,0.9504050016403198,0.9276639819145203,0.9361249804496765,447203,0.0,0.0
2022-12-17 00:00:00+00:00,0.9361109733581543,0.9380409717559814,0.8049280047416687,0.8418939709663391,409379,0.0,0.0
2022-12-18 00:00:00+00:00,0.8418710231781006,0.8707789778709412,0.7960780262947083,0.8058140277862549,431904,0.0,0.0
2022-12-19 00:00:00+00:00,0.8058099746704102,0.8979690074920654,0.7812139987945557,0.8191940188407898,386133,0.0,0.0
