,K,Alpha,Tau,MSE
69,15,750,0.25,6.623704694945212e-09
70,13,250,0.05,6.6573464502900195e-09
71,12,250,0.05,6.6596203716512965e-09
72,10,250,0.05,6.665643378154682e-09
73,9,250,0.05,6.670085694311943e-09
74,8,250,0.05,6.673352436193134e-09
75,15,500,0.1,6.687211741156414e-09
76,14,250,0.05,6.688843722207689e-09
77,11,250,0.05,6.734863632994506e-09
78,14,500,0.1,6.746555314023542e-09
79,14,750,0.2,6.774184883227659e-09
80,15,250,0.15,6.82094222387614e-09
81,12,500,0.15,6.8433867416860834e-09
82,15,1750,0.25,6.8481987873913165e-09
83,15,750,0.2,7.093518053103339e-09
84,15,1000,0.2,7.097218745385544e-09
85,13,500,0.1,7.254756791071581e-09
86,15,1250,0.3,7.869766610010229e-09
87,14,750,0.15,7.891725300887986e-09
88,15,250,0.1,7.981939863573008e-09
89,15,750,0.15,8.079363891775291e-09
90,15,1000,0.15,8.230693454426057e-09
91,12,500,0.1,8.415647390593922e-09
92,15,1250,0.25,8.877147894832902e-09
93,15,1250,0.2,1.081829033310647e-08
94,15,750,0.1,1.0868617757110178e-08
95,15,1000,0.1,1.1628952343842284e-08
96,15,500,0.05,1.2028508561667441e-08
97,14,500,0.05,1.2543628095882709e-08
98,15,1250,0.15,1.5204139507558745e-08
99,13,500,0.05,1.6197512694490758e-08
100,15,250,0.05,1.8040476915155765e-08
101,12,500,0.05,2.003388182353902e-08
102,9,500,0.2,2.4805544278638047e-08
103,15,750,0.05,2.99388162612489e-08
104,15,1000,0.05,3.243975191943537e-08
105,12,750,0.3,7.423702424158827e-08
106,11,500,0.15,9.815686045924249e-08
107,11,500,0.1,1.1544631526887396e-07
108,15,1500,0.15,1.354419352215416e-07
109,10,500,0.15,1.3739839755463453e-07
110,15,1250,0.1,1.4382669420624472e-07
111,15,1500,0.25,1.675995615284603e-07
112,15,250,0.2,1.687327738962775e-07
113,15,1500,0.2,1.7554395988840813e-07
114,11,1000,0.3,2.6153863209929737e-07
115,11,750,0.15,2.9270308536786915e-07
116,11,500,0.05,2.9747654014405265e-07
117,12,750,0.2,3.080022646043297e-07
118,9,500,0.15,3.1619389053517824e-07
119,14,750,0.05,4.273627255429235e-07
120,14,750,0.1,4.739098076872181e-07
121,13,750,0.2,4.742518788908642e-07
122,12,750,0.1,4.912272429725471e-07
123,7,250,0.15,5.971736474143478e-07
124,11,750,0.2,6.025152146935234e-07
125,11,750,0.1,7.809076442716806e-07
126,14,1000,0.3,7.8861385997526e-07
127,12,750,0.15,8.150824433131961e-07
128,12,1250,0.2,8.168687043268936e-07
129,10,500,0.1,8.364282976131307e-07
130,13,1000,0.25,9.444573776670121e-07
131,13,1000,0.1,9.535179039889795e-07
132,14,1500,0.3,1.017530581633472e-06
133,9,500,0.1,1.0413445482889857e-06
134,14,1250,0.25,1.1042228863978103e-06
135,13,1000,0.15,1.1886303121642873e-06
136,13,750,0.25,1.2239184750665194e-06
137,12,1000,0.3,1.2406082110383637e-06
138,15,1750,0.3,1.3343783803523429e-06
139,14,1000,0.15,1.4242689796943748e-06
140,11,750,0.3,1.42751660495873e-06
141,12,1500,0.2,1.4510401197936401e-06
142,11,1000,0.2,1.487884647717839e-06
143,12,1750,0.3,1.5964807033325118e-06
144,12,1250,0.15,1.706212619297292e-06
145,10,750,0.2,1.7322951339982564e-06
146,13,1000,0.05,2.0135285046228732e-06
147,13,1500,0.15,2.160640258494665e-06
148,14,1500,0.2,2.264700718876823e-06
149,12,1000,0.25,2.3827419544954203e-06
150,11,750,0.25,2.7141023846277016e-06
151,12,750,0.25,2.731789050631911e-06
152,13,1500,0.2,2.7458280711883457e-06
153,12,1000,0.05,2.8320837517008715e-06
154,13,1250,0.25,2.991068651401926e-06
155,10,500,0.05,2.99597276066437e-06
156,14,1250,0.15,3.0322411131100007e-06
157,13,750,0.1,3.1037591453552225e-06
158,12,1500,0.15,3.171391860278974e-06
159,14,1000,0.25,3.2442034788635157e-06
160,13,750,0.15,3.3117978480803525e-06
161,13,750,0.05,3.323906221580453e-06
162,7,250,0.1,3.3475378578050135e-06
163,12,1000,0.1,3.413303772865124e-06
164,12,1250,0.25,3.506560005408251e-06
165,8,500,0.15,3.751515513662995e-06
166,7,250,0.05,3.780490418588765e-06
167,6,250,0.3,3.7847802387461313e-06
168,15,3000,0.25,3.996898626167311e-06
169,14,1000,0.05,4.12622670955241e-06
170,13,2000,0.3,4.334238134509193e-06
171,14,1000,0.1,4.4927720588093566e-06
172,11,1000,0.25,4.526102158464434e-06
173,9,750,0.2,4.554634769995645e-06
174,8,500,0.3,4.660755355625991e-06
175,14,250,0.0,4.686349805055559e-06
176,15,250,0.0,4.698692741524509e-06
177,13,2000,0.25,4.9872699097751305e-06
178,13,1000,0.3,5.10090234777815e-06
179,12,1000,0.2,5.215243499106675e-06
180,13,1500,0.05,5.274453292927637e-06
181,14,1500,0.15,5.294265169747095e-06
182,12,1500,0.25,5.394221583222148e-06
183,13,1500,0.3,5.476369635374368e-06
184,15,500,0.0,5.584628329489303e-06
185,13,2250,0.3,5.63791131108465e-06
186,12,2000,0.2,5.769167531645862e-06
187,14,1500,0.1,5.97182938635565e-06
188,13,1000,0.2,6.492372476945629e-06
189,14,500,0.0,6.53964350861726e-06
190,14,2000,0.1,6.7068651571570685e-06
191,14,1750,0.25,6.776955965800687e-06
192,13,1750,0.05,6.9267642920431715e-06
193,12,1750,0.25,7.0431937117098385e-06
194,10,750,0.15,7.048139088977858e-06
195,13,1250,0.1,7.139552961994033e-06
196,10,750,0.3,7.234076627214179e-06
197,13,1750,0.15,7.241826870725647e-06
198,14,1750,0.05,7.371416846846166e-06
199,13,500,0.0,7.880206685728115e-06
200,14,1250,0.1,8.05268125005363e-06
201,13,1250,0.05,8.187107173737133e-06
202,12,2250,0.2,8.220824334230155e-06
203,12,2000,0.15,8.316452421450517e-06
204,13,250,0.0,8.443104243751482e-06
205,14,2000,0.2,8.540580223608703e-06
206,12,250,0.0,8.56804997028959e-06
207,9,750,0.25,8.689781206521031e-06
208,14,1250,0.2,8.760785477346024e-06
209,12,1250,0.1,8.833465409497714e-06
210,14,2000,0.3,8.909184764102337e-06
211,12,750,0.05,8.93916429085874e-06
212,11,250,0.0,8.97727458569644e-06
213,8,500,0.2,9.012617713451119e-06
214,14,1000,0.2,9.196332305353634e-06
215,7,500,0.3,9.270975735807474e-06
216,10,250,0.0,9.399936619018777e-06
217,9,750,0.3,9.455312919116549e-06
218,13,1750,0.2,9.515671971487405e-06
219,14,1250,0.3,9.750891087367022e-06
220,13,2750,0.25,9.80306441408409e-06
221,14,1750,0.15,9.873553174729535e-06
222,6,250,0.25,9.988698446782e-06
223,13,1500,0.25,1.0083696240551601e-05
224,13,1750,0.3,1.0336571498512977e-05
225,14,1750,0.3,1.0380641526792474e-05
226,10,1000,0.2,1.0407375012210054e-05
227,15,1500,0.3,1.0415108321336136e-05
228,15,750,0.0,1.0654556110827308e-05
229,10,750,0.25,1.0861690336020356e-05
230,15,2500,0.25,1.1007489237502096e-05
231,9,250,0.0,1.118225411630575e-05
232,8,1000,0.3,1.1235106044259708e-05
233,9,750,0.15,1.126946252247351e-05
234,14,2250,0.1,1.130812908939492e-05
235,14,3250,0.25,1.1456930322550425e-05
236,8,750,0.25,1.145735966214323e-05
237,15,2500,0.15,1.1666790946255912e-05
238,10,1000,0.1,1.18545954470808e-05
239,15,2750,0.2,1.2338526306478816e-05
240,14,1250,0.05,1.2531772356239414e-05
241,10,1000,0.25,1.2543635647111034e-05
242,13,2000,0.1,1.2795527557534533e-05
243,15,2250,0.1,1.3031914838998097e-05
244,12,2250,0.3,1.3040375518168024e-05
245,15,2000,0.25,1.3197747752348226e-05
246,10,1250,0.2,1.3428219956862451e-05
247,12,2000,0.05,1.351625495146382e-05
248,6,250,0.2,1.3533574093667469e-05
249,12,500,0.0,1.3931656833742874e-05
250,6,250,0.1,1.4104947390319592e-05
251,12,1000,0.15,1.4219898144317564e-05
252,15,1750,0.1,1.427812180365417e-05
253,15,1250,0.05,1.432327826261688e-05
254,9,750,0.05,1.4510844971784616e-05
255,10,750,0.1,1.457404425712759e-05
256,15,1750,0.15,1.484831821554813e-05
257,12,2500,0.3,1.4925119279036996e-05
258,9,500,0.05,1.5134234928011755e-05
259,10,1250,0.3,1.5163382657663789e-05
260,13,2250,0.25,1.536870601524284e-05
261,10,1000,0.15,1.5382713799435764e-05
262,15,2750,0.15,1.554680903994717e-05
263,13,1250,0.2,1.5585954317488183e-05
264,12,1250,0.3,1.579572890401993e-05
265,12,2250,0.15,1.5823576525792144e-05
266,4,250,0.3,1.600489403489121e-05
267,13,2250,0.1,1.60390259248887e-05
268,13,1250,0.3,1.627027138188583e-05
269,11,1000,0.15,1.6300578046891128e-05
270,8,250,0.0,1.640428596007115e-05
271,6,250,0.15,1.655325956301387e-05
272,12,1500,0.05,1.6608430167547817e-05
273,6,500,0.3,1.6625778743315002e-05
274,13,1500,0.1,1.6717738941145096e-05
275,10,750,0.05,1.6962286184533815e-05
276,15,2000,0.05,1.6978103198982118e-05
277,14,2250,0.3,1.751943599595348e-05
278,10,1750,0.25,1.769544170550955e-05
279,10,1000,0.05,1.78669505398476e-05
280,15,2500,0.1,1.8124587007573146e-05
281,13,1250,0.15,1.8617008311696253e-05
282,10,1500,0.25,1.8719704281816705e-05
283,12,2250,0.05,1.9189031866101895e-05
284,15,3250,0.25,1.9267319098170823e-05
285,13,2000,0.15,1.939881014204113e-05
286,14,750,0.0,1.943789974375082e-05
287,11,500,0.0,1.9553565076448176e-05
288,11,1250,0.2,1.961281840779051e-05
289,13,2000,0.2,1.9736895683825355e-05
290,14,2750,0.1,1.9894783333878516e-05
291,14,2000,0.25,1.998918747725453e-05
292,14,2000,0.15,2.009389541893716e-05
293,14,1500,0.05,2.0333444630677196e-05
294,6,250,0.05,2.051515005009102e-05
295,14,3500,0.25,2.0590224486845706e-05
296,11,1000,0.1,2.0922464540371143e-05
297,12,2000,0.1,2.1413243275825405e-05
298,10,1500,0.3,2.1946304971906828e-05
299,12,1750,0.15,2.1951587900925662e-05
300,9,1000,0.3,2.1985599943745786e-05
301,10,1250,0.05,2.216828953397062e-05
302,14,1500,0.25,2.2554368124102895e-05
303,10,1000,0.3,2.2590194995131538e-05
304,8,750,0.3,2.2945004585204877e-05
305,12,1500,0.3,2.3127287812020606e-05
306,13,2250,0.05,2.3231160588080768e-05
307,5,250,0.3,2.3247887962103518e-05
308,15,2250,0.25,2.325272904384595e-05
309,13,750,0.0,2.335410388807515e-05
310,11,750,0.05,2.3451304846347004e-05
311,15,2000,0.1,2.5010487934712995e-05
312,9,1000,0.1,2.5281129002377117e-05
313,14,2250,0.05,2.537945257053714e-05
314,15,2750,0.3,2.560842003280457e-05
315,12,1250,0.05,2.5984377631285675e-05
316,11,1000,0.05,2.5985618981035643e-05
317,15,1500,0.1,2.6038716400304876e-05
318,9,1500,0.25,2.619941474283776e-05
319,14,2500,0.2,2.6279647710823897e-05
320,13,3000,0.3,2.631379142763857e-05
321,15,2000,0.3,2.6521281751036428e-05
322,14,2500,0.1,2.657359212571726e-05
323,7,250,0.0,2.7152415252221315e-05
324,11,2000,0.3,2.7168065691427722e-05
325,12,2500,0.25,2.741621948557722e-05
326,7,500,0.15,2.7487158742007735e-05
327,14,2000,0.05,2.7543846793684625e-05
328,7,500,0.2,2.7739418625186382e-05
329,4,250,0.15,2.7796756863039414e-05
330,15,1000,0.0,2.7833096629430683e-05
331,13,1750,0.1,2.8273641388476434e-05
332,8,500,0.25,2.8475630133953576e-05
333,8,500,0.1,2.8519000961745605e-05
334,12,1750,0.2,2.8524936879595655e-05
335,11,1250,0.25,2.8550049591340294e-05
336,15,1500,0.05,2.8725011333277802e-05
337,13,2500,0.2,2.883226526506619e-05
338,14,3000,0.15,2.905584464842854e-05
339,6,500,0.15,2.916302082588882e-05
340,7,500,0.25,2.944997717669711e-05
341,15,3250,0.1,3.009636940044203e-05
342,8,500,0.05,3.0389298697666014e-05
343,11,1500,0.3,3.056140023424057e-05
344,12,1500,0.1,3.0897471075105274e-05
345,13,2750,0.3,3.093504042293248e-05
346,11,1500,0.25,3.11484261010093e-05
347,14,1000,0.0,3.1520441754855884e-05
348,9,1250,0.15,3.2231345274449904e-05
349,14,2250,0.15,3.2509566125083325e-05
350,15,3000,0.15,3.2567432684334374e-05
351,10,500,0.0,3.27566706160591e-05
352,14,2750,0.25,3.304730275261476e-05
353,13,2500,0.25,3.3135538263561924e-05
354,15,2250,0.2,3.320372485489516e-05
355,14,4500,0.25,3.336365806646069e-05
356,14,3750,0.25,3.394997408322642e-05
357,11,1500,0.2,3.39998373869973e-05
358,7,500,0.1,3.486563942592528e-05
359,14,1750,0.1,3.4891953143855375e-05
360,15,3500,0.1,3.497881495810209e-05
361,15,2750,0.25,3.504259198974754e-05
362,6,500,0.1,3.582617653129182e-05
363,13,3750,0.3,3.6138257260579015e-05
364,10,1750,0.2,3.65647040294732e-05
365,12,2500,0.2,3.6878585651508715e-05
366,15,2500,0.05,3.6891649775435304e-05
367,14,2500,0.25,3.68969772074026e-05
368,15,1750,0.05,3.697526721911086e-05
369,11,2500,0.3,3.734655042120186e-05
370,8,1000,0.25,3.7457028486506195e-05
371,5,250,0.25,3.850837477225821e-05
372,12,2000,0.3,3.8560276911662644e-05
373,10,1500,0.2,3.8755523272010457e-05
374,10,1500,0.05,3.946219777583068e-05
375,12,1750,0.1,3.9565740669256286e-05
376,11,1250,0.3,3.982676605523072e-05
377,15,2750,0.1,4.006046986308661e-05
378,15,4000,0.1,4.019853993273594e-05
379,15,2500,0.2,4.031205393297332e-05
380,14,2750,0.2,4.051867734373713e-05
381,9,500,0.0,4.0706962191080554e-05
382,15,1250,0.0,4.07515343191792e-05
383,13,1750,0.25,4.086429286016841e-05
384,15,1750,0.2,4.0936355253060566e-05
385,15,2000,0.2,4.139089289122813e-05
386,12,750,0.0,4.149041916820809e-05
387,12,1750,0.05,4.181732300938879e-05
388,15,2250,0.15,4.209934522714642e-05
389,14,1750,0.2,4.224620784418128e-05
390,11,1250,0.1,4.229560347761422e-05
391,10,1500,0.15,4.2515954069387975e-05
392,10,1250,0.15,4.2612575640361087e-05
393,8,2250,0.3,4.358114117506319e-05
394,6,500,0.05,4.3781762905051205e-05
395,11,1250,0.05,4.4131726124513695e-05
396,7,750,0.25,4.415992882241738e-05
397,15,3250,0.3,4.426433659704083e-05
398,9,1750,0.15,4.523344912339131e-05
399,9,1000,0.25,4.5340657224875355e-05
400,13,2500,0.1,4.677760954640408e-05
401,13,3000,0.15,4.686333037516501e-05
402,13,2750,0.15,4.690905460486763e-05
403,8,1000,0.2,4.698691572009157e-05
404,11,750,0.0,4.724500530807915e-05
405,10,1250,0.1,4.743391299058683e-05
406,13,3500,0.15,4.752519346066528e-05
407,14,3000,0.3,4.754795866384772e-05
408,15,2750,0.05,4.783792480876909e-05
409,8,750,0.15,4.7861660766022696e-05
410,15,2250,0.3,4.788841034492657e-05
411,15,2250,0.05,4.813675984124841e-05
412,14,3000,0.2,4.816457351841843e-05
413,9,1250,0.05,4.8511849176879113e-05
414,14,2500,0.05,4.8610961552725874e-05
415,11,1750,0.15,4.879678710973451e-05
416,11,2250,0.1,4.9061572500138764e-05
417,15,3250,0.15,4.923803104476718e-05
418,11,2000,0.25,4.928314169615913e-05
419,11,1500,0.1,4.935205637533557e-05
420,11,2000,0.1,4.9444620446646476e-05
421,12,2750,0.3,5.0176330868126654e-05
422,11,2500,0.15,5.051299353548115e-05
423,8,750,0.05,5.0858380904337775e-05
424,14,2750,0.15,5.1182373078768195e-05
425,13,3500,0.25,5.1190869005418144e-05
426,12,2250,0.25,5.1284399045865855e-05
427,11,1750,0.25,5.139818281264903e-05
428,15,3000,0.1,5.216318190427572e-05
429,11,1750,0.2,5.223517924080303e-05
430,15,3000,0.2,5.2248985883639834e-05
431,15,2000,0.15,5.246144299545795e-05
432,13,2000,0.05,5.258167818035092e-05
433,11,2250,0.3,5.3345537198974505e-05
434,5,250,0.15,5.3449610526933394e-05
435,13,2500,0.3,5.361122159135703e-05
436,14,3250,0.05,5.368124139259891e-05
437,5,250,0.2,5.3917985770840945e-05
438,14,4000,0.3,5.395133767822326e-05
439,8,1250,0.3,5.476978204362594e-05
440,11,2250,0.05,5.488332779105708e-05
441,13,3000,0.2,5.4935779012206144e-05
442,14,4250,0.3,5.4993038349306403e-05
443,8,1250,0.05,5.5442956174513396e-05
444,12,2000,0.25,5.555647778790396e-05
445,13,1000,0.0,5.570102428877077e-05
446,13,3250,0.1,5.574081977506325e-05
447,13,2500,0.05,5.601887857586004e-05
448,13,3750,0.15,5.6285868188693064e-05
449,13,2750,0.2,5.644150183379409e-05
450,14,2250,0.25,5.649019083034676e-05
451,15,2500,0.3,5.677223039457935e-05
452,7,1000,0.1,5.684587506354785e-05
453,12,2750,0.15,5.6904092648003916e-05
454,12,3500,0.25,5.71758191854274e-05
455,15,4750,0.3,5.745821146996095e-05
456,13,3250,0.2,5.755881975879297e-05
457,13,2500,0.15,5.803062353392473e-05
458,12,3000,0.15,5.832938271228178e-05
459,6,750,0.25,5.852922854224759e-05
460,12,2500,0.15,5.8796218555120064e-05
461,15,3500,0.2,5.8959320697706125e-05
462,11,1750,0.05,5.902109335866762e-05
463,13,2250,0.2,5.9103052994620234e-05
464,15,3750,0.15,5.9570162467429166e-05
465,13,2750,0.1,6.071084461398204e-05
466,14,2500,0.3,6.164759081980073e-05
467,11,2750,0.25,6.173432686749039e-05
468,5,250,0.1,6.183620992679135e-05
469,8,1000,0.1,6.249888981258215e-05
470,14,3500,0.2,6.300903798423081e-05
471,6,750,0.2,6.306811212527316e-05
472,15,3750,0.2,6.310405842551377e-05
473,14,3750,0.2,6.346198024402389e-05
474,14,2750,0.3,6.367072115993993e-05
475,15,3500,0.3,6.426764417440167e-05
476,6,250,0.0,6.451398658848377e-05
477,11,2250,0.15,6.460262944959614e-05
478,7,500,0.05,6.474224877520096e-05
479,14,3250,0.3,6.552644291720353e-05
480,15,3000,0.3,6.607830689803937e-05
481,5,500,0.1,6.62187316416236e-05
482,12,2250,0.1,6.638382798993394e-05
483,12,3000,0.3,6.67992186852831e-05
484,8,1750,0.25,6.734184674066339e-05
485,11,1250,0.15,6.759999820819453e-05
486,8,750,0.2,6.794476424953947e-05
487,14,4250,0.2,6.842574307686162e-05
488,9,1750,0.25,6.852090996708558e-05
489,15,3250,0.2,6.905601502713429e-05
490,15,4000,0.3,6.914077692893441e-05
491,8,750,0.1,6.924107930992859e-05
492,15,3750,0.1,6.967255248126865e-05
493,14,3750,0.1,7.103209384883873e-05
494,15,3000,0.05,7.211811510203606e-05
495,14,3250,0.15,7.244401743619707e-05
496,8,2000,0.25,7.284331097119403e-05
497,14,3500,0.3,7.289718087350398e-05
498,12,3000,0.1,7.31386646397734e-05
499,10,1750,0.15,7.378887465384929e-05
500,12,3750,0.25,7.417492159025609e-05
501,11,2750,0.15,7.424685383786254e-05
502,15,5500,0.1,7.430709839743551e-05
503,15,4250,0.3,7.451501371774066e-05
504,5,500,0.15,7.510072790794854e-05
505,9,750,0.1,7.60026390306253e-05
506,14,4750,0.2,7.617928864631501e-05
507,14,4500,0.3,7.638766908527723e-05
508,12,2500,0.1,7.689390663915142e-05
509,14,3750,0.05,7.745778488988406e-05
510,9,1250,0.2,7.749301699786878e-05
511,11,3250,0.25,7.77569702643436e-05
512,8,1750,0.2,7.829731380895742e-05
513,15,4000,0.25,7.843652570727218e-05
514,7,1250,0.3,7.863678563256688e-05
515,10,2000,0.3,7.864344024430141e-05
516,14,3250,0.1,7.966140740195506e-05
517,11,1500,0.05,8.03129678544182e-05
518,8,1250,0.25,8.054216051272884e-05
519,11,2000,0.15,8.074492056712184e-05
520,10,1750,0.1,8.103452330928532e-05
521,6,750,0.15,8.121320243876232e-05
522,11,2000,0.05,8.140154290840109e-05
523,10,2000,0.25,8.164677458812931e-05
524,15,5250,0.3,8.177913659619404e-05
525,12,3250,0.2,8.178373752437568e-05
526,11,2250,0.25,8.179629690109686e-05
527,9,1250,0.3,8.184252567008978e-05
528,15,3250,0.05,8.237779879599215e-05
529,14,3500,0.1,8.247028854762458e-05
530,15,4500,0.2,8.26670345616664e-05
531,11,4250,0.25,8.284096310801137e-05
532,14,1250,0.0,8.28698749560681e-05
533,13,3750,0.25,8.336143710688684e-05
534,9,2000,0.25,8.342264710993202e-05
535,15,4000,0.2,8.357165818238806e-05
536,12,3500,0.15,8.3915897332013e-05
537,11,1500,0.15,8.46465749442117e-05
538,11,2750,0.2,8.467968714977873e-05
539,14,4000,0.25,8.504209602711461e-05
540,7,750,0.3,8.54160426265748e-05
541,15,5750,0.3,8.594318090084265e-05
542,12,3000,0.05,8.659272672839664e-05
543,14,5000,0.2,8.659741991245222e-05
544,13,3750,0.2,8.685238517518587e-05
545,14,2250,0.2,8.719109346053221e-05
546,5,250,0.05,8.80399930733823e-05
547,9,2000,0.2,8.815723991526107e-05
548,15,3500,0.05,8.81658512799416e-05
549,14,4250,0.1,8.82716875503881e-05
550,10,1500,0.1,8.853491969788004e-05
551,8,500,0.0,8.88487261260176e-05
552,13,4000,0.05,8.901020217538897e-05
553,14,3750,0.15,8.910221924662535e-05
554,13,3500,0.2,8.978360748337117e-05
555,11,3000,0.1,8.995957254584233e-05
556,14,3000,0.1,9.110215669444576e-05
557,14,3000,0.25,9.115722720151163e-05
558,15,4000,0.05,9.147816757629963e-05
559,15,4250,0.2,9.165567180900021e-05
560,13,3250,0.25,9.170257583811299e-05
561,13,4750,0.3,9.194198955762958e-05
562,12,2750,0.2,9.211745093121083e-05
563,8,1250,0.1,9.21659253117002e-05
564,13,4750,0.2,9.219280528861554e-05
565,4,250,0.2,9.220831808393899e-05
566,6,1000,0.3,9.27284676684862e-05
567,8,1750,0.05,9.313990262351792e-05
568,13,2750,0.05,9.347803724624567e-05
569,6,500,0.25,9.363099352407055e-05
570,6,500,0.2,9.423994784667203e-05
571,15,5250,0.1,9.479769597313553e-05
572,9,1000,0.2,9.497385405605735e-05
573,5,500,0.2,9.497719775802898e-05
574,13,3500,0.1,9.512591128832321e-05
575,13,3250,0.15,9.548336691376624e-05
576,15,3500,0.15,9.585363360450119e-05
577,13,4000,0.15,9.597329531312878e-05
578,10,2000,0.05,9.628490995937653e-05
579,13,3250,0.05,9.677644000311939e-05
580,4,250,0.05,9.706742469095619e-05
581,13,3000,0.25,9.748383532534188e-05
582,15,3750,0.05,9.807437107153904e-05
583,8,1000,0.05,9.811841045650698e-05
584,8,1000,0.15,9.813283150536847e-05
585,15,4750,0.2,9.826776155844184e-05
586,12,3250,0.05,9.85770460117522e-05
587,10,2750,0.25,9.904703917912559e-05
588,7,750,0.2,9.932159721987489e-05
589,12,3750,0.3,9.937889399243978e-05
590,11,2000,0.2,9.948147536359748e-05
591,9,2000,0.3,9.964677555178614e-05
592,15,4500,0.3,9.990690790054979e-05
593,9,1500,0.15,0.00010032310921696458
594,11,3000,0.15,0.00010084809544740866
595,13,4000,0.1,0.00010092952037641104
596,8,2000,0.2,0.00010124878166371293
597,13,3000,0.1,0.0001012859635490479
598,15,4000,0.15,0.00010149209068778664
599,13,4250,0.1,0.00010190134028838891
600,10,1750,0.3,0.00010196570710662746
601,14,3500,0.05,0.00010200908968047366
602,14,2750,0.05,0.0001022706926641695
603,15,6750,0.25,0.00010299687840669107
604,12,3250,0.15,0.00010361266393162619
605,10,3750,0.2,0.00010428646848772225
606,13,2250,0.15,0.00010435186199077104
607,10,1250,0.25,0.00010480047466463259
608,13,4500,0.25,0.00010500975978637728
609,13,3000,0.05,0.0001065466334150103
610,8,2250,0.15,0.00010700157895338664
611,7,1250,0.25,0.00010766460782253471
612,14,4000,0.15,0.0001076835610151912
613,9,1750,0.1,0.00010806033054296032
614,13,4250,0.15,0.00010839628188212246
615,7,750,0.1,0.00010882830865836777
616,11,2500,0.05,0.0001088623713536294
617,10,2250,0.25,0.00010903147349383283
618,15,5000,0.1,0.00010908348149931236
619,12,3500,0.1,0.00010910353179932231
620,11,2250,0.2,0.00010925568334062638
621,12,3500,0.3,0.0001093152060164749
622,15,4500,0.25,0.00011007234022127583
623,4,250,0.25,0.00011046057457046804
624,11,2750,0.1,0.00011047642637117723
625,9,2000,0.1,0.00011065991905869865
626,11,3000,0.3,0.00011076619174211573
627,14,2500,0.15,0.00011091019191672678
628,14,4750,0.25,0.0001112132183196375
629,15,6000,0.1,0.00011177692772641175
630,15,4500,0.1,0.00011193954210143998
631,4,250,0.1,0.00011257697332479175
632,15,1500,0.0,0.00011272987680557747
633,10,750,0.0,0.00011302146877869665
634,13,4250,0.25,0.00011312897233491841
635,15,5500,0.3,0.00011357864199591285
636,12,4500,0.3,0.00011360690966411957
637,8,1750,0.3,0.00011385080140678619
