TIMESTAMP,GATSBY33970_OPEN_PRICE_USD,GATSBY33970_HIGH_PRICE_USD,GATSBY33970_LOW_PRICE_USD,GATSBY33970_CLOSE_PRICE_USD,GATSBY33970_VOLUME_USD,GATSBY33970_DIVIDENDS_USD,GATSBY33970_STOCK_SPLITS_USD
2024-11-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,289785,0.0,0.0
2024-11-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,64085,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,28159,0.0,0.0
2024-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,54724,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,52812,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,21440,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10984,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6684,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23421,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6876,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,8716,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,3576,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,7327,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,5055,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,5459,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,4649,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,602,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,5822,0.0,0.0
2024-12-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6738,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,5133,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,2738,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1916,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,2176,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,4328,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3230,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,2515,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,913,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,3270,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,2236,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1421,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,3508,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,5531,0.0,0.0
