TIMESTAMP,USDCAT_OPEN_PRICE_USD,USDCAT_HIGH_PRICE_USD,USDCAT_LOW_PRICE_USD,USDCAT_CLOSE_PRICE_USD,USDCAT_VOLUME_USD,USDCAT_DIVIDENDS_USD,USDCAT_STOCK_SPLITS_USD
2024-09-12 00:00:00+00:00,3.099999958067201e-05,5.700000110664405e-05,2.4000000848900527e-05,4.099999932805076e-05,56618,0.0,0.0
2024-09-13 00:00:00+00:00,4.099999932805076e-05,4.600000102072954e-05,3.899999865097925e-05,4.400000034365803e-05,6632,0.0,0.0
2024-09-14 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.400000034365803e-05,4.5000000682193786e-05,1780,0.0,0.0
2024-09-15 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.9999998989515007e-05,3.9999998989515007e-05,1668,0.0,0.0
2024-09-16 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.300000025774352e-05,3.400000059627928e-05,14382,0.0,0.0
2024-09-17 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.5000000934815034e-05,1452,0.0,0.0
2024-09-18 00:00:00+00:00,3.5000000934815034e-05,5.0999999075429514e-05,3.5000000934815034e-05,4.400000034365803e-05,28694,0.0,0.0
2024-09-19 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,2.9999999242136255e-05,4.400000034365803e-05,34948,0.0,0.0
2024-09-20 00:00:00+00:00,4.400000034365803e-05,8.600000001024455e-05,4.3000000005122274e-05,6.800000119255856e-05,51339,0.0,0.0
2024-09-21 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,4.8999998398358e-05,4.999999873689376e-05,20122,0.0,0.0
2024-09-22 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,4.999999873689376e-05,5.199999941396527e-05,3226,0.0,0.0
2024-09-23 00:00:00+00:00,5.199999941396527e-05,5.500000042957254e-05,4.099999932805076e-05,4.199999966658652e-05,15260,0.0,0.0
2024-09-24 00:00:00+00:00,4.199999966658652e-05,5.500000042957254e-05,3.899999865097925e-05,4.8999998398358e-05,27072,0.0,0.0
2024-09-25 00:00:00+00:00,4.8999998398358e-05,7.599999662488699e-05,4.8000001697801054e-05,6.800000119255856e-05,34975,0.0,0.0
2024-09-26 00:00:00+00:00,6.800000119255856e-05,7.79999973019585e-05,6.800000119255856e-05,7.200000254670158e-05,27261,0.0,0.0
2024-09-27 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,5.900000178371556e-05,6.299999949987978e-05,18460,0.0,0.0
2024-09-28 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,6.0999998822808266e-05,6.0999998822808266e-05,4907,0.0,0.0
2024-09-29 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,4.999999873689376e-05,4.999999873689376e-05,12676,0.0,0.0
2024-09-30 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.3000000005122274e-05,4.3000000005122274e-05,6492,0.0,0.0
2024-10-01 00:00:00+00:00,4.3000000005122274e-05,7.100000220816582e-05,4.199999966658652e-05,5.500000042957254e-05,44094,0.0,0.0
2024-10-02 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.5000000682193786e-05,4.5000000682193786e-05,7206,0.0,0.0
2024-10-03 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.199999966658652e-05,4.199999966658652e-05,2828,0.0,0.0
2024-10-04 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.899999865097925e-05,4.3000000005122274e-05,8918,0.0,0.0
2024-10-05 00:00:00+00:00,4.3000000005122274e-05,4.70000013592653e-05,4.199999966658652e-05,4.70000013592653e-05,5569,0.0,0.0
2024-10-06 00:00:00+00:00,4.70000013592653e-05,6.500000017695129e-05,4.400000034365803e-05,6.199999916134402e-05,25994,0.0,0.0
2024-10-07 00:00:00+00:00,6.199999916134402e-05,0.00020799999765586108,5.999999848427251e-05,0.00016599999798927456,358139,0.0,0.0
2024-10-08 00:00:00+00:00,0.00016599999798927456,0.0002530000056140125,0.00013000000035390258,0.00020300000323913991,316402,0.0,0.0
2024-10-09 00:00:00+00:00,0.00019999999494757503,0.0005489999894052744,0.00019999999494757503,0.00028700000257231295,1083704,0.0,0.0
2024-10-10 00:00:00+00:00,0.0002519999979995191,0.000526999996509403,0.0002479999966453761,0.0004030000127386302,588776,0.0,0.0
2024-10-11 00:00:00+00:00,0.0004030000127386302,0.0006419999990612268,0.0003209999995306134,0.0005150000215508044,528023,0.0,0.0
2024-10-12 00:00:00+00:00,0.0005150000215508044,0.0005169999785721302,0.00032500000088475645,0.0003699999942909926,238910,0.0,0.0
2024-10-13 00:00:00+00:00,0.0003699999942909926,0.0004239999980200082,0.00026500000967644155,0.0003100000030826777,255587,0.0,0.0
2024-10-14 00:00:00+00:00,0.0003100000030826777,0.0003229999856557697,0.00021300000662449747,0.0002229999954579398,253656,0.0,0.0
2024-10-15 00:00:00+00:00,0.0002229999954579398,0.00022400000307243317,0.00015700000221841037,0.0001849999971454963,123088,0.0,0.0
2024-10-16 00:00:00+00:00,0.00017699999443721026,0.00023299999884329736,0.0001630000042496249,0.0002300000051036477,52300,0.0,0.0
2024-10-17 00:00:00+00:00,0.0002300000051036477,0.0003600000054575503,0.00022000000171829015,0.00024300000222865492,174215,0.0,0.0
2024-10-18 00:00:00+00:00,0.00024300000222865492,0.0002530000056140125,0.00018899999849963933,0.0002119999990100041,92157,0.0,0.0
2024-10-19 00:00:00+00:00,0.0002119999990100041,0.00025400001322850585,0.00015500000154133886,0.00016799999866634607,137756,0.0,0.0
2024-10-20 00:00:00+00:00,0.00016799999866634607,0.00018400000408291817,0.0001500000071246177,0.00018400000408291817,25630,0.0,0.0
2024-10-21 00:00:00+00:00,0.0001990000018849969,0.00020900000527035445,0.00014699999883305281,0.00016799999866634607,44825,0.0,0.0
2024-10-22 00:00:00+00:00,0.00016799999866634607,0.00016799999866634607,0.0001289999927394092,0.0001500000071246177,35332,0.0,0.0
2024-10-23 00:00:00+00:00,0.0001500000071246177,0.0001500000071246177,0.0001230000052601099,0.00013899999612476677,33625,0.0,0.0
2024-10-24 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,9.999999747378752e-05,0.00011100000119768083,46993,0.0,0.0
2024-10-25 00:00:00+00:00,0.00010800000018207356,0.00013899999612476677,9.600000339560211e-05,9.899999713525176e-05,48817,0.0,0.0
2024-10-26 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,9.300000237999484e-05,9.600000339560211e-05,3342,0.0,0.0
2024-10-27 00:00:00+00:00,9.600000339560211e-05,0.0001140000022132881,9.300000237999484e-05,0.00010699999984353781,15028,0.0,0.0
2024-10-28 00:00:00+00:00,0.00010699999984353781,0.00014600000577047467,0.00010599999950500205,0.00013299999409355223,36253,0.0,0.0
2024-10-29 00:00:00+00:00,0.00013299999409355223,0.00013600000238511711,0.00010800000018207356,0.00011300000187475234,38922,0.0,0.0
2024-10-30 00:00:00+00:00,0.0001140000022132881,0.00011999999696854502,0.00010800000018207356,0.00011100000119768083,18269,0.0,0.0
2024-10-31 00:00:00+00:00,0.00011100000119768083,0.00011600000289035961,9.699999645818025e-05,9.699999645818025e-05,17144,0.0,0.0
2024-11-01 00:00:00+00:00,9.699999645818025e-05,9.999999747378752e-05,9.200000204145908e-05,9.500000305706635e-05,14940,0.0,0.0
2024-11-02 00:00:00+00:00,9.500000305706635e-05,0.0001049999991664663,8.299999899463728e-05,8.499999967170879e-05,19639,0.0,0.0
2024-11-03 00:00:00+00:00,8.499999967170879e-05,8.800000068731606e-05,8.099999831756577e-05,8.600000001024455e-05,5399,0.0,0.0
2024-11-04 00:00:00+00:00,8.600000001024455e-05,9.100000170292333e-05,7.200000254670158e-05,7.79999973019585e-05,3793,0.0,0.0
2024-11-05 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.100000220816582e-05,7.200000254670158e-05,7107,0.0,0.0
2024-11-06 00:00:00+00:00,7.200000254670158e-05,9.899999713525176e-05,7.200000254670158e-05,9.500000305706635e-05,28064,0.0,0.0
2024-11-07 00:00:00+00:00,9.40000027185306e-05,0.00011899999663000926,9.300000237999484e-05,0.0001049999991664663,35433,0.0,0.0
2024-11-08 00:00:00+00:00,0.00010599999950500205,0.00010699999984353781,8.70000003487803e-05,9.100000170292333e-05,20526,0.0,0.0
2024-11-09 00:00:00+00:00,9.100000170292333e-05,9.899999713525176e-05,8.70000003487803e-05,8.900000102585182e-05,15955,0.0,0.0
2024-11-10 00:00:00+00:00,8.900000102585182e-05,0.00011500000255182385,8.800000068731606e-05,0.00011200000153621659,22047,0.0,0.0
2024-11-11 00:00:00+00:00,0.00011200000153621659,0.00022400000307243317,0.00011100000119768083,0.00018600000475998968,139830,0.0,0.0
2024-11-12 00:00:00+00:00,0.0001829999964684248,0.00019500000053085387,0.00013299999409355223,0.00014699999883305281,81726,0.0,0.0
2024-11-13 00:00:00+00:00,0.00016399999731220305,0.00016399999731220305,0.00012199999764561653,0.00015100000018719584,63155,0.0,0.0
2024-11-14 00:00:00+00:00,0.00015100000018719584,0.0003060000017285347,0.00012599999899975955,0.0002410000015515834,319342,0.0,0.0
2024-11-15 00:00:00+00:00,0.0002410000015515834,0.0004199999966658652,0.00023999999393709004,0.00029600001289509237,294605,0.0,0.0
2024-11-16 00:00:00+00:00,0.000295000005280599,0.0004440000047907233,0.00024900000425986946,0.00025099999038502574,314176,0.0,0.0
2024-11-17 00:00:00+00:00,0.00025099999038502574,0.0002739999908953905,0.00021600000036414713,0.00022200000239536166,70602,0.0,0.0
2024-11-18 00:00:00+00:00,0.00022200000239536166,0.0002880000101868063,0.00021600000036414713,0.00022499999613501132,110740,0.0,0.0
2024-11-19 00:00:00+00:00,0.00022499999613501132,0.00023700000019744039,0.00016399999731220305,0.00017600000137463212,54130,0.0,0.0
2024-11-20 00:00:00+00:00,0.00017600000137463212,0.00018400000408291817,0.00011000000085914508,0.00011100000119768083,113818,0.0,0.0
2024-11-21 00:00:00+00:00,0.00011100000119768083,0.00014699999883305281,0.0001049999991664663,0.0001449999981559813,65908,0.0,0.0
2024-11-22 00:00:00+00:00,0.0001449999981559813,0.00015199999324977398,0.00010399999882793054,0.00013499999477062374,64095,0.0,0.0
2024-11-23 00:00:00+00:00,0.00013499999477062374,0.00015100000018719584,0.00010900000052060932,0.00014699999883305281,66817,0.0,0.0
2024-11-24 00:00:00+00:00,0.00014699999883305281,0.0001539999939268455,9.7999996796716e-05,0.00011700000322889537,35261,0.0,0.0
2024-11-25 00:00:00+00:00,0.00011700000322889537,0.0001320000010309741,0.00010099999781232327,0.00010299999848939478,21578,0.0,0.0
2024-11-26 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,9.999999747378752e-05,0.0001049999991664663,10618,0.0,0.0
2024-11-27 00:00:00+00:00,0.0001049999991664663,0.00013299999409355223,0.0001049999991664663,0.0001320000010309741,17838,0.0,0.0
2024-11-28 00:00:00+00:00,0.0001320000010309741,0.00013800000306218863,0.00013000000035390258,0.0001340000017080456,15232,0.0,0.0
2024-11-29 00:00:00+00:00,0.0001340000017080456,0.00015799999528098851,0.0001250000059371814,0.0001449999981559813,38764,0.0,0.0
2024-11-30 00:00:00+00:00,0.0001449999981559813,0.00019200000679120421,0.0001429999974789098,0.00017800000205170363,33304,0.0,0.0
2024-12-01 00:00:00+00:00,0.00017800000205170363,0.00017800000205170363,0.00012799999967683107,0.00012799999967683107,25892,0.0,0.0
2024-12-02 00:00:00+00:00,0.00016599999798927456,0.00016599999798927456,0.00013000000035390258,0.00014099999680183828,30576,0.0,0.0
2024-12-03 00:00:00+00:00,0.00014099999680183828,0.00016500000492669642,0.0001289999927394092,0.00016500000492669642,14871,0.0,0.0
2024-12-04 00:00:00+00:00,0.00016500000492669642,0.00016799999866634607,0.00011999999696854502,0.00012399999832268804,30411,0.0,0.0
2024-12-05 00:00:00+00:00,0.00012399999832268804,0.00013299999409355223,0.00012399999832268804,0.00012599999899975955,15179,0.0,0.0
2024-12-06 00:00:00+00:00,0.00013699999544769526,0.0001449999981559813,0.00013099999341648072,0.0001340000017080456,13960,0.0,0.0
2024-12-07 00:00:00+00:00,0.0001340000017080456,0.00019299999985378236,0.0001340000017080456,0.00017899999511428177,65519,0.0,0.0
2024-12-08 00:00:00+00:00,0.00017600000137463212,0.00017600000137463212,0.00016199999663513154,0.00016199999663513154,15382,0.0,0.0
2024-12-09 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.00010800000018207356,0.00011100000119768083,39837,0.0,0.0
2024-12-10 00:00:00+00:00,0.00011100000119768083,0.0001140000022132881,9.699999645818025e-05,0.00010099999781232327,25502,0.0,0.0
2024-12-11 00:00:00+00:00,0.00010099999781232327,0.00011300000187475234,0.00010099999781232327,0.00011100000119768083,7610,0.0,0.0
2024-12-12 00:00:00+00:00,0.00011100000119768083,0.00011200000153621659,0.00010399999882793054,0.00010599999950500205,4868,0.0,0.0
2024-12-13 00:00:00+00:00,0.00010599999950500205,0.00010800000018207356,8.600000001024455e-05,0.00010699999984353781,19861,0.0,0.0
2024-12-14 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,5.500000042957254e-05,7.300000288523734e-05,90328,0.0,0.0
2024-12-15 00:00:00+00:00,7.300000288523734e-05,9.200000204145908e-05,5.8000001445179805e-05,9.200000204145908e-05,39813,0.0,0.0
2024-12-16 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,5.900000178371556e-05,6.199999916134402e-05,18392,0.0,0.0
2024-12-17 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.6000000768108293e-05,6.199999916134402e-05,15402,0.0,0.0
2024-12-18 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,5.700000110664405e-05,5.700000110664405e-05,13153,0.0,0.0
2024-12-19 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,4.400000034365803e-05,4.70000013592653e-05,10474,0.0,0.0
2024-12-20 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.5000000934815034e-05,4.3000000005122274e-05,16407,0.0,0.0
2024-12-21 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.400000059627928e-05,3.5000000934815034e-05,13587,0.0,0.0
2024-12-22 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,2.9000000722589903e-05,3.199999991920777e-05,15799,0.0,0.0
2024-12-23 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,3.099999958067201e-05,3089,0.0,0.0
2024-12-24 00:00:00+00:00,3.099999958067201e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.7000001611886546e-05,9548,0.0,0.0
2024-12-25 00:00:00+00:00,3.7000001611886546e-05,4.600000102072954e-05,3.400000059627928e-05,3.400000059627928e-05,11406,0.0,0.0
2024-12-26 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.099999958067201e-05,3.199999991920777e-05,2901,0.0,0.0
2024-12-27 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,1486,0.0,0.0
2024-12-28 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,3.099999958067201e-05,3.400000059627928e-05,579,0.0,0.0
2024-12-29 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.199999991920777e-05,3.199999991920777e-05,4466,0.0,0.0
2024-12-30 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.099999958067201e-05,3.099999958067201e-05,9423,0.0,0.0
2024-12-31 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.700000004551839e-05,2.9999999242136255e-05,5671,0.0,0.0
2025-01-01 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.9000000722589903e-05,3.099999958067201e-05,1645,0.0,0.0
2025-01-02 00:00:00+00:00,3.099999958067201e-05,4.5000000682193786e-05,3.099999958067201e-05,4.5000000682193786e-05,13935,0.0,0.0
2025-01-03 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.099999932805076e-05,4.3000000005122274e-05,8624,0.0,0.0
2025-01-04 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.9999998989515007e-05,4.099999932805076e-05,3299,0.0,0.0
2025-01-05 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,1634,0.0,0.0
2025-01-06 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,1166,0.0,0.0
2025-01-07 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.300000025774352e-05,3.300000025774352e-05,3427,0.0,0.0
2025-01-08 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,2.9999999242136255e-05,2851,0.0,0.0
2025-01-09 00:00:00+00:00,2.9999999242136255e-05,3.5000000934815034e-05,2.9000000722589903e-05,3.400000059627928e-05,9405,0.0,0.0
2025-01-10 00:00:00+00:00,3.400000059627928e-05,3.9999998989515007e-05,3.400000059627928e-05,3.9999998989515007e-05,4657,0.0,0.0
2025-01-11 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.300000025774352e-05,3.400000059627928e-05,4726,0.0,0.0
2025-01-12 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.199999991920777e-05,1093,0.0,0.0
