TIMESTAMP,KBC_OPEN_PRICE_USD,KBC_HIGH_PRICE_USD,KBC_LOW_PRICE_USD,KBC_CLOSE_PRICE_USD,KBC_VOLUME_USD,KBC_DIVIDENDS_USD,KBC_STOCK_SPLITS_USD
2018-07-06 00:00:00+00:00,0.00838099978864193,0.00846800021827221,0.008174999617040157,0.008383999578654766,144387,0.0,0.0
2018-07-07 00:00:00+00:00,0.008383999578654766,0.008808000013232231,0.008283000439405441,0.008794000372290611,124010,0.0,0.0
2018-07-08 00:00:00+00:00,0.008786999620497227,0.00940799992531538,0.008686999790370464,0.00912300031632185,140897,0.0,0.0
2018-07-09 00:00:00+00:00,0.009120999835431576,0.01141900010406971,0.008696000091731548,0.009398000314831734,272735,0.0,0.0
2018-07-10 00:00:00+00:00,0.00939099956303835,0.009417999535799026,0.006994999945163727,0.00700599979609251,171868,0.0,0.0
2018-07-11 00:00:00+00:00,0.006984000094234943,0.008682000450789928,0.006976999808102846,0.00791999977082014,253675,0.0,0.0
2018-07-12 00:00:00+00:00,0.007981999777257442,0.009317999705672264,0.007947999984025955,0.00914399977773428,284924,0.0,0.0
2018-07-13 00:00:00+00:00,0.009066999889910221,0.010600999929010868,0.008921000175178051,0.009802999906241894,482916,0.0,0.0
2018-07-14 00:00:00+00:00,0.009783999994397163,0.010413999669253826,0.009783999994397163,0.010023999959230423,259870,0.0,0.0
2018-07-15 00:00:00+00:00,0.010021000169217587,0.010670999996364117,0.008076000027358532,0.009763999842107296,344479,0.0,0.0
2018-07-16 00:00:00+00:00,0.00977499969303608,0.010839000344276428,0.009734000079333782,0.010839000344276428,684699,0.0,0.0
2018-07-17 00:00:00+00:00,0.01081399992108345,0.011707000434398651,0.010622000321745872,0.01169000007212162,335654,0.0,0.0
2018-07-18 00:00:00+00:00,0.01168499980121851,0.012095999903976917,0.010848999954760075,0.011645999737083912,409478,0.0,0.0
2018-07-19 00:00:00+00:00,0.011640000157058239,0.011729000136256218,0.010560999624431133,0.01140700001269579,397259,0.0,0.0
2018-07-20 00:00:00+00:00,0.011416000314056873,0.012091999873518944,0.011215999722480774,0.011408000253140926,367324,0.0,0.0
2018-07-21 00:00:00+00:00,0.011405999772250652,0.011726999655365944,0.010758000425994396,0.010882000438869,304706,0.0,0.0
2018-07-22 00:00:00+00:00,0.010878999717533588,0.01167299970984459,0.010521000251173973,0.011672000400722027,469799,0.0,0.0
2018-07-23 00:00:00+00:00,0.01165900006890297,0.012024999596178532,0.010653999634087086,0.011043000034987926,236955,0.0,0.0
2018-07-24 00:00:00+00:00,0.011057999916374683,0.01176500041037798,0.010777000337839127,0.011746999807655811,364387,0.0,0.0
2018-07-25 00:00:00+00:00,0.011536999605596066,0.01170200016349554,0.007772000040858984,0.010204000398516655,290770,0.0,0.0
2018-07-26 00:00:00+00:00,0.010222000069916248,0.011049999855458736,0.007410999853163958,0.010106000117957592,277039,0.0,0.0
2018-07-27 00:00:00+00:00,0.010103000327944756,0.010103000327944756,0.009496999904513359,0.009673000313341618,202749,0.0,0.0
2018-07-28 00:00:00+00:00,0.009692000225186348,0.009813999757170677,0.00495699979364872,0.009134000167250633,213691,0.0,0.0
