TIMESTAMP,VIDEO_OPEN_PRICE_USD,VIDEO_HIGH_PRICE_USD,VIDEO_LOW_PRICE_USD,VIDEO_CLOSE_PRICE_USD,VIDEO_VOLUME_USD,VIDEO_DIVIDENDS_USD,VIDEO_STOCK_SPLITS_USD
2024-11-30 00:00:00+00:00,33.11045455932617,39.45265197753906,21.072956085205078,26.904104232788086,484921,0.0,0.0
2024-12-01 00:00:00+00:00,26.904104232788086,31.603614807128906,22.15444564819336,26.8150691986084,145891,0.0,0.0
2024-12-02 00:00:00+00:00,26.8150691986084,32.657405853271484,23.554296493530273,23.622161865234375,103005,0.0,0.0
2024-12-03 00:00:00+00:00,23.622161865234375,26.7595157623291,16.6708984375,17.103012084960938,159963,0.0,0.0
2024-12-04 00:00:00+00:00,17.103012084960938,24.28582763671875,15.310848236083984,15.476752281188965,200753,0.0,0.0
2024-12-05 00:00:00+00:00,15.536523818969727,17.673595428466797,14.34998607635498,14.741880416870117,71355,0.0,0.0
2024-12-06 00:00:00+00:00,14.065436363220215,17.064220428466797,13.364860534667969,16.357593536376953,48004,0.0,0.0
2024-12-07 00:00:00+00:00,16.357593536376953,17.478506088256836,12.467677116394043,13.73888874053955,56489,0.0,0.0
2024-12-08 00:00:00+00:00,14.093975067138672,14.49223804473877,12.386603355407715,14.49223804473877,43622,0.0,0.0
2024-12-09 00:00:00+00:00,14.49223804473877,14.49223804473877,10.044290542602539,10.225995063781738,54138,0.0,0.0
2024-12-10 00:00:00+00:00,10.225995063781738,12.448814392089844,9.692296028137207,11.886241912841797,25108,0.0,0.0
2024-12-11 00:00:00+00:00,11.886241912841797,15.745803833007812,10.798686981201172,14.53958797454834,53752,0.0,0.0
2024-12-12 00:00:00+00:00,14.53958797454834,18.885555267333984,14.290231704711914,14.297638893127441,63626,0.0,0.0
2024-12-13 00:00:00+00:00,14.297638893127441,14.531429290771484,12.030879020690918,12.953193664550781,24969,0.0,0.0
2024-12-14 00:00:00+00:00,12.953193664550781,14.30548095703125,11.131714820861816,11.399687767028809,22438,0.0,0.0
2024-12-15 00:00:00+00:00,11.399687767028809,12.822495460510254,11.080053329467773,12.822495460510254,10521,0.0,0.0
2024-12-16 00:00:00+00:00,12.822495460510254,15.296632766723633,11.755080223083496,12.4708833694458,34846,0.0,0.0
2024-12-17 00:00:00+00:00,12.4708833694458,12.747090339660645,11.563297271728516,11.79376220703125,11427,0.0,0.0
2024-12-18 00:00:00+00:00,11.79376220703125,12.243270874023438,10.477567672729492,10.477567672729492,13184,0.0,0.0
2024-12-19 00:00:00+00:00,10.477567672729492,14.77898120880127,10.403265953063965,11.320840835571289,40209,0.0,0.0
2024-12-20 00:00:00+00:00,11.320840835571289,11.397310256958008,8.459447860717773,9.455370903015137,27571,0.0,0.0
2024-12-21 00:00:00+00:00,9.455370903015137,9.611676216125488,7.842541217803955,7.842989921569824,17808,0.0,0.0
2024-12-22 00:00:00+00:00,7.842989921569824,8.69462776184082,7.842989921569824,8.286235809326172,6397,0.0,0.0
2024-12-23 00:00:00+00:00,8.286235809326172,8.5411376953125,7.395116806030273,8.080897331237793,13049,0.0,0.0
2024-12-24 00:00:00+00:00,8.080897331237793,8.270992279052734,7.217981815338135,8.126446723937988,9720,0.0,0.0
2024-12-25 00:00:00+00:00,8.126446723937988,8.422390937805176,7.867977142333984,7.910368919372559,4591,0.0,0.0
2024-12-26 00:00:00+00:00,7.910368919372559,8.360071182250977,7.041021823883057,8.12252426147461,8408,0.0,0.0
2024-12-27 00:00:00+00:00,8.12252426147461,9.944024085998535,8.0869140625,8.293853759765625,14570,0.0,0.0
2024-12-28 00:00:00+00:00,8.293853759765625,10.036827087402344,8.234878540039062,9.529598236083984,14548,0.0,0.0
2024-12-29 00:00:00+00:00,9.529598236083984,9.529598236083984,7.647840976715088,8.004495620727539,20669,0.0,0.0
2024-12-30 00:00:00+00:00,8.004495620727539,8.474148750305176,7.77412223815918,7.77412223815918,5686,0.0,0.0
2024-12-31 00:00:00+00:00,7.77412223815918,7.8876872062683105,5.803164005279541,5.836246967315674,18246,0.0,0.0
2025-01-01 00:00:00+00:00,5.836246967315674,6.06466007232666,5.041090965270996,5.556219100952148,17368,0.0,0.0
2025-01-02 00:00:00+00:00,5.556219100952148,5.969313144683838,5.248044013977051,5.413362979888916,11930,0.0,0.0
2025-01-03 00:00:00+00:00,5.413362979888916,7.873251914978027,4.852215766906738,7.199565887451172,22328,0.0,0.0
2025-01-04 00:00:00+00:00,7.199565887451172,10.555340766906738,7.069835186004639,8.663786888122559,28266,0.0,0.0
2025-01-05 00:00:00+00:00,8.663786888122559,8.971733093261719,7.64617919921875,7.842862129211426,9495,0.0,0.0
2025-01-06 00:00:00+00:00,7.842862129211426,8.176349639892578,7.308713912963867,8.136303901672363,7078,0.0,0.0
2025-01-07 00:00:00+00:00,8.136303901672363,8.156283378601074,6.353518009185791,6.353518009185791,7901,0.0,0.0
2025-01-08 00:00:00+00:00,6.353518009185791,6.381556034088135,6.012395858764648,6.022531986236572,1008,0.0,0.0
2025-01-09 00:00:00+00:00,5.795560836791992,6.15889310836792,5.323365211486816,5.846516132354736,8346,0.0,0.0
2025-01-10 00:00:00+00:00,5.846516132354736,7.458510875701904,5.7035908699035645,7.458510875701904,9287,0.0,0.0
2025-01-11 00:00:00+00:00,7.458510875701904,7.458510875701904,6.950796127319336,7.0036420822143555,2024,0.0,0.0
2025-01-12 00:00:00+00:00,7.0036420822143555,7.0036420822143555,6.848740100860596,6.848740100860596,477,0.0,0.0
2025-01-13 00:00:00+00:00,6.848740100860596,6.8783721923828125,4.786742210388184,5.091227054595947,14931,0.0,0.0
2025-01-14 00:00:00+00:00,5.091227054595947,13.36192512512207,5.091227054595947,8.121509552001953,75605,0.0,0.0
2025-01-15 00:00:00+00:00,8.121509552001953,8.668395042419434,7.307552814483643,8.49920654296875,18185,0.0,0.0
2025-01-16 00:00:00+00:00,8.49920654296875,8.634980201721191,7.133016109466553,7.133016109466553,5352,0.0,0.0
2025-01-17 00:00:00+00:00,7.090467929840088,7.712407112121582,7.090467929840088,7.690295219421387,3015,0.0,0.0
2025-01-18 00:00:00+00:00,7.690295219421387,9.389350891113281,7.690295219421387,7.87365198135376,13150,0.0,0.0
2025-01-19 00:00:00+00:00,7.87365198135376,9.463579177856445,7.8072309494018555,8.037286758422852,14374,0.0,0.0
2025-01-20 00:00:00+00:00,8.037286758422852,8.037286758422852,5.400467872619629,5.400467872619629,20879,0.0,0.0
2025-01-21 00:00:00+00:00,5.400467872619629,7.573946952819824,5.376095771789551,7.427509784698486,14233,0.0,0.0
2025-01-22 00:00:00+00:00,7.427509784698486,7.466064929962158,4.904774188995361,5.200683116912842,22704,0.0,0.0
2025-01-23 00:00:00+00:00,5.200683116912842,5.200683116912842,4.339265823364258,4.4971818923950195,7480,0.0,0.0
2025-01-24 00:00:00+00:00,4.4971818923950195,4.8006768226623535,3.9279799461364746,3.9279799461364746,5891,0.0,0.0
2025-01-25 00:00:00+00:00,3.9279799461364746,4.621504783630371,3.4069879055023193,4.469594955444336,11762,0.0,0.0
2025-01-26 00:00:00+00:00,4.469594955444336,5.301325798034668,4.274586200714111,4.830270767211914,7060,0.0,0.0
2025-01-27 00:00:00+00:00,4.830270767211914,4.830270767211914,3.049562931060791,3.4929189682006836,15150,0.0,0.0
2025-01-28 00:00:00+00:00,3.4929189682006836,3.5303919315338135,3.1464810371398926,3.1473770141601562,1655,0.0,0.0
