,MSE,MAE,RMSE,MAPE,R2
0,3389681.869699634,1445.71505952381,1841.1088695945261,0.040766405820045766,0.3826248661205036
1,1129970.9954606756,872.2002419354828,1063.00093859821,0.0251701968814784,0.8818790137697665
2,2051905.0125218062,1174.3462672811052,1432.4472110768363,0.025883391775751698,0.8005504405184879
3,3217486.252932579,1330.6627023809524,1793.735279502686,0.02941274831605222,0.6625577271466385
4,3960789.5684765023,1576.0365552995393,1990.1732508695072,0.027375020725762714,0.8397652041747988
5,3979730.0159373623,1529.6828333333326,1994.9260677873158,0.025581988224075782,0.6916257096307397
6,2786592.185649327,1202.7153686635945,1669.308894617568,0.024647103721758948,0.6078400819236014
7,1284050.818551961,777.3926958525346,1133.1596615446392,0.01924111523298957,0.8898918466040721
8,3046261.6476490377,1214.2578188775503,1745.3543043316556,0.029816308401385893,0.5120662905957512
9,1680114.5029914947,982.8561635944694,1296.1923094168915,0.023642813512644686,0.7992681826726911
10,1152899.1514186275,857.4655357142864,1073.7314149351446,0.02099248921397273,0.8156236264613553
11,2051222.7365608658,1099.5605082417583,1432.209040804053,0.034564721699221986,0.8375657365863435
Mean,2477558.729820823,1171.9076458915345,1538.7789369232526,0.027257858627095035,0.7267715605170624
