TIMESTAMP,MOTO_CLOSE_PRICE_USD,MOTO_OPEN_PRICE_USD,MOTO_HIGH_PRICE_USD,MOTO_LOW_PRICE_USD
2018-04-10,0.016587,0.016836,0.022401,0.016465
2018-04-11,0.016671,0.016587,0.017577,0.015888
2018-04-12,0.018555,0.016661,0.019755,0.016539
2018-04-13,0.018003,0.018554,0.018876,0.01769
2018-04-14,0.018172,0.018003,0.018612,0.017874
2018-04-15,0.018929,0.018172,0.01916,0.018167
2018-04-16,0.018771,0.018929,0.019205,0.018016
2018-04-17,0.018542,0.018771,0.019175,0.01825
2018-04-18,0.018987,0.018542,0.019161,0.018507
2018-04-19,0.01928,0.018987,0.019315,0.018817
2018-04-20,0.019205,0.01928,0.01972,0.017288
2018-04-21,0.019567,0.019205,0.020195,0.018843
2018-04-22,0.016411,0.019567,0.020742,0.01618
2018-04-23,0.019131,0.016411,0.019505,0.015647
2018-04-24,0.019878,0.019131,0.020012,0.018265
2018-04-25,0.025162,0.019832,0.02748,0.018803
2018-04-26,0.024868,0.025118,0.025856,0.022311
2018-04-27,0.023707,0.024865,0.027156,0.023129
2018-04-28,0.022602,0.023707,0.025269,0.022373
2018-04-29,0.021899,0.022602,0.023136,0.020218
2018-04-30,0.021474,0.021899,0.022019,0.02124
2018-05-01,0.020644,0.021474,0.02148,0.020202
2018-05-02,0.020133,0.020626,0.020887,0.020059
2018-05-03,0.021302,0.020133,0.021395,0.01995
2018-05-04,0.017231,0.021289,0.021289,0.017231
2018-05-05,0.017834,0.017231,0.018034,0.017231
2018-05-06,0.017483,0.017848,0.018035,0.017113
2018-05-07,0.017019,0.017483,0.017513,0.016065
2018-05-08,0.016772,0.01708,0.017138,2e-06
2018-05-09,0.013884,0.016762,0.016785,0.012966
2018-05-10,0.016459,0.013884,0.016663,0.013883
2018-05-11,0.014393,0.016459,0.016459,0.014312
2018-05-12,0.013275,0.014393,0.014528,0.012425
2018-05-13,0.015283,0.013306,0.015322,0.013199
2018-05-14,0.014734,0.015283,0.015302,0.013221
2018-05-15,0.014392,0.014733,0.015005,0.014324
2018-05-16,0.015431,0.014392,0.018634,0.011101
2018-05-17,0.014882,0.015361,0.016334,0.014752
2018-05-18,0.014748,0.014862,0.014871,0.014275
2018-05-19,0.014667,0.014748,0.01498,0.014552
2018-05-20,0.014276,0.014667,0.014749,0.013797
2018-05-21,0.014902,0.014276,0.016022,0.014145
2018-05-22,0.013526,0.014902,0.014953,0.013292
2018-05-23,0.011376,0.013521,0.013539,0.011297
2018-05-24,0.01223,0.011443,0.012293,0.011187
2018-05-25,0.012567,0.012235,0.012629,0.011841
2018-05-26,0.011907,0.012564,0.012831,0.011844
2018-05-27,0.011927,0.011946,0.011976,0.011717
2018-05-28,0.014377,0.011932,0.015224,0.011632
2018-05-29,0.013161,0.014386,0.014811,0.012928
2018-05-30,0.01298,0.013363,0.013797,0.012782
2018-05-31,0.015273,0.012975,0.015449,0.012717
2018-06-01,0.016095,0.015271,0.016124,0.015215
2018-06-02,0.015543,0.016108,0.017985,0.014693
2018-06-03,0.015012,0.015532,0.016446,0.014859
2018-06-04,0.014764,0.015025,0.015087,0.013064
2018-06-05,0.015129,0.014753,0.015414,0.013525
2018-06-06,0.016493,0.015142,0.016987,0.014035
2018-06-07,0.014032,0.016494,0.016753,0.013997
2018-06-08,0.014012,0.014026,0.014162,0.013881
2018-06-09,0.016005,0.014012,0.016541,0.014012
2018-06-10,0.015964,0.016009,0.016276,0.011808
2018-06-11,0.015534,0.015982,0.01711,0.013712
2018-06-12,0.014491,0.015527,0.015527,0.014299
2018-06-13,0.013527,0.014495,0.014631,0.013175
2018-06-14,0.013192,0.013534,0.013978,0.012039
2018-06-15,0.011998,0.013217,0.013217,0.01197
2018-06-16,0.011902,0.012004,0.012334,0.011868
2018-06-17,0.012522,0.011904,0.01427,0.011501
2018-06-18,0.012915,0.012532,0.013024,0.012227
2018-06-19,0.013008,0.01292,0.01451,0.012758
2018-06-20,0.014569,0.012994,0.015025,0.012662
2018-06-21,0.014535,0.014568,0.014691,0.014453
2018-06-22,0.012991,0.014535,0.014572,0.012912
2018-06-23,0.012704,0.012991,0.013875,0.012523
2018-06-24,0.012726,0.012751,0.012914,0.011952
2018-06-25,0.012431,0.012722,0.013072,0.0124
2018-06-26,0.01211,0.012439,0.012484,0.012045
2018-06-27,0.012205,0.012072,0.012297,0.011918
2018-06-28,0.011249,0.012206,0.012268,0.011193
2018-06-29,0.012882,0.011231,0.013017,0.011136
2018-06-30,0.011505,0.011889,0.012256,0.011134
2018-07-01,0.012509,0.011505,0.013114,0.011383
2018-07-02,0.01307,0.012508,0.013115,0.0
2018-07-03,0.011862,0.01307,0.013263,0.000158
2018-07-04,0.012521,0.011862,0.012707,0.010893
2018-07-05,0.012426,0.012521,0.012759,0.012307
2018-07-06,0.013335,0.012426,0.01452,0.01138
2018-07-07,0.013118,0.013335,0.013373,0.012656
2018-07-08,0.013013,0.013118,0.013174,0.012962
2018-07-09,0.014186,0.013013,0.014475,0.012954
2018-07-10,0.013043,0.014186,0.014229,0.013
2018-07-11,0.012532,0.013043,0.013429,0.012435
2018-07-12,0.012151,0.012532,0.012532,0.011858
2018-07-13,0.012129,0.012151,0.012341,0.011982
2018-07-14,0.015781,0.012129,0.015791,0.0121
2018-07-15,0.016184,0.015781,0.017227,0.015781
2018-07-16,0.016235,0.016184,0.016735,0.015798
2018-07-17,0.017641,0.016235,0.017986,0.016069
2018-07-18,0.019668,0.017641,0.019718,0.016688
2018-07-19,0.018123,0.019668,0.0197,0.017682
2018-07-20,0.017781,0.018123,0.018626,0.017654
2018-07-21,0.019545,0.017781,0.019603,0.017511
2018-07-22,0.020206,0.019545,0.024491,0.018971
2018-07-23,0.022639,0.020206,0.022868,0.020131
2018-07-24,0.019266,0.022639,0.02452,0.015316
2018-07-25,0.011326,0.019266,0.020514,0.011265
2018-07-26,0.013399,0.011326,0.01667,0.011266
2018-07-27,0.013977,0.013399,0.014306,0.013399
2018-07-28,0.013688,0.013977,0.014224,0.013523
2018-07-29,0.012538,0.013688,0.014431,0.010834
2018-07-30,0.014749,0.012538,0.01591,0.012018
2018-07-31,0.01429,0.014749,0.015381,0.013859
2018-08-01,0.014002,0.01429,0.014308,0.013736
2018-08-02,0.015033,0.014002,0.015292,0.013988
2018-08-03,0.013498,0.015033,0.015033,0.012214
2018-08-04,0.01212,0.013498,0.014915,0.012023
2018-08-05,0.011955,0.01212,0.012159,0.01168
2018-08-06,0.011447,0.011955,0.012147,0.011304
2018-08-07,0.011454,0.011447,0.012709,0.011339
2018-08-08,0.010735,0.011454,0.011454,0.010487
2018-08-09,0.011197,0.010735,0.011356,0.010491
2018-08-10,0.011612,0.011197,0.012118,0.01075
2018-08-11,0.014501,0.011612,0.01493,0.010463
2018-08-12,0.010828,0.014501,0.019012,0.009769
2018-08-13,0.01091,0.010828,0.011766,0.010684
2018-08-14,0.010145,0.01091,0.01091,0.009663
2018-08-15,0.009593,0.010145,0.010445,0.009549
2018-08-16,0.009625,0.009593,0.009868,0.009506
2018-08-17,0.009554,0.009625,0.009952,0.008012
2018-08-18,0.008244,0.009554,0.009585,0.008154
2018-08-19,0.008463,0.008244,0.008559,0.007855
2018-08-20,0.008319,0.008463,0.009515,0.008283
2018-08-21,0.008585,0.008319,0.008648,0.008281
2018-08-22,0.008388,0.008585,0.009098,0.008254
2018-08-23,0.008583,0.008388,0.008634,0.00717
2018-08-24,0.008736,0.008583,0.008776,0.008499
2018-08-25,0.008357,0.008736,0.008796,0.008302
2018-08-26,0.008989,0.008357,0.009033,0.008117
2018-08-27,0.010389,0.008989,0.010401,0.008924
2018-08-28,0.01129,0.010389,0.011385,0.010255
2018-08-29,0.01131,0.01129,0.011494,0.011149
2018-08-30,0.011016,0.01131,0.011331,0.010184
2018-08-31,0.011489,0.011016,0.011582,0.01086
2018-09-01,0.01094,0.011489,0.011803,0.010791
2018-09-02,0.011081,0.01094,0.011167,0.010849
2018-09-03,0.011014,0.011081,0.011129,0.010866
2018-09-04,0.011149,0.011014,0.011227,0.010978
2018-09-05,0.009386,0.011149,0.011203,0.00938
2018-09-06,0.009185,0.009386,0.009627,0.008469
2018-09-07,0.010343,0.009185,0.010465,0.009085
2018-09-08,0.008999,0.010343,0.010423,0.008971
2018-09-09,0.009141,0.008999,0.009401,0.008957
2018-09-10,0.009052,0.009141,0.009215,0.00887
2018-09-11,0.009089,0.009052,0.009271,0.008729
2018-09-12,0.006368,0.009089,0.009172,0.006258
2018-09-13,0.006994,0.006368,0.007044,0.006366
2018-09-14,0.007395,0.006994,0.007691,0.006915
2018-09-15,0.007922,0.007395,0.009066,0.007382
2018-09-16,0.007473,0.007922,0.007922,0.00584
2018-09-17,0.007193,0.007473,0.007512,0.007145
2018-09-18,0.007548,0.007193,0.007627,0.007165
2018-09-19,0.007798,0.007548,0.007892,0.007459
2018-09-20,0.007378,0.007798,0.008003,0.007025
2018-09-21,0.008398,0.007378,0.008407,0.007209
2018-09-22,0.008271,0.008398,0.008482,0.007467
2018-09-23,0.00802,0.008271,0.008343,0.007894
2018-09-24,0.00777,0.00802,0.008032,0.007735
2018-09-25,0.007529,0.00777,0.00777,0.007431
2018-09-26,0.007529,0.007529,0.007665,0.007471
2018-09-27,0.007793,0.007529,0.007837,0.007504
2018-09-28,0.00773,0.007793,0.007951,0.007625
2018-09-29,0.00743,0.00773,0.00773,0.007314
2018-09-30,0.007479,0.00743,0.008354,0.007348
2018-10-01,0.007426,0.007479,0.007658,0.007336
2018-10-02,0.007421,0.007426,0.007606,0.007406
2018-10-03,0.006731,0.007421,0.007437,0.006671
2018-10-04,0.00681,0.006731,0.006958,0.006727
2018-10-05,0.00721,0.00681,0.007231,0.006777
2018-10-06,0.00791,0.00721,0.007923,0.007149
2018-10-07,0.007228,0.00791,0.008529,0.007211
2018-10-08,0.007407,0.007228,0.008364,0.007034
2018-10-09,0.007429,0.007407,0.007441,0.007369
2018-10-10,0.007393,0.007429,0.007429,0.007281
2018-10-11,0.006975,0.007393,0.007393,0.006947
2018-10-12,0.007021,0.006975,0.007078,0.006939
2018-10-13,0.007054,0.007021,0.00706,0.007012
2018-10-14,0.007062,0.007054,0.007135,0.007045
2018-10-15,0.007281,0.007062,0.008382,0.007024
2018-10-16,0.007299,0.007281,0.007443,0.007214
2018-10-17,0.007274,0.007299,0.007335,0.007216
2018-10-18,0.007142,0.007274,0.00732,0.007093
2018-10-19,0.007049,0.007142,0.007161,0.007042
2018-10-20,0.007475,0.007049,0.007501,0.007032
2018-10-21,0.007477,0.007475,0.007553,0.007472
2018-10-22,0.007454,0.007477,0.007522,0.007433
2018-10-23,0.007434,0.007454,0.007473,0.007414
2018-10-24,0.007439,0.007434,0.007517,0.007426
2018-10-25,0.007409,0.007439,0.00745,0.007387
2018-10-26,0.007413,0.007409,0.007476,0.007394
2018-10-27,0.007378,0.007413,0.007439,0.007357
2018-10-28,0.007366,0.007378,0.007389,0.007328
2018-10-29,0.0072,0.007366,0.00738,0.007174
2018-10-30,0.007185,0.0072,0.007241,0.007165
2018-10-31,0.007228,0.007185,0.007262,0.007094
2018-11-01,0.007264,0.007228,0.00729,0.007211
2018-11-02,0.007295,0.007264,0.007326,0.007254
2018-11-03,0.007186,0.007295,0.007301,0.007124
2018-11-04,0.007296,0.007186,0.007323,0.007155
2018-11-05,0.007279,0.007296,0.007307,0.007244
2018-11-06,0.00733,0.007279,0.00733,0.007254
2018-11-07,0.00723,0.00733,0.007433,0.007192
2018-11-08,0.007128,0.00723,0.007243,0.007125
2018-11-09,0.007062,0.007128,0.007153,0.007033
2018-11-10,0.007074,0.007062,0.007108,0.007056
2018-11-11,0.007106,0.007074,0.007106,0.007
2018-11-12,0.007092,0.007106,0.007128,0.007061
2018-11-13,0.007111,0.007092,0.007147,0.007044
2018-11-14,0.006473,0.007111,0.007134,0.006275
2018-11-15,0.006327,0.006473,0.006522,0.005986
2018-11-16,0.006226,0.006327,0.006333,0.00611
2018-11-17,0.006189,0.006226,0.006226,0.006131
2018-11-18,0.006225,0.006189,0.006281,0.006183
2018-11-19,0.005432,0.006225,0.006225,0.00538
2018-11-20,0.005048,0.005432,0.005551,0.00475
2018-11-21,0.005138,0.005048,0.00525,0.004873
2018-11-22,0.004831,0.005138,0.005188,0.004831
2018-11-23,0.004865,0.004831,0.004929,0.004676
2018-11-24,0.004324,0.004865,0.004967,0.004218
2018-11-25,0.004515,0.004324,0.00462,0.004029
2018-11-26,0.004242,0.004515,0.004615,0.004088
2018-11-27,0.004273,0.004242,0.004337,0.004085
2018-11-28,0.004737,0.004273,0.004874,0.004273
2018-11-29,0.004743,0.004737,0.004915,0.004601
2018-11-30,0.004442,0.004743,0.004793,0.004363
2018-12-01,0.004667,0.004442,0.004773,0.004377
2018-12-02,0.004576,0.004667,0.004788,0.00454
2018-12-03,0.004293,0.004576,0.004596,0.004224
2018-12-04,0.00438,0.004293,0.004547,0.004191
2018-12-05,0.004143,0.00438,0.004397,0.004126
2018-12-06,0.003894,0.004143,0.004307,0.003867
2018-12-07,0.003805,0.003894,0.00396,0.003611
2018-12-08,0.003857,0.003805,0.004022,0.003648
2018-12-09,0.00401,0.003857,0.004155,0.003816
2018-12-10,0.003877,0.00401,0.00407,0.003823
2018-12-11,0.003797,0.003877,0.003905,0.003735
2018-12-12,0.003891,0.003764,0.003966,0.003757
2018-12-13,0.003686,0.003891,0.003898,0.003662
2018-12-14,0.003609,0.003686,0.003725,0.003549
2018-12-15,0.003616,0.003609,0.003651,0.00354
2018-12-16,0.00363,0.003616,0.003715,0.003605
2018-12-17,0.003988,0.00363,0.004075,0.003614
2018-12-18,0.004157,0.003988,0.004177,0.003905
2018-12-19,0.004191,0.004157,0.004443,0.004138
2018-12-20,0.004636,0.004191,0.004725,0.00416
2018-12-21,0.004369,0.004636,0.004717,0.004296
2018-12-22,0.004538,0.004369,0.004561,0.004312
2018-12-23,0.004478,0.004538,0.004631,0.004441
2018-12-24,0.00456,0.004478,0.004822,0.004478
2018-12-25,0.004296,0.00456,0.004567,0.004202
2018-12-26,0.004323,0.004296,0.004389,0.004193
2018-12-27,0.004085,0.004323,0.004358,0.004057
2018-12-28,0.00444,0.004085,0.004493,0.004066
2018-12-29,0.004271,0.00444,0.004497,0.004255
2018-12-30,0.00437,0.004271,0.004388,0.00423
2018-12-31,0.004213,0.00437,0.004381,0.00416
2019-01-01,0.004354,0.004213,0.004379,0.004168
2019-01-02,0.004455,0.004354,0.004479,0.004312
2019-01-03,0.004313,0.004455,0.004461,0.004293
2019-01-04,0.004353,0.004313,0.004384,0.004246
2019-01-05,0.004303,0.004353,0.004416,0.004295
2019-01-06,0.004589,0.004303,0.008605,0.004277
2019-01-07,0.004525,0.004589,0.004617,0.004487
2019-01-08,0.004509,0.004525,0.004629,0.004465
2019-01-09,0.004492,0.004509,0.004577,0.00444
2019-01-10,0.004084,0.004492,0.00455,0.004056
2019-01-11,0.004086,0.004084,0.004145,0.004033
2019-01-12,0.004073,0.004086,0.004107,0.004037
2019-01-13,0.003951,0.004073,0.004091,0.003929
2019-01-14,0.003984,0.003951,0.003992,0.003938
2019-01-15,0.003984,0.003984,0.003984,0.003984
2019-01-16,0.003984,0.003984,0.003984,0.003984
2019-01-17,0.003984,0.003984,0.003984,0.003984
2019-01-18,0.003984,0.003984,0.003984,0.003984
2019-01-19,0.003984,0.003984,0.003984,0.003984
2019-01-20,0.003984,0.003984,0.003984,0.003984
2019-01-21,0.003984,0.003984,0.003984,0.003984
2019-01-22,0.003984,0.003984,0.003984,0.003984
2019-01-23,0.003984,0.003984,0.003984,0.003984
2019-01-24,0.003984,0.003984,0.003984,0.003984
2019-01-25,0.003984,0.003984,0.003984,0.003984
2019-01-26,0.003984,0.003984,0.003984,0.003984
2019-01-27,0.003984,0.003984,0.003984,0.003984
2019-07-04,0.021259,0.022363,0.022716,0.021153
2019-07-05,0.020886,0.021259,0.02169,0.020621
2019-07-06,0.021443,0.020886,0.022238,0.020886
2019-07-07,0.024003,0.021443,0.025458,0.021167
2019-07-08,0.024408,0.024003,0.02477,0.022838
2019-07-09,0.025393,0.024408,0.025748,0.023818
2019-07-10,0.023908,0.025393,0.026057,0.023001
2019-07-11,0.022284,0.023908,0.024495,0.021897
2019-07-12,0.023347,0.022284,0.024013,0.021954
2019-07-13,0.022588,0.023347,0.023768,0.021378
2019-07-14,0.02012,0.022588,0.0226,0.01996
2019-07-15,0.021834,0.02012,0.02229,0.019471
2019-07-16,0.018993,0.021834,0.022012,0.01889
2019-07-17,0.019491,0.018993,0.020062,0.018302
2019-07-18,0.02157,0.019491,0.021868,0.018831
2019-07-19,0.021486,0.02157,0.021888,0.02065
2019-07-20,0.022131,0.021486,0.022823,0.021043
2019-07-21,0.02216,0.022131,0.022317,0.021278
2019-07-22,0.021519,0.02216,0.022305,0.020795
2019-07-23,0.020601,0.021519,0.021519,0.020512
2019-07-24,0.020244,0.020601,0.020691,0.019707
2019-07-25,0.020541,0.020244,0.02116,0.020189
2019-07-26,0.02044,0.020541,0.020551,0.020054
2019-07-27,0.019732,0.02044,0.021132,0.019437
2019-07-28,0.019827,0.019732,0.019948,0.019121
2019-07-29,0.019739,0.019827,0.020304,0.019545
2019-07-30,0.019776,0.019739,0.020397,0.01949
2019-07-31,0.020873,0.019776,0.021151,0.019776
2019-08-01,0.021732,0.020873,0.021923,0.020435
2019-08-02,0.022192,0.021732,0.022309,0.021414
2019-08-03,0.022654,0.022192,0.02297,0.021785
2019-08-04,0.022894,0.022654,0.023258,0.021988
2019-08-05,0.024726,0.022894,0.025024,0.022891
2019-08-06,0.023782,0.024726,0.025446,0.023248
2019-08-07,0.024737,0.023782,0.025106,0.023619
2019-08-08,0.024895,0.024737,0.024943,0.023933
2019-08-09,0.026181,0.024895,0.026191,0.024222
2019-08-10,0.02461,0.026181,0.026796,0.024518
2019-08-11,0.025203,0.02461,0.026265,0.024351
2019-08-12,0.024767,0.025203,0.026271,0.024607
2019-08-13,0.023677,0.024767,0.02575,0.023618
2019-08-14,0.022212,0.023677,0.024208,0.021984
2019-08-15,0.022457,0.022212,0.023207,0.020897
2019-08-16,0.021469,0.022457,0.024132,0.021327
2019-08-17,0.021181,0.021469,0.022037,0.020762
2019-08-18,0.021512,0.021181,0.022103,0.020892
2019-08-19,0.022824,0.021512,0.022988,0.021454
2019-08-20,0.022304,0.022824,0.023063,0.02193
2019-08-21,0.022974,0.022304,0.022974,0.020664
2019-08-22,0.022162,0.022974,0.02343,0.021385
2019-08-23,0.023262,0.022162,0.023551,0.022028
2019-08-24,0.02218,0.023262,0.023393,0.021582
2019-08-25,0.022142,0.02218,0.022577,0.021582
2019-08-26,0.022671,0.022142,0.023198,0.022142
2019-08-27,0.022257,0.022671,0.022727,0.021929
2019-08-28,0.021282,0.022257,0.022491,0.020995
2019-08-29,0.020715,0.021282,0.021282,0.020466
2019-08-30,0.020917,0.020715,0.021147,0.020469
2019-08-31,0.02098,0.020917,0.021155,0.02065
2019-09-01,0.021314,0.02098,0.021481,0.020867
2019-09-02,0.023013,0.021314,0.02302,0.021266
2019-09-03,0.023305,0.023013,0.023566,0.022573
2019-09-04,0.023182,0.023305,0.02373,0.022801
2019-09-05,0.023651,0.023182,0.023729,0.022978
2019-09-06,0.022758,0.023651,0.025139,0.022518
2019-09-07,0.023123,0.022758,0.023618,0.022723
2019-09-08,0.023144,0.023123,0.023529,0.02283
2019-09-09,0.022493,0.023144,0.023173,0.022249
2019-09-10,0.022016,0.022493,0.022661,0.021685
2019-09-11,0.022182,0.022016,0.022264,0.021528
2019-09-12,0.022777,0.022182,0.022863,0.021945
2019-09-13,0.022708,0.022777,0.022827,0.022297
2019-09-14,0.023355,0.022708,0.023555,0.022542
2019-09-15,0.022809,0.023355,0.023404,0.022737
2019-09-16,0.022758,0.022809,0.022973,0.022321
2019-09-17,0.022588,0.022758,0.022779,0.02248
2019-09-18,0.022507,0.022588,0.022711,0.022364
2019-09-19,0.022765,0.022507,0.022937,0.021338
2019-09-20,0.022537,0.022765,0.022828,0.022337
2019-09-21,0.021776,0.022537,0.02254,0.021707
2019-09-22,0.021875,0.021776,0.021972,0.021501
2019-09-23,0.021096,0.021875,0.021917,0.020988
2019-09-24,0.018636,0.021096,0.02128,0.017693
2019-09-25,0.018412,0.018636,0.019099,0.018003
2019-09-26,0.017614,0.018412,0.018465,0.016987
2019-09-27,0.017864,0.017614,0.01803,0.017202
2019-09-28,0.01794,0.017864,0.018145,0.017502
2019-09-29,0.017596,0.01794,0.017966,0.017269
2019-09-30,0.018155,0.017596,0.01825,0.016877
2019-10-01,0.018179,0.018155,0.018613,0.017936
2019-10-02,0.018335,0.018179,0.018352,0.017862
2019-10-03,0.018084,0.018335,0.018397,0.01773
2019-10-04,0.018099,0.018084,0.018329,0.017627
2019-10-05,0.018074,0.018099,0.018187,0.017821
2019-10-06,0.017482,0.018074,0.018122,0.01734
2019-10-07,0.018223,0.017482,0.018455,0.017276
2019-10-08,0.018186,0.018223,0.018517,0.01803
2019-10-09,0.019065,0.018186,0.019264,0.018045
2019-10-10,0.019041,0.019065,0.019221,0.018779
2019-10-11,0.018097,0.019041,0.019473,0.01807
2019-10-12,0.017928,0.018097,0.018281,0.017914
2019-10-13,0.0179,0.017928,0.018267,0.017606
2019-10-14,0.018036,0.0179,0.018114,0.017731
2019-10-15,0.017651,0.018036,0.018144,0.017547
2019-10-16,0.017836,0.017651,0.017847,0.017146
2019-10-17,0.017398,0.017836,0.017928,0.017096
2019-10-18,0.017177,0.017398,0.017491,0.016901
2019-10-19,0.017185,0.017177,0.017439,0.017043
2019-10-20,0.01776,0.017185,0.017923,0.017049
2019-10-21,0.017736,0.01776,0.017923,0.017593
2019-10-22,0.01729,0.017736,0.017902,0.017248
2019-10-23,0.016111,0.01729,0.017611,0.015956
2019-10-24,0.01599,0.016111,0.016484,0.015936
2019-10-25,0.018631,0.01599,0.019016,0.015946
2019-10-26,0.019905,0.018631,0.022435,0.018586
2019-10-27,0.020532,0.019905,0.021056,0.019575
2019-10-28,0.019566,0.020532,0.021337,0.019563
2019-10-29,0.020074,0.019566,0.020626,0.019557
2019-10-30,0.019747,0.020074,0.020181,0.019325
2019-10-31,0.019835,0.019747,0.020504,0.019201
2019-11-01,0.019186,0.019835,0.020037,0.018463
2019-11-02,0.020024,0.019186,0.020419,0.0188
2019-11-03,0.018389,0.020024,0.020501,0.018389
2019-11-04,0.019108,0.018389,0.019391,0.017952
2019-11-05,0.019658,0.019108,0.019996,0.01832
2019-11-06,0.018586,0.019658,0.0197,0.018586
2019-11-07,0.01801,0.018586,0.019672,0.01801
2019-11-08,0.016501,0.01801,0.01801,0.016493
2019-11-09,0.016781,0.016501,0.01851,0.016428
2019-11-10,0.01745,0.016781,0.018604,0.016479
2019-11-11,0.018436,0.01745,0.018473,0.016318
2019-11-12,0.017837,0.018436,0.01857,0.017795
2019-11-13,0.019795,0.017837,0.019829,0.017308
2019-11-14,0.018381,0.019795,0.019895,0.017771
2019-11-15,0.018002,0.018381,0.018655,0.017685
2019-11-16,0.01871,0.018002,0.018824,0.017934
2019-11-17,0.018876,0.01871,0.019113,0.018469
2019-11-18,0.018106,0.018876,0.018876,0.017898
2019-11-19,0.017933,0.018106,0.018146,0.017685
2019-11-20,0.017811,0.017933,0.018036,0.017706
2019-11-21,0.014912,0.017811,0.017882,0.014688
2019-11-22,0.014611,0.014912,0.01541,0.013807
2019-11-23,0.014648,0.014611,0.014862,0.014322
2019-11-24,0.014015,0.014648,0.014752,0.013968
2019-11-25,0.014239,0.014015,0.01474,0.013271
2019-11-26,0.014491,0.014239,0.014745,0.014122
2019-11-27,0.016024,0.014491,0.016308,0.014475
2019-11-28,0.015843,0.016024,0.016295,0.015737
2019-11-29,0.016518,0.015843,0.016756,0.01581
2019-11-30,0.016099,0.016518,0.016632,0.01593
2019-12-01,0.015789,0.016099,0.016106,0.01547
2019-12-02,0.015581,0.015789,0.015839,0.015313
2019-12-03,0.015559,0.015581,0.015782,0.015465
2019-12-04,0.014601,0.015559,0.015714,0.014401
2019-12-05,0.015068,0.014601,0.015194,0.014553
2019-12-06,0.01525,0.015068,0.015474,0.014735
2019-12-07,0.015238,0.01525,0.015495,0.01504
2019-12-08,0.015434,0.015238,0.015534,0.014909
2019-12-09,0.015024,0.015434,0.015537,0.014849
2019-12-10,0.014662,0.015024,0.015178,0.014543
2019-12-11,0.014736,0.014662,0.014885,0.01444
2019-12-12,0.014566,0.014736,0.014864,0.014353
2019-12-13,0.014649,0.014566,0.014901,0.014454
2019-12-14,0.014275,0.014649,0.014783,0.014208
2019-12-15,0.014516,0.014275,0.014776,0.014166
2019-12-16,0.014038,0.014516,0.014632,0.013854
2019-12-17,0.0138,0.014038,0.014287,0.013585
2019-12-18,0.014937,0.0138,0.015135,0.013155
2019-12-19,0.014525,0.014937,0.01511,0.014267
2019-12-20,0.014582,0.014525,0.014627,0.014334
2019-12-21,0.015205,0.014582,0.015354,0.01437
2019-12-22,0.015932,0.015205,0.015936,0.015104
2019-12-23,0.016194,0.015932,0.016329,0.015631
2019-12-24,0.015466,0.016194,0.016765,0.01528
2019-12-25,0.016026,0.015466,0.016238,0.015348
2019-12-26,0.015596,0.016026,0.016723,0.01534
2019-12-27,0.015764,0.015596,0.016424,0.01533
2019-12-28,0.016196,0.015764,0.016591,0.015475
2019-12-29,0.016552,0.016196,0.016625,0.015569
2019-12-30,0.016265,0.016552,0.016749,0.015546
