,MSE,RMSE,MAE,MAPE,R2
0,85.16766041450016,9.228632640564916,7.019440000000006,0.046128618235921404,0.7986312971262349
1,17.82535449306451,4.222008348294033,3.2225548387096823,0.025195604592122403,0.801165385359996
2,50.54851242338701,7.109747704622648,5.715816129032248,0.03388720203934037,0.76729915106036
3,142.92112290883384,11.95496227132624,8.192340000000016,0.046423491219754566,0.7184269583821632
4,51.461862046370875,7.173692357940287,5.747866129032251,0.03103726694652771,0.4976989919765419
5,203.91247492574996,14.279792537909994,10.772238333333336,0.047947121866802195,0.6634155067554965
6,64.43199013814535,8.02695397633158,5.47768225806453,0.03468781261629766,0.7176313460052688
7,31.346305736290347,5.59877716437173,4.156693548387098,0.03221438922453363,0.8757938078877516
8,32.144174441785786,5.669583268793729,4.780532142857149,0.04024947815028546,0.7307035321020285
9,14.997820492016173,3.872701962714943,3.062275806451618,0.02760130178102006,0.8500863468692924
10,16.24405469783323,4.030391382711266,3.30099,0.03032455669136159,0.7563271989531166
11,37.378978666634794,6.113835021214982,4.445151923076924,0.05838144581084116,0.8034613383114888
Mean,62.36502594871768,7.273423219733029,5.491131759078738,0.03783985743123402,0.7483867383991449
